sp,type,sampler,nbon,rep,deg,monitored,layer
node_55,realized,Focal species range,326,68,57,29,
node_55,realized,Focal species range,331,68,57,28,
node_55,realized,Focal species range,336,68,57,26,
node_55,realized,Focal species range,341,68,57,30,
node_55,realized,Focal species range,346,68,57,24,
node_55,realized,Focal species range,351,68,57,32,
node_55,realized,Focal species range,356,68,57,27,
node_55,realized,Focal species range,361,68,57,28,
node_55,realized,Focal species range,366,68,57,30,
node_55,realized,Focal species range,371,68,57,29,
node_55,realized,Focal species range,376,68,57,24,
node_55,realized,Focal species range,381,68,57,38,
node_55,realized,Focal species range,386,68,57,28,
node_55,realized,Focal species range,391,68,57,27,
node_55,realized,Focal species range,396,68,57,35,
node_55,realized,Focal species range,401,68,57,33,
node_55,realized,Focal species range,406,68,57,31,
node_55,realized,Focal species range,411,68,57,32,
node_55,realized,Focal species range,416,68,57,41,
node_55,realized,Focal species range,421,68,57,27,
node_55,realized,Focal species range,426,68,57,33,
node_55,realized,Focal species range,431,68,57,33,
node_55,realized,Focal species range,436,68,57,33,
node_55,realized,Focal species range,441,68,57,34,
node_55,realized,Focal species range,446,68,57,32,
node_55,realized,Focal species range,451,68,57,39,
node_55,realized,Focal species range,456,68,57,30,
node_55,realized,Focal species range,461,68,57,38,
node_55,realized,Focal species range,466,68,57,34,
node_55,realized,Focal species range,471,68,57,29,
node_55,realized,Focal species range,476,68,57,34,
node_55,realized,Focal species range,481,68,57,36,
node_55,realized,Focal species range,486,68,57,27,
node_55,realized,Focal species range,491,68,57,34,
node_55,realized,Focal species range,496,68,57,31,
node_55,realized,Focal species range,1,69,57,1,
node_55,realized,Focal species range,6,69,57,2,
node_55,realized,Focal species range,11,69,57,3,
node_55,realized,Focal species range,16,69,57,0,
node_55,realized,Focal species range,21,69,57,5,
node_55,realized,Focal species range,26,69,57,5,
node_55,realized,Focal species range,31,69,57,4,
node_55,realized,Focal species range,36,69,57,8,
node_55,realized,Focal species range,41,69,57,2,
node_55,realized,Focal species range,46,69,57,10,
node_55,realized,Focal species range,51,69,57,9,
node_55,realized,Focal species range,56,69,57,7,
node_55,realized,Focal species range,61,69,57,10,
node_55,realized,Focal species range,66,69,57,10,
node_55,realized,Focal species range,71,69,57,9,
node_55,realized,Focal species range,76,69,57,12,
node_55,realized,Focal species range,81,69,57,9,
node_55,realized,Focal species range,86,69,57,7,
node_55,realized,Focal species range,91,69,57,18,
node_55,realized,Focal species range,96,69,57,16,
node_55,realized,Focal species range,101,69,57,14,
node_55,realized,Focal species range,106,69,57,13,
node_55,realized,Focal species range,111,69,57,14,
node_55,realized,Focal species range,116,69,57,15,
node_55,realized,Focal species range,121,69,57,9,
node_55,realized,Focal species range,126,69,57,15,
node_55,realized,Focal species range,131,69,57,15,
node_55,realized,Focal species range,136,69,57,12,
node_55,realized,Focal species range,141,69,57,14,
node_55,realized,Focal species range,146,69,57,17,
node_55,realized,Focal species range,151,69,57,16,
node_55,realized,Focal species range,156,69,57,19,
node_55,realized,Focal species range,161,69,57,20,
node_55,realized,Focal species range,166,69,57,17,
node_55,realized,Focal species range,171,69,57,17,
node_55,realized,Focal species range,176,69,57,20,
node_55,realized,Focal species range,181,69,57,22,
node_55,realized,Focal species range,186,69,57,16,
node_55,realized,Focal species range,191,69,57,19,
node_55,realized,Focal species range,196,69,57,18,
node_55,realized,Focal species range,201,69,57,24,
node_55,realized,Focal species range,206,69,57,23,
node_55,realized,Focal species range,211,69,57,23,
node_55,realized,Focal species range,216,69,57,19,
node_55,realized,Focal species range,221,69,57,21,
node_55,realized,Focal species range,226,69,57,22,
node_55,realized,Focal species range,231,69,57,21,
node_55,realized,Focal species range,236,69,57,26,
node_55,realized,Focal species range,241,69,57,24,
node_55,realized,Focal species range,246,69,57,23,
node_55,realized,Focal species range,251,69,57,25,
node_55,realized,Focal species range,256,69,57,23,
node_55,realized,Focal species range,261,69,57,29,
node_55,realized,Focal species range,266,69,57,24,
node_55,realized,Focal species range,271,69,57,24,
node_55,realized,Focal species range,276,69,57,27,
node_55,realized,Focal species range,281,69,57,30,
node_55,realized,Focal species range,286,69,57,27,
node_55,realized,Focal species range,291,69,57,27,
node_55,realized,Focal species range,296,69,57,24,
node_55,realized,Focal species range,301,69,57,34,
node_55,realized,Focal species range,306,69,57,28,
node_55,realized,Focal species range,311,69,57,28,
node_55,realized,Focal species range,316,69,57,29,
node_55,realized,Focal species range,321,69,57,30,
node_55,realized,Focal species range,326,69,57,33,
node_55,realized,Focal species range,331,69,57,31,
node_55,realized,Focal species range,336,69,57,30,
node_55,realized,Focal species range,341,69,57,32,
node_55,realized,Focal species range,346,69,57,28,
node_55,realized,Focal species range,351,69,57,29,
node_55,realized,Focal species range,356,69,57,32,
node_55,realized,Focal species range,361,69,57,35,
node_55,realized,Focal species range,366,69,57,22,
node_55,realized,Focal species range,371,69,57,29,
node_55,realized,Focal species range,376,69,57,28,
node_55,realized,Focal species range,381,69,57,30,
node_55,realized,Focal species range,386,69,57,28,
node_55,realized,Focal species range,391,69,57,33,
node_55,realized,Focal species range,396,69,57,32,
node_55,realized,Focal species range,401,69,57,30,
node_55,realized,Focal species range,406,69,57,31,
node_55,realized,Focal species range,411,69,57,29,
node_55,realized,Focal species range,416,69,57,33,
node_55,realized,Focal species range,421,69,57,25,
node_55,realized,Focal species range,426,69,57,28,
node_55,realized,Focal species range,431,69,57,31,
node_55,realized,Focal species range,436,69,57,32,
node_55,realized,Focal species range,441,69,57,30,
node_55,realized,Focal species range,446,69,57,27,
node_55,realized,Focal species range,451,69,57,34,
node_55,realized,Focal species range,456,69,57,30,
node_55,realized,Focal species range,461,69,57,35,
node_55,realized,Focal species range,466,69,57,32,
node_55,realized,Focal species range,471,69,57,32,
node_55,realized,Focal species range,476,69,57,33,
node_55,realized,Focal species range,481,69,57,36,
node_55,realized,Focal species range,486,69,57,29,
node_55,realized,Focal species range,491,69,57,38,
node_55,realized,Focal species range,496,69,57,33,
node_55,realized,Focal species range,1,70,57,0,
node_55,realized,Focal species range,6,70,57,0,
node_55,realized,Focal species range,11,70,57,4,
node_55,realized,Focal species range,16,70,57,1,
node_55,realized,Focal species range,21,70,57,2,
node_55,realized,Focal species range,26,70,57,1,
node_55,realized,Focal species range,31,70,57,3,
node_55,realized,Focal species range,36,70,57,3,
node_55,realized,Focal species range,41,70,57,8,
node_55,realized,Focal species range,46,70,57,5,
node_55,realized,Focal species range,51,70,57,6,
node_55,realized,Focal species range,56,70,57,6,
node_55,realized,Focal species range,61,70,57,7,
node_55,realized,Focal species range,66,70,57,8,
node_55,realized,Focal species range,71,70,57,15,
node_55,realized,Focal species range,76,70,57,13,
node_55,realized,Focal species range,81,70,57,12,
node_55,realized,Focal species range,86,70,57,14,
node_55,realized,Focal species range,91,70,57,15,
node_55,realized,Focal species range,96,70,57,12,
node_55,realized,Focal species range,101,70,57,12,
node_55,realized,Focal species range,106,70,57,15,
node_55,realized,Focal species range,111,70,57,12,
node_55,realized,Focal species range,116,70,57,14,
node_55,realized,Focal species range,121,70,57,19,
node_55,realized,Focal species range,126,70,57,15,
node_55,realized,Focal species range,131,70,57,16,
node_55,realized,Focal species range,136,70,57,19,
node_55,realized,Focal species range,141,70,57,16,
node_55,realized,Focal species range,146,70,57,12,
node_55,realized,Focal species range,151,70,57,18,
node_55,realized,Focal species range,156,70,57,13,
node_55,realized,Focal species range,161,70,57,21,
node_55,realized,Focal species range,166,70,57,15,
node_55,realized,Focal species range,171,70,57,20,
node_55,realized,Focal species range,176,70,57,17,
node_55,realized,Focal species range,181,70,57,16,
node_55,realized,Focal species range,186,70,57,23,
node_55,realized,Focal species range,191,70,57,18,
node_55,realized,Focal species range,196,70,57,24,
node_55,realized,Focal species range,201,70,57,21,
node_55,realized,Focal species range,206,70,57,24,
node_55,realized,Focal species range,211,70,57,27,
node_55,realized,Focal species range,216,70,57,21,
node_55,realized,Focal species range,221,70,57,27,
node_55,realized,Focal species range,226,70,57,23,
node_55,realized,Focal species range,231,70,57,25,
node_55,realized,Focal species range,236,70,57,23,
node_55,realized,Focal species range,241,70,57,28,
node_55,realized,Focal species range,246,70,57,24,
node_55,realized,Focal species range,251,70,57,23,
node_55,realized,Focal species range,256,70,57,21,
node_55,realized,Focal species range,261,70,57,26,
node_55,realized,Focal species range,266,70,57,26,
node_55,realized,Focal species range,271,70,57,19,
node_55,realized,Focal species range,276,70,57,29,
node_55,realized,Focal species range,281,70,57,29,
node_55,realized,Focal species range,286,70,57,24,
node_55,realized,Focal species range,291,70,57,22,
node_55,realized,Focal species range,296,70,57,24,
node_55,realized,Focal species range,301,70,57,26,
node_55,realized,Focal species range,306,70,57,29,
node_55,realized,Focal species range,311,70,57,31,
node_55,realized,Focal species range,316,70,57,27,
node_55,realized,Focal species range,321,70,57,32,
node_55,realized,Focal species range,326,70,57,23,
node_55,realized,Focal species range,331,70,57,29,
node_55,realized,Focal species range,336,70,57,31,
node_55,realized,Focal species range,341,70,57,26,
node_55,realized,Focal species range,346,70,57,28,
node_55,realized,Focal species range,351,70,57,26,
node_55,realized,Focal species range,356,70,57,33,
node_55,realized,Focal species range,361,70,57,31,
node_55,realized,Focal species range,366,70,57,30,
node_55,realized,Focal species range,371,70,57,29,
node_55,realized,Focal species range,376,70,57,29,
node_55,realized,Focal species range,381,70,57,29,
node_55,realized,Focal species range,386,70,57,26,
node_55,realized,Focal species range,391,70,57,22,
node_55,realized,Focal species range,396,70,57,31,
node_55,realized,Focal species range,401,70,57,23,
node_55,realized,Focal species range,406,70,57,27,
node_55,realized,Focal species range,411,70,57,27,
node_55,realized,Focal species range,416,70,57,28,
node_55,realized,Focal species range,421,70,57,27,
node_55,realized,Focal species range,426,70,57,31,
node_55,realized,Focal species range,431,70,57,36,
node_55,realized,Focal species range,436,70,57,32,
node_55,realized,Focal species range,441,70,57,33,
node_55,realized,Focal species range,446,70,57,37,
node_55,realized,Focal species range,451,70,57,30,
node_55,realized,Focal species range,456,70,57,31,
node_55,realized,Focal species range,461,70,57,32,
node_55,realized,Focal species range,466,70,57,36,
node_55,realized,Focal species range,471,70,57,37,
node_55,realized,Focal species range,476,70,57,30,
node_55,realized,Focal species range,481,70,57,33,
node_55,realized,Focal species range,486,70,57,33,
node_55,realized,Focal species range,491,70,57,37,
node_55,realized,Focal species range,496,70,57,35,
node_55,realized,Focal species range,1,71,57,0,
node_55,realized,Focal species range,6,71,57,1,
node_55,realized,Focal species range,11,71,57,3,
node_55,realized,Focal species range,16,71,57,1,
node_55,realized,Focal species range,21,71,57,2,
node_55,realized,Focal species range,26,71,57,8,
node_55,realized,Focal species range,31,71,57,1,
node_55,realized,Focal species range,36,71,57,6,
node_55,realized,Focal species range,41,71,57,8,
node_55,realized,Focal species range,46,71,57,6,
node_55,realized,Focal species range,51,71,57,9,
node_55,realized,Focal species range,56,71,57,10,
node_55,realized,Focal species range,61,71,57,5,
node_55,realized,Focal species range,66,71,57,9,
node_55,realized,Focal species range,71,71,57,11,
node_55,realized,Focal species range,76,71,57,7,
node_55,realized,Focal species range,81,71,57,11,
node_55,realized,Focal species range,86,71,57,8,
node_55,realized,Focal species range,91,71,57,11,
node_55,realized,Focal species range,96,71,57,6,
node_55,realized,Focal species range,101,71,57,13,
node_55,realized,Focal species range,106,71,57,15,
node_55,realized,Focal species range,111,71,57,11,
node_55,realized,Focal species range,116,71,57,12,
node_55,realized,Focal species range,121,71,57,15,
node_55,realized,Focal species range,126,71,57,14,
node_55,realized,Focal species range,131,71,57,20,
node_55,realized,Focal species range,136,71,57,13,
node_55,realized,Focal species range,141,71,57,16,
node_55,realized,Focal species range,146,71,57,19,
node_55,realized,Focal species range,151,71,57,14,
node_55,realized,Focal species range,156,71,57,17,
node_55,realized,Focal species range,161,71,57,12,
node_55,realized,Focal species range,166,71,57,17,
node_55,realized,Focal species range,171,71,57,22,
node_55,realized,Focal species range,176,71,57,20,
node_55,realized,Focal species range,181,71,57,18,
node_55,realized,Focal species range,186,71,57,20,
node_55,realized,Focal species range,191,71,57,19,
node_55,realized,Focal species range,196,71,57,20,
node_55,realized,Focal species range,201,71,57,22,
node_55,realized,Focal species range,206,71,57,22,
node_55,realized,Focal species range,211,71,57,22,
node_55,realized,Focal species range,216,71,57,23,
node_55,realized,Focal species range,221,71,57,21,
node_55,realized,Focal species range,226,71,57,25,
node_55,realized,Focal species range,231,71,57,24,
node_55,realized,Focal species range,236,71,57,31,
node_55,realized,Focal species range,241,71,57,22,
node_55,realized,Focal species range,246,71,57,29,
node_55,realized,Focal species range,251,71,57,25,
node_55,realized,Focal species range,256,71,57,23,
node_55,realized,Focal species range,261,71,57,32,
node_55,realized,Focal species range,266,71,57,29,
node_55,realized,Focal species range,271,71,57,27,
node_55,realized,Focal species range,276,71,57,27,
node_55,realized,Focal species range,281,71,57,24,
node_55,realized,Focal species range,286,71,57,26,
node_55,realized,Focal species range,291,71,57,29,
node_55,realized,Focal species range,296,71,57,26,
node_55,realized,Focal species range,301,71,57,29,
node_55,realized,Focal species range,306,71,57,28,
node_55,realized,Focal species range,311,71,57,26,
node_55,realized,Focal species range,316,71,57,29,
node_55,realized,Focal species range,321,71,57,28,
node_55,realized,Focal species range,326,71,57,27,
node_55,realized,Focal species range,331,71,57,28,
node_55,realized,Focal species range,336,71,57,35,
node_55,realized,Focal species range,341,71,57,25,
node_55,realized,Focal species range,346,71,57,29,
node_55,realized,Focal species range,351,71,57,28,
node_55,realized,Focal species range,356,71,57,24,
node_55,realized,Focal species range,361,71,57,32,
node_55,realized,Focal species range,366,71,57,28,
node_55,realized,Focal species range,371,71,57,29,
node_55,realized,Focal species range,376,71,57,30,
node_55,realized,Focal species range,381,71,57,34,
node_55,realized,Focal species range,386,71,57,26,
node_55,realized,Focal species range,391,71,57,31,
node_55,realized,Focal species range,396,71,57,26,
node_55,realized,Focal species range,401,71,57,26,
node_55,realized,Focal species range,406,71,57,35,
node_55,realized,Focal species range,411,71,57,33,
node_55,realized,Focal species range,416,71,57,28,
node_55,realized,Focal species range,421,71,57,32,
node_55,realized,Focal species range,426,71,57,29,
node_55,realized,Focal species range,431,71,57,31,
node_55,realized,Focal species range,436,71,57,32,
node_55,realized,Focal species range,441,71,57,30,
node_55,realized,Focal species range,446,71,57,32,
node_55,realized,Focal species range,451,71,57,29,
node_55,realized,Focal species range,456,71,57,36,
node_55,realized,Focal species range,461,71,57,33,
node_55,realized,Focal species range,466,71,57,31,
node_55,realized,Focal species range,471,71,57,35,
node_55,realized,Focal species range,476,71,57,26,
node_55,realized,Focal species range,481,71,57,33,
node_55,realized,Focal species range,486,71,57,37,
node_55,realized,Focal species range,491,71,57,33,
node_55,realized,Focal species range,496,71,57,35,
node_55,realized,Focal species range,1,72,57,1,
node_55,realized,Focal species range,6,72,57,0,
node_55,realized,Focal species range,11,72,57,1,
node_55,realized,Focal species range,16,72,57,1,
node_55,realized,Focal species range,21,72,57,5,
node_55,realized,Focal species range,26,72,57,2,
node_55,realized,Focal species range,31,72,57,8,
node_55,realized,Focal species range,36,72,57,7,
node_55,realized,Focal species range,41,72,57,11,
node_55,realized,Focal species range,46,72,57,6,
node_55,realized,Focal species range,51,72,57,3,
node_55,realized,Focal species range,56,72,57,8,
node_55,realized,Focal species range,61,72,57,6,
node_55,realized,Focal species range,66,72,57,10,
node_55,realized,Focal species range,71,72,57,10,
node_55,realized,Focal species range,76,72,57,7,
node_55,realized,Focal species range,81,72,57,13,
node_55,realized,Focal species range,86,72,57,12,
node_55,realized,Focal species range,91,72,57,13,
node_55,realized,Focal species range,96,72,57,15,
node_55,realized,Focal species range,101,72,57,18,
node_55,realized,Focal species range,106,72,57,15,
node_55,realized,Focal species range,111,72,57,21,
node_55,realized,Focal species range,116,72,57,12,
node_55,realized,Focal species range,121,72,57,12,
node_55,realized,Focal species range,126,72,57,13,
node_55,realized,Focal species range,131,72,57,18,
node_55,realized,Focal species range,136,72,57,21,
node_55,realized,Focal species range,141,72,57,19,
node_55,realized,Focal species range,146,72,57,19,
node_55,realized,Focal species range,151,72,57,16,
node_55,realized,Focal species range,156,72,57,16,
node_55,realized,Focal species range,161,72,57,16,
node_55,realized,Focal species range,166,72,57,17,
node_55,realized,Focal species range,171,72,57,14,
node_55,realized,Focal species range,176,72,57,22,
node_55,realized,Focal species range,181,72,57,21,
node_55,realized,Focal species range,186,72,57,13,
node_55,realized,Focal species range,191,72,57,22,
node_55,realized,Focal species range,196,72,57,22,
node_55,realized,Focal species range,201,72,57,24,
node_55,realized,Focal species range,206,72,57,22,
node_55,realized,Focal species range,211,72,57,22,
node_55,realized,Focal species range,216,72,57,17,
node_55,realized,Focal species range,221,72,57,18,
node_55,realized,Focal species range,226,72,57,18,
node_55,realized,Focal species range,231,72,57,22,
node_55,realized,Focal species range,236,72,57,27,
node_55,realized,Focal species range,241,72,57,18,
node_55,realized,Focal species range,246,72,57,24,
node_55,realized,Focal species range,251,72,57,20,
node_55,realized,Focal species range,256,72,57,24,
node_55,realized,Focal species range,261,72,57,25,
node_55,realized,Focal species range,266,72,57,25,
node_55,realized,Focal species range,271,72,57,23,
node_55,realized,Focal species range,276,72,57,21,
node_55,realized,Focal species range,281,72,57,28,
node_55,realized,Focal species range,286,72,57,24,
node_55,realized,Focal species range,291,72,57,29,
node_55,realized,Focal species range,296,72,57,26,
node_55,realized,Focal species range,301,72,57,25,
node_55,realized,Focal species range,306,72,57,26,
node_55,realized,Focal species range,311,72,57,23,
node_55,realized,Focal species range,316,72,57,25,
node_55,realized,Focal species range,321,72,57,29,
node_55,realized,Focal species range,326,72,57,24,
node_55,realized,Focal species range,331,72,57,28,
node_55,realized,Focal species range,336,72,57,34,
node_55,realized,Focal species range,341,72,57,30,
node_55,realized,Focal species range,346,72,57,32,
node_55,realized,Focal species range,351,72,57,31,
node_55,realized,Focal species range,356,72,57,33,
node_55,realized,Focal species range,361,72,57,29,
node_55,realized,Focal species range,366,72,57,31,
node_55,realized,Focal species range,371,72,57,26,
node_55,realized,Focal species range,376,72,57,31,
node_55,realized,Focal species range,381,72,57,30,
node_55,realized,Focal species range,386,72,57,27,
node_55,realized,Focal species range,391,72,57,36,
node_55,realized,Focal species range,396,72,57,34,
node_55,realized,Focal species range,401,72,57,33,
node_55,realized,Focal species range,406,72,57,28,
node_55,realized,Focal species range,411,72,57,28,
node_55,realized,Focal species range,416,72,57,31,
node_55,realized,Focal species range,421,72,57,31,
node_55,realized,Focal species range,426,72,57,32,
node_55,realized,Focal species range,431,72,57,35,
node_55,realized,Focal species range,436,72,57,34,
node_55,realized,Focal species range,441,72,57,28,
node_55,realized,Focal species range,446,72,57,37,
node_55,realized,Focal species range,451,72,57,31,
node_55,realized,Focal species range,456,72,57,36,
node_55,realized,Focal species range,461,72,57,32,
node_55,realized,Focal species range,466,72,57,36,
node_55,realized,Focal species range,471,72,57,33,
node_55,realized,Focal species range,476,72,57,35,
node_55,realized,Focal species range,481,72,57,34,
node_55,realized,Focal species range,486,72,57,32,
node_55,realized,Focal species range,491,72,57,31,
node_55,realized,Focal species range,496,72,57,34,
node_55,realized,Focal species range,1,73,57,0,
node_55,realized,Focal species range,6,73,57,0,
node_55,realized,Focal species range,11,73,57,0,
node_55,realized,Focal species range,16,73,57,3,
node_55,realized,Focal species range,21,73,57,2,
node_55,realized,Focal species range,26,73,57,5,
node_55,realized,Focal species range,31,73,57,1,
node_55,realized,Focal species range,36,73,57,8,
node_55,realized,Focal species range,41,73,57,2,
node_55,realized,Focal species range,46,73,57,6,
node_55,realized,Focal species range,51,73,57,11,
node_55,realized,Focal species range,56,73,57,13,
node_55,realized,Focal species range,61,73,57,9,
node_55,realized,Focal species range,66,73,57,7,
node_55,realized,Focal species range,71,73,57,12,
node_55,realized,Focal species range,76,73,57,8,
node_55,realized,Focal species range,81,73,57,10,
node_55,realized,Focal species range,86,73,57,15,
node_55,realized,Focal species range,91,73,57,9,
node_55,realized,Focal species range,96,73,57,14,
node_55,realized,Focal species range,101,73,57,8,
node_55,realized,Focal species range,106,73,57,13,
node_55,realized,Focal species range,111,73,57,16,
node_55,realized,Focal species range,116,73,57,18,
node_55,realized,Focal species range,121,73,57,18,
node_55,realized,Focal species range,126,73,57,11,
node_55,realized,Focal species range,131,73,57,18,
node_55,realized,Focal species range,136,73,57,16,
node_55,realized,Focal species range,141,73,57,13,
node_55,realized,Focal species range,146,73,57,18,
node_55,realized,Focal species range,151,73,57,17,
node_55,realized,Focal species range,156,73,57,20,
node_55,realized,Focal species range,161,73,57,21,
node_55,realized,Focal species range,166,73,57,23,
node_55,realized,Focal species range,171,73,57,16,
node_55,realized,Focal species range,176,73,57,19,
node_55,realized,Focal species range,181,73,57,16,
node_55,realized,Focal species range,186,73,57,18,
node_55,realized,Focal species range,191,73,57,25,
node_55,realized,Focal species range,196,73,57,21,
node_55,realized,Focal species range,201,73,57,23,
node_55,realized,Focal species range,206,73,57,24,
node_55,realized,Focal species range,211,73,57,21,
node_55,realized,Focal species range,216,73,57,23,
node_55,realized,Focal species range,221,73,57,16,
node_55,realized,Focal species range,226,73,57,21,
node_55,realized,Focal species range,231,73,57,24,
node_55,realized,Focal species range,236,73,57,25,
node_55,realized,Focal species range,241,73,57,23,
node_55,realized,Focal species range,246,73,57,28,
node_55,realized,Focal species range,251,73,57,26,
node_55,realized,Focal species range,256,73,57,22,
node_55,realized,Focal species range,261,73,57,25,
node_55,realized,Focal species range,266,73,57,23,
node_55,realized,Focal species range,271,73,57,21,
node_55,realized,Focal species range,276,73,57,27,
node_55,realized,Focal species range,281,73,57,20,
node_55,realized,Focal species range,286,73,57,28,
node_55,realized,Focal species range,291,73,57,24,
node_55,realized,Focal species range,296,73,57,25,
node_55,realized,Focal species range,301,73,57,27,
node_55,realized,Focal species range,306,73,57,30,
node_55,realized,Focal species range,311,73,57,30,
node_55,realized,Focal species range,316,73,57,26,
node_55,realized,Focal species range,321,73,57,26,
node_55,realized,Focal species range,326,73,57,30,
node_55,realized,Focal species range,331,73,57,23,
node_55,realized,Focal species range,336,73,57,32,
node_55,realized,Focal species range,341,73,57,31,
node_55,realized,Focal species range,346,73,57,30,
node_55,realized,Focal species range,351,73,57,26,
node_55,realized,Focal species range,356,73,57,31,
node_55,realized,Focal species range,361,73,57,28,
node_55,realized,Focal species range,366,73,57,34,
node_55,realized,Focal species range,371,73,57,36,
node_55,realized,Focal species range,376,73,57,33,
node_55,realized,Focal species range,381,73,57,28,
node_55,realized,Focal species range,386,73,57,25,
node_55,realized,Focal species range,391,73,57,29,
node_55,realized,Focal species range,396,73,57,33,
node_55,realized,Focal species range,401,73,57,34,
node_55,realized,Focal species range,406,73,57,32,
node_55,realized,Focal species range,411,73,57,38,
node_55,realized,Focal species range,416,73,57,30,
node_55,realized,Focal species range,421,73,57,31,
node_55,realized,Focal species range,426,73,57,27,
node_55,realized,Focal species range,431,73,57,34,
node_55,realized,Focal species range,436,73,57,29,
node_55,realized,Focal species range,441,73,57,33,
node_55,realized,Focal species range,446,73,57,38,
node_55,realized,Focal species range,451,73,57,32,
node_55,realized,Focal species range,456,73,57,31,
node_55,realized,Focal species range,461,73,57,36,
node_55,realized,Focal species range,466,73,57,29,
node_55,realized,Focal species range,471,73,57,34,
node_55,realized,Focal species range,476,73,57,36,
node_55,realized,Focal species range,481,73,57,34,
node_55,realized,Focal species range,486,73,57,36,
node_55,realized,Focal species range,491,73,57,31,
node_55,realized,Focal species range,496,73,57,35,
node_55,realized,Focal species range,1,74,57,0,
node_55,realized,Focal species range,6,74,57,2,
node_55,realized,Focal species range,11,74,57,0,
node_55,realized,Focal species range,16,74,57,3,
node_55,realized,Focal species range,21,74,57,2,
node_55,realized,Focal species range,26,74,57,4,
node_55,realized,Focal species range,31,74,57,9,
node_55,realized,Focal species range,36,74,57,7,
node_55,realized,Focal species range,41,74,57,7,
node_55,realized,Focal species range,46,74,57,7,
node_55,realized,Focal species range,51,74,57,6,
node_55,realized,Focal species range,56,74,57,9,
node_55,realized,Focal species range,61,74,57,14,
node_55,realized,Focal species range,66,74,57,10,
node_55,realized,Focal species range,71,74,57,10,
node_55,realized,Focal species range,76,74,57,10,
node_55,realized,Focal species range,81,74,57,12,
node_55,realized,Focal species range,86,74,57,10,
node_55,realized,Focal species range,91,74,57,16,
node_55,realized,Focal species range,96,74,57,12,
node_55,realized,Focal species range,101,74,57,14,
node_55,realized,Focal species range,106,74,57,12,
node_55,realized,Focal species range,111,74,57,15,
node_55,realized,Focal species range,116,74,57,15,
node_55,realized,Focal species range,121,74,57,19,
node_55,realized,Focal species range,126,74,57,13,
node_55,realized,Focal species range,131,74,57,14,
node_55,realized,Focal species range,136,74,57,16,
node_55,realized,Focal species range,141,74,57,23,
node_55,realized,Focal species range,146,74,57,15,
node_55,realized,Focal species range,151,74,57,18,
node_55,realized,Focal species range,156,74,57,16,
node_55,realized,Focal species range,161,74,57,23,
node_55,realized,Focal species range,166,74,57,14,
node_55,realized,Focal species range,171,74,57,15,
node_55,realized,Focal species range,176,74,57,21,
node_55,realized,Focal species range,181,74,57,19,
node_55,realized,Focal species range,186,74,57,22,
node_55,realized,Focal species range,191,74,57,17,
node_55,realized,Focal species range,196,74,57,24,
node_55,realized,Focal species range,201,74,57,20,
node_55,realized,Focal species range,206,74,57,25,
node_55,realized,Focal species range,211,74,57,20,
node_55,realized,Focal species range,216,74,57,17,
node_55,realized,Focal species range,221,74,57,23,
node_55,realized,Focal species range,226,74,57,23,
node_55,realized,Focal species range,231,74,57,24,
node_55,realized,Focal species range,236,74,57,25,
node_55,realized,Focal species range,241,74,57,23,
node_55,realized,Focal species range,246,74,57,21,
node_55,realized,Focal species range,251,74,57,26,
node_55,realized,Focal species range,256,74,57,27,
node_55,realized,Focal species range,261,74,57,23,
node_55,realized,Focal species range,266,74,57,27,
node_55,realized,Focal species range,271,74,57,25,
node_55,realized,Focal species range,276,74,57,21,
node_55,realized,Focal species range,281,74,57,19,
node_55,realized,Focal species range,286,74,57,26,
node_55,realized,Focal species range,291,74,57,28,
node_55,realized,Focal species range,296,74,57,33,
node_55,realized,Focal species range,301,74,57,26,
node_55,realized,Focal species range,306,74,57,24,
node_55,realized,Focal species range,311,74,57,26,
node_55,realized,Focal species range,316,74,57,27,
node_55,realized,Focal species range,321,74,57,33,
node_55,realized,Focal species range,326,74,57,28,
node_55,realized,Focal species range,331,74,57,27,
node_55,realized,Focal species range,336,74,57,27,
node_55,realized,Focal species range,341,74,57,31,
node_55,realized,Focal species range,346,74,57,28,
node_55,realized,Focal species range,351,74,57,31,
node_55,realized,Focal species range,356,74,57,30,
node_55,realized,Focal species range,361,74,57,31,
node_55,realized,Focal species range,366,74,57,25,
node_55,realized,Focal species range,371,74,57,30,
node_55,realized,Focal species range,376,74,57,30,
node_55,realized,Focal species range,381,74,57,31,
node_55,realized,Focal species range,386,74,57,34,
node_55,realized,Focal species range,391,74,57,27,
node_55,realized,Focal species range,396,74,57,32,
node_55,realized,Focal species range,401,74,57,27,
node_55,realized,Focal species range,406,74,57,34,
node_55,realized,Focal species range,411,74,57,31,
node_55,realized,Focal species range,416,74,57,34,
node_55,realized,Focal species range,421,74,57,33,
node_55,realized,Focal species range,426,74,57,33,
node_55,realized,Focal species range,431,74,57,28,
node_55,realized,Focal species range,436,74,57,34,
node_55,realized,Focal species range,441,74,57,33,
node_55,realized,Focal species range,446,74,57,32,
node_55,realized,Focal species range,451,74,57,32,
node_55,realized,Focal species range,456,74,57,34,
node_55,realized,Focal species range,461,74,57,31,
node_55,realized,Focal species range,466,74,57,32,
node_55,realized,Focal species range,471,74,57,39,
node_55,realized,Focal species range,476,74,57,34,
node_55,realized,Focal species range,481,74,57,34,
node_55,realized,Focal species range,486,74,57,27,
node_55,realized,Focal species range,491,74,57,31,
node_55,realized,Focal species range,496,74,57,35,
