sim,variable,eff,eff_low,eff_upp,rmse,occ,set,eff_confint_upp,eff_confint_low
144,Weighted Balanced Acceptance,3559.8492556523997,3345.8206487167317,3802.7511845564077,0.007413183328692165,0.504,samplers,3345.8206487167317,3802.7511845564077
144,Balanced Acceptance,5041.748787419344,4700.862501464452,5450.791373660372,0.008167864549141451,0.504,samplers,4700.862501464452,5450.791373660372
144,Balanced Mask,2647.692741298006,2458.8191056840783,2794.614012061975,0.010591130577986467,0.504,samplers,2458.8191056840783,2794.614012061975
145,Uncertainty Sampling,3802.7511845564077,3496.3389259263563,4144.297950272941,0.010640957365379095,0.8269,samplers,3496.3389259263563,4144.297950272941
145,Weighted Balanced Acceptance,3840.973310696248,3552.7359614771876,4169.240986550493,0.010132831787393087,0.8269,samplers,3552.7359614771876,4169.240986550493
145,Balanced Acceptance,4480.529369807986,4144.297950272941,4844.039611676518,0.010084308450708535,0.8269,samplers,4144.297950272941,4844.039611676518
145,Balanced Mask,3795.1525235153813,3447.726401463561,4037.924415077449,0.010619225353810994,0.8269,samplers,3447.726401463561,4037.924415077449
146,Uncertainty Sampling,6644.441272851224,5904.819046768221,7402.304771827737,0.010788821456247034,0.5337,samplers,5904.819046768221,7402.304771827737
146,Weighted Balanced Acceptance,8362.88621539348,7491.676524213504,9150.537397138567,0.0084906113581627,0.5337,samplers,7491.676524213504,9150.537397138567
146,Balanced Acceptance,11609.64724898736,10358.682021438908,13168.781796781856,0.01049488526478764,0.5337,samplers,10358.682021438908,13168.781796781856
146,Balanced Mask,6396.665288560193,5684.624106171557,6985.143990841945,0.008511651286225712,0.5337,samplers,5684.624106171557,6985.143990841945
147,Uncertainty Sampling,1497.2522447181743,1412.873806516542,1580.3352244827963,0.01811250206577571,0.7619,samplers,1412.873806516542,1580.3352244827963
147,Weighted Balanced Acceptance,1545.9441000368558,1461.7424618843336,1631.7290055754472,0.018856954389612955,0.7619,samplers,1461.7424618843336,1631.7290055754472
147,Balanced Acceptance,1869.4678040732863,1757.0699014987401,1969.2622773818598,0.01631490417841322,0.7619,samplers,1757.0699014987401,1969.2622773818598
147,Balanced Mask,1447.1964340307954,1354.756306273633,1527.501801725633,0.017612461079177095,0.7619,samplers,1354.756306273633,1527.501801725633
148,Uncertainty Sampling,647.6193247931019,608.682546307327,690.4264586100941,0.018707157976130286,0.7121,samplers,608.682546307327,690.4264586100941
148,Weighted Balanced Acceptance,698.7623248573651,659.3832063062971,736.0631106880048,0.0163602739678844,0.7121,samplers,659.3832063062971,736.0631106880048
148,Balanced Acceptance,872.4740093918683,826.6054244584506,919.0477369805282,0.01724099005816505,0.7121,samplers,826.6054244584506,919.0477369805282
148,Balanced Mask,642.4585248415576,602.6254510915691,679.4664531512921,0.016092163174448438,0.7121,samplers,602.6254510915691,679.4664531512921
149,Uncertainty Sampling,385.77382680298797,364.03333977447653,412.09662867510116,0.012425555991610661,0.5818,samplers,364.03333977447653,412.09662867510116
149,Weighted Balanced Acceptance,470.2530992438686,445.53047829392733,500.33469246284415,0.01318887702822588,0.5818,samplers,445.53047829392733,500.33469246284415
149,Balanced Acceptance,659.3832063062971,623.4691353253818,700.1613880101477,0.012168855411266739,0.5818,samplers,623.4691353253818,700.1613880101477
149,Balanced Mask,375.87199874059564,350.4582752395678,401.51916157203567,0.01330264154069758,0.5818,samplers,350.4582752395678,401.51916157203567
150,Uncertainty Sampling,130.46993876923258,121.89207783029032,139.9310563496656,0.00932221144772,0.1453,samplers,121.89207783029032,139.9310563496656
150,Weighted Balanced Acceptance,463.7147770803097,436.70751023818724,496.347585905388,0.009242222958875806,0.1453,samplers,436.70751023818724,496.347585905388
150,Balanced Acceptance,900.8475706167592,853.4873021616576,954.6472169233097,0.011485104480676337,0.1453,samplers,853.4873021616576,954.6472169233097
150,Balanced Mask,123.11723670820928,115.4838443878219,130.20923361324475,0.012784058605619451,0.1453,samplers,115.4838443878219,130.20923361324475
151,Uncertainty Sampling,168.8766638100003,158.0896137518966,182.21298485144942,0.013180810258456155,0.1546,samplers,158.0896137518966,182.21298485144942
151,Weighted Balanced Acceptance,536.6168077118871,501.33646346191233,573.2321945765318,0.012027713816762835,0.1546,samplers,501.33646346191233,573.2321945765318
151,Balanced Acceptance,1005.6074506330227,945.1473731616604,1078.5297683711078,0.015287707172544629,0.1546,samplers,945.1473731616604,1078.5297683711078
151,Balanced Mask,162.57913180075874,150.67982891571657,174.02024601412478,0.010390139158003872,0.1546,samplers,150.67982891571657,174.02024601412478
152,Uncertainty Sampling,1007.6208796349791,952.7396399446679,1078.5297683711078,0.011711974245588059,0.351,samplers,952.7396399446679,1078.5297683711078
152,Weighted Balanced Acceptance,1698.3279235426635,1574.0258797531526,1825.1303212131443,0.009043092916842714,0.351,samplers,1574.0258797531526,1825.1303212131443
152,Balanced Acceptance,2706.59340307383,2533.708897499168,2920.335182060369,0.009370496407469953,0.351,samplers,2533.708897499168,2920.335182060369
152,Balanced Mask,971.9882015370333,908.0839818698192,1027.9782278025607,0.012185777324213071,0.351,samplers,908.0839818698192,1027.9782278025607
153,Uncertainty Sampling,2045.5420070682173,1922.5580055670132,2202.669855466197,0.011059405785817761,0.3668,samplers,1922.5580055670132,2202.669855466197
153,Weighted Balanced Acceptance,3305.9067718190963,3076.2262387253827,3574.1185992689125,0.010387435437661961,0.3668,samplers,3076.2262387253827,3574.1185992689125
153,Balanced Acceptance,5237.041836531193,4863.456519738353,5846.059268924932,0.007836790908380216,0.3668,samplers,4863.456519738353,5846.059268924932
153,Balanced Mask,1969.2622773818598,1836.1151230684918,2107.844359731826,0.008932924288250018,0.3668,samplers,1836.1151230684918,2107.844359731826
154,Uncertainty Sampling,219.02692142636917,204.21791825757302,233.504430629816,0.011272945554287508,0.847,samplers,204.21791825757302,233.504430629816
154,Weighted Balanced Acceptance,223.8994016872052,205.8583787416301,240.13562119902727,0.013339605929458992,0.847,samplers,205.8583787416301,240.13562119902727
154,Balanced Acceptance,259.6180864477819,242.06460471209317,280.1203279708006,0.011745905957763052,0.847,samplers,242.06460471209317,280.1203279708006
154,Balanced Mask,215.98160694129538,200.97611100790024,230.71884584278197,0.014307402623494052,0.847,samplers,200.97611100790024,230.71884584278197
155,Uncertainty Sampling,5112.836834359386,4525.563964614372,5628.055522620481,0.011633502485545177,0.7385,samplers,4525.563964614372,5628.055522620481
155,Weighted Balanced Acceptance,5605.586022542462,4941.905587764828,6084.665814713026,0.014601123804619871,0.7385,samplers,4941.905587764828,6084.665814713026
155,Balanced Acceptance,6985.143990841945,6096.848543282575,7719.855203135993,0.011618119481926661,0.7385,samplers,6096.848543282575,7719.855203135993
155,Balanced Mask,5247.527450884491,4672.738969078572,5893.020031721618,0.012145710707759536,0.7385,samplers,4672.738969078572,5893.020031721618
156,Uncertainty Sampling,860.343273492609,795.7807148621214,935.7420638310482,0.012935529210519525,0.15,samplers,795.7807148621214,935.7420638310482
156,Weighted Balanced Acceptance,2610.8796545569385,2429.486689693561,2873.97703755741,0.013702050698272081,0.15,samplers,2429.486689693561,2873.97703755741
156,Balanced Acceptance,5021.620063685727,4552.801703671794,5472.640392960608,0.009296750014760382,0.15,samplers,4552.801703671794,5472.640392960608
156,Balanced Mask,800.570232285327,749.4335567029285,870.730630994826,0.01778533992327308,0.15,samplers,749.4335567029285,870.730630994826
157,Uncertainty Sampling,536.6168077118871,506.3754851109648,573.2321945765318,0.02880123536080088,0.4629,samplers,506.3754851109648,573.2321945765318
157,Weighted Balanced Acceptance,721.486641447388,680.8268820758906,767.6393785496907,0.027687223320505102,0.4629,samplers,680.8268820758906,767.6393785496907
157,Balanced Acceptance,1038.3106191648053,987.6666738815171,1100.3197158082664,0.027231736715156232,0.4629,samplers,987.6666738815171,1100.3197158082664
157,Balanced Mask,520.7558218450073,497.34137391271116,556.2889538767354,0.02740205846625864,0.4629,samplers,497.34137391271116,556.2889538767354
158,Uncertainty Sampling,775.3550579967167,728.7384315538783,823.305277440584,0.01903249271917528,0.1718,samplers,728.7384315538783,823.305277440584
158,Weighted Balanced Acceptance,2468.6750664818946,2265.2225168150944,2695.7875749441905,0.014269005874178033,0.1718,samplers,2265.2225168150944,2695.7875749441905
158,Balanced Acceptance,4853.73835628569,4462.641263583766,5396.549696201747,0.008564338079671848,0.1718,samplers,4462.641263583766,5396.549696201747
158,Balanced Mask,702.9679235443883,664.6799603963667,750.934073885013,0.024137239249523598,0.1718,samplers,664.6799603963667,750.934073885013
159,Uncertainty Sampling,347.66551569606236,325.4582714464405,369.90531089624403,0.01164049712569306,0.6843,samplers,325.4582714464405,369.90531089624403
159,Weighted Balanced Acceptance,388.09566048201725,367.69230339231035,412.92172926804295,0.01266667703523434,0.6843,samplers,367.69230339231035,412.92172926804295
159,Balanced Acceptance,492.39225211712017,466.5057092589161,518.6767515635321,0.013825634668974459,0.6843,samplers,466.5057092589161,518.6767515635321
159,Balanced Mask,339.42006005908854,322.86473390485014,361.8554621153239,0.012170173836881244,0.6843,samplers,322.86473390485014,361.8554621153239
160,Uncertainty Sampling,930.143863026667,872.4740093918683,993.6110837604278,0.02212509309612066,0.908,samplers,872.4740093918683,993.6110837604278
160,Weighted Balanced Acceptance,922.7316592528368,867.2543181008904,977.8382483394576,0.021063729099656467,0.908,samplers,867.2543181008904,977.8382483394576
160,Balanced Acceptance,995.6004936155866,932.0061987011209,1057.1713335229633,0.020871438511003596,0.908,samplers,932.0061987011209,1057.1713335229633
160,Balanced Mask,922.7316592528368,865.5213696959617,983.7235044659649,0.0214753355562307,0.908,samplers,865.5213696959617,983.7235044659649
161,Uncertainty Sampling,1549.0393920262497,1376.6089473322777,1711.970408351601,0.018266667823449503,0.121,samplers,1376.6089473322777,1711.970408351601
161,Weighted Balanced Acceptance,6578.321398559876,5684.624106171557,7582.127306762289,0.016109038325518417,0.121,samplers,5684.624106171557,7582.127306762289
161,Balanced Acceptance,14553.90022111699,10933.488418832145,15453.955882287006,0.014094750902516431,0.121,samplers,10933.488418832145,15453.955882287006
161,Balanced Mask,1317.3455831294177,1187.2128166499845,1464.6691652060927,0.02680664940939491,0.121,samplers,1187.2128166499845,1464.6691652060927
162,Uncertainty Sampling,1708.5495474501145,1589.8466928443743,1810.586078765952,0.009789814431817721,0.6604,samplers,1589.8466928443743,1810.586078765952
162,Weighted Balanced Acceptance,1918.716348328076,1810.586078765952,2045.5420070682173,0.011519392832841325,0.6604,samplers,1810.586078765952,2045.5420070682173
162,Balanced Acceptance,2508.495563990144,2357.677433078382,2668.961371166938,0.009536898512557221,0.6604,samplers,2357.677433078382,2668.961371166938
162,Balanced Mask,1641.549794589551,1555.248580610641,1767.6450722082652,0.009903120250516009,0.6604,samplers,1555.248580610641,1767.6450722082652
163,Uncertainty Sampling,226.1498542565652,209.5977569277098,244.0090835414104,0.021879255494697675,0.3558,samplers,209.5977569277098,244.0090835414104
163,Weighted Balanced Acceptance,366.2243252946257,340.099647498839,390.4314684414629,0.022581962856871737,0.3558,samplers,340.099647498839,390.4314684414629
163,Balanced Acceptance,580.153115469741,538.767789135463,617.2648964496948,0.023088564820947042,0.3558,samplers,538.767789135463,617.2648964496948
163,Balanced Mask,216.84735027562294,202.59053040440057,230.257823225142,0.019560154093749546,0.3558,samplers,202.59053040440057,230.257823225142
164,Uncertainty Sampling,451.8124040481835,427.20391752038597,481.67685265222485,0.015409536349217847,0.2499,samplers,427.20391752038597,481.67685265222485
164,Weighted Balanced Acceptance,958.4738365896347,904.4585391179734,1027.9782278025607,0.014295628034983856,0.2499,samplers,904.4585391179734,1027.9782278025607
164,Balanced Acceptance,1625.2144758465404,1521.403389633729,1732.6398890259582,0.01474307112529218,0.2499,samplers,1521.403389633729,1732.6398890259582
164,Balanced Mask,429.7751039892357,403.9357607483969,459.1002788089703,0.012294845941956244,0.2499,samplers,403.9357607483969,459.1002788089703
165,Uncertainty Sampling,3063.9446850994104,2794.614012061975,3510.353693954695,0.0156739631511332,0.2149,samplers,2794.614012061975,3510.353693954695
165,Weighted Balanced Acceptance,7954.983662838037,7212.306529273294,9168.858619169394,0.012312924803392892,0.2149,samplers,7212.306529273294,9168.858619169394
165,Balanced Acceptance,15330.805179836992,13142.46792444555,19489.74085355718,0.012438582563595937,0.2149,samplers,13142.46792444555,19489.74085355718
165,Balanced Mask,2789.0298116797835,2564.299640677795,3182.627135394481,0.019420200742237808,0.2149,samplers,2564.299640677795,3182.627135394481
166,Uncertainty Sampling,1177.7520615241278,1104.7302509139217,1263.1575644299423,0.009994153885977212,0.67,samplers,1104.7302509139217,1263.1575644299423
166,Weighted Balanced Acceptance,1333.2505596051237,1235.6688339883626,1432.7951559754106,0.00857546828269391,0.67,samplers,1235.6688339883626,1432.7951559754106
166,Balanced Acceptance,1698.3279235426635,1599.415407307278,1828.7846003444001,0.009464703036575817,0.67,samplers,1599.415407307278,1828.7846003444001
166,Balanced Mask,1154.4286990996286,1080.6892025655816,1240.6219041669356,0.011497326028482642,0.67,samplers,1080.6892025655816,1240.6219041669356
167,Uncertainty Sampling,1218.488296662661,1145.2291966353105,1296.4337038087856,0.018600958559166176,0.4579,samplers,1145.2291966353105,1296.4337038087856
167,Weighted Balanced Acceptance,1654.7361868200296,1564.6090615008295,1764.1129621403988,0.015613059078515245,0.4579,samplers,1564.6090615008295,1764.1129621403988
167,Balanced Acceptance,2444.1088947965645,2265.2225168150944,2595.2597213004997,0.015308685757090405,0.4579,samplers,2265.2225168150944,2595.2597213004997
167,Balanced Mask,1180.1101587680316,1102.5227778737278,1250.5876859494865,0.014817064885438488,0.4579,samplers,1102.5227778737278,1250.5876859494865
168,Uncertainty Sampling,839.9388273399637,791.0198513611123,900.8475706167592,0.016894051564804485,0.3772,samplers,791.0198513611123,900.8475706167592
168,Weighted Balanced Acceptance,1314.7132619297665,1213.6235929000786,1373.8582060217966,0.015113034508764858,0.3772,samplers,1213.6235929000786,1373.8582060217966
168,Balanced Acceptance,2005.0335510493398,1876.961401852456,2167.704113150287,0.014093054590229711,0.3772,samplers,1876.961401852456,2167.704113150287
168,Balanced Mask,795.7807148621214,744.9499712127266,846.6859652357607,0.011914640996967672,0.3772,samplers,744.9499712127266,846.6859652357607
169,Uncertainty Sampling,6901.814904607274,5893.020031721618,9224.042675891616,0.022873113547029773,0.3886,samplers,5893.020031721618,9224.042675891616
169,Weighted Balanced Acceptance,10358.682021438908,9132.252784591044,14039.22803425586,0.023140569403625088,0.3886,samplers,9132.252784591044,14039.22803425586
169,Balanced Acceptance,17991.154424552442,15269.598333742486,22195.758639516134,0.020798953849757034,0.3886,samplers,15269.598333742486,22195.758639516134
169,Balanced Mask,6738.127089620495,5988.076279777641,8197.273577140875,0.02326511536827685,0.3886,samplers,5988.076279777641,8197.273577140875
170,Uncertainty Sampling,569.8027570671853,540.927392579478,606.2524365710665,0.02389924482998059,0.4368,samplers,540.927392579478,606.2524365710665
170,Weighted Balanced Acceptance,795.7807148621214,746.4415113520744,855.196155935455,0.020767866550043052,0.4368,samplers,746.4415113520744,855.196155935455
170,Balanced Acceptance,1177.7520615241278,1111.379224287961,1243.105879520086,0.020119792283613085,0.4368,samplers,1111.379224287961,1243.105879520086
170,Balanced Mask,557.4027565961761,523.8900635216153,595.4364470786151,0.02246061003598625,0.4368,samplers,523.8900635216153,595.4364470786151
171,Uncertainty Sampling,1615.4914150398833,1509.2795103130977,1729.1777263484853,0.011203659951731816,0.9197,samplers,1509.2795103130977,1729.1777263484853
171,Weighted Balanced Acceptance,1586.6698596675947,1491.2746012329137,1705.1355221161368,0.010890878870091209,0.9197,samplers,1491.2746012329137,1705.1355221161368
171,Balanced Acceptance,1705.1355221161368,1609.0417124151688,1821.4833440659354,0.010627004276649775,0.9197,samplers,1609.0417124151688,1821.4833440659354
171,Balanced Mask,1570.8806597401679,1476.4346944419108,1671.3682335123378,0.011882130935021466,0.9197,samplers,1476.4346944419108,1671.3682335123378
172,Uncertainty Sampling,823.305277440584,733.1244456274792,906.2694475918343,0.01858981251420077,0.0833,samplers,733.1244456274792,906.2694475918343
172,Weighted Balanced Acceptance,4824.700223855085,4391.800159510182,5696.005870530405,0.012986533431570675,0.0833,samplers,4391.800159510182,5696.005870530405
172,Balanced Acceptance,10153.546065477614,9242.511070320526,12805.134366122496,0.01589656297161473,0.0833,samplers,9242.511070320526,12805.134366122496
172,Balanced Mask,695.9725797935872,624.7174463219836,750.934073885013,0.028131851736711774,0.0833,samplers,624.7174463219836,750.934073885013
173,Uncertainty Sampling,1136.103003891772,1061.4089121214452,1206.3629290519955,0.021197234007099327,0.494,samplers,1061.4089121214452,1206.3629290519955
173,Weighted Balanced Acceptance,1497.2522447181743,1407.2330362757077,1583.4993744418964,0.014910879221024216,0.494,samplers,1407.2330362757077,1583.4993744418964
173,Balanced Acceptance,2078.537236574687,1938.0017064104559,2198.2684784618423,0.015219599215136935,0.494,samplers,1938.0017064104559,2198.2684784618423
173,Balanced Mask,1100.3197158082664,1036.2358658960702,1166.0320665604374,0.018077995316977263,0.494,samplers,1036.2358658960702,1166.0320665604374
174,Uncertainty Sampling,2306.3698517828225,2172.044294128793,2468.6750664818946,0.010362125878113195,0.6512,samplers,2172.044294128793,2468.6750664818946
174,Weighted Balanced Acceptance,2626.5935985641822,2458.8191056840783,2789.0298116797835,0.010727398825357067,0.6512,samplers,2458.8191056840783,2789.0298116797835
174,Balanced Acceptance,3440.8371512824397,3195.384417216477,3668.273811583584,0.00966422269555114,0.6512,samplers,3195.384417216477,3668.273811583584
174,Balanced Mask,2278.8560750417455,2141.8445455862143,2429.486689693561,0.010628527074606884,0.6512,samplers,2141.8445455862143,2429.486689693561
175,Uncertainty Sampling,979.7960777958643,919.0477369805282,1044.559836704651,0.015405076874862202,0.5423,samplers,919.0477369805282,1044.559836704651
175,Weighted Balanced Acceptance,1243.105879520086,1156.740098266369,1330.5864570663211,0.012185658654061503,0.5423,samplers,1156.740098266369,1330.5864570663211
175,Balanced Acceptance,1806.9681639378584,1678.0677665321305,1918.716348328076,0.009003396973500812,0.5423,samplers,1678.0677665321305,1918.716348328076
175,Balanced Mask,937.6156082329761,881.2434002939423,1017.7486556827395,0.012268966129792334,0.5423,samplers,881.2434002939423,1017.7486556827395
176,Uncertainty Sampling,494.365963287168,462.78818177082354,523.8900635216153,0.015080738531647923,0.6529,samplers,462.78818177082354,523.8900635216153
176,Weighted Balanced Acceptance,552.9608815484368,525.9900309069753,589.5111658679606,0.014646527174414573,0.6529,samplers,525.9900309069753,589.5111658679606
176,Balanced Acceptance,721.486641447388,682.190034853669,764.5746481100418,0.013391766452173692,0.6529,samplers,682.190034853669,764.5746481100418
176,Balanced Mask,476.88361095761525,452.71702363625724,503.34602671891486,0.011294077203072217,0.6529,samplers,452.71702363625724,503.34602671891486
177,Uncertainty Sampling,475.93070167172505,444.6402188676059,506.3754851109648,0.022909292718026452,0.224,samplers,444.6402188676059,506.3754851109648
177,Weighted Balanced Acceptance,1059.2880038217118,989.644181828787,1113.604429720705,0.019005847263326343,0.224,samplers,989.644181828787,1113.604429720705
177,Balanced Acceptance,1781.8443741869382,1674.7146499218313,1892.0388301021935,0.017966500915191398,0.224,samplers,1674.7146499218313,1892.0388301021935
177,Balanced Mask,452.71702363625724,418.7438756125844,478.79515709936027,0.01729548698201905,0.224,samplers,418.7438756125844,478.79515709936027
178,Uncertainty Sampling,743.4614114703047,697.3660573139078,792.6036326953224,0.010803960797337074,0.5779,samplers,697.3660573139078,792.6036326953224
178,Weighted Balanced Acceptance,919.0477369805282,853.4873021616576,973.9343180194687,0.010584343449301032,0.5779,samplers,853.4873021616576,973.9343180194687
178,Balanced Acceptance,1288.677617506778,1216.053512187041,1368.373202019384,0.01025582524121466,0.5779,samplers,1216.053512187041,1368.373202019384
178,Balanced Mask,734.592308678754,684.9245337944961,772.2595234082376,0.013869958157313112,0.5779,samplers,684.9245337944961,772.2595234082376
179,Uncertainty Sampling,1270.7600547267034,1170.706003862475,1362.910096396854,0.016946978582303512,0.1703,samplers,1170.706003862475,1362.910096396854
179,Weighted Balanced Acceptance,3552.7359614771876,3312.525864157728,3856.3695154386796,0.013550714443333106,0.1703,samplers,3312.525864157728,3856.3695154386796
179,Balanced Acceptance,6525.899552183112,5881.244593478127,7402.304771827737,0.009324482458298488,0.1703,samplers,5881.244593478127,7402.304771827737
179,Balanced Mask,1182.4729773983784,1095.9267893630997,1275.853784986841,0.013805213811067717,0.1703,samplers,1095.9267893630997,1275.853784986841
180,Uncertainty Sampling,659.3832063062971,618.5007853083333,701.5632523696268,0.023734107337470896,0.1825,samplers,618.5007853083333,701.5632523696268
180,Weighted Balanced Acceptance,1609.0417124151688,1521.403389633729,1711.970408351601,0.019433580187321112,0.1825,samplers,1521.403389633729,1711.970408351601
180,Balanced Acceptance,2789.0298116797835,2616.107162381981,3015.3068467672047,0.012458449278756665,0.1825,samplers,2616.107162381981,3015.3068467672047
180,Balanced Mask,608.682546307327,575.5299455679465,647.6193247931019,0.020826306270860843,0.1825,samplers,575.5299455679465,647.6193247931019
181,Uncertainty Sampling,202.18571381347593,191.17343444727808,218.5892616232402,0.019702777538165257,0.1556,samplers,191.17343444727808,218.5892616232402
181,Weighted Balanced Acceptance,616.0314771453501,573.2321945765318,654.1286614079621,0.018678893365599424,0.1556,samplers,573.2321945765318,654.1286614079621
181,Balanced Acceptance,1131.5672159216695,1046.6512562423432,1203.952373497489,0.01607208954390768,0.1556,samplers,1046.6512562423432,1203.952373497489
181,Balanced Mask,189.64999650547904,177.8915062599787,208.34381059272792,0.015849987165362126,0.1556,samplers,177.8915062599787,208.34381059272792
182,Uncertainty Sampling,1258.1145226762808,1187.2128166499845,1349.3475648695826,0.012144031583124068,0.8763,samplers,1187.2128166499845,1349.3475648695826
182,Weighted Balanced Acceptance,1253.091614808404,1173.0499934773686,1327.927677939754,0.011060169386558745,0.8763,samplers,1173.0499934773686,1327.927677939754
182,Balanced Acceptance,1421.3773849354675,1325.2742115881656,1506.2636665572347,0.013064837471939645,0.8763,samplers,1325.2742115881656,1506.2636665572347
182,Balanced Mask,1245.5948282930437,1168.366698009867,1330.5864570663211,0.01092210786595864,0.8763,samplers,1168.366698009867,1330.5864570663211
183,Uncertainty Sampling,206.27054874871746,193.86895670645734,221.2283998330491,0.012382080191299535,0.7343,samplers,193.86895670645734,221.2283998330491
183,Weighted Balanced Acceptance,222.55989386867873,207.92749779184828,236.32364718445638,0.011787077187355244,0.7343,samplers,207.92749779184828,236.32364718445638
183,Balanced Acceptance,278.4444710162149,261.7035705002975,295.664289666339,0.011797684059894727,0.7343,samplers,261.7035705002975,295.664289666339
183,Balanced Mask,202.18571381347593,190.0297140612163,216.41404569364494,0.013992018609848937,0.7343,samplers,190.0297140612163,216.41404569364494
184,Uncertainty Sampling,722.9312032667161,671.3607764834319,773.8057427809067,0.011654089369459877,0.3919,samplers,671.3607764834319,773.8057427809067
184,Weighted Balanced Acceptance,1133.8328417866805,1057.1713335229633,1201.546634717388,0.010879932752040317,0.3919,samplers,1057.1713335229633,1201.546634717388
184,Balanced Acceptance,1750.054959636472,1668.028503915309,1884.4850370612887,0.011250854129169605,0.3919,samplers,1668.028503915309,1884.4850370612887
184,Balanced Mask,693.1939725333868,652.8215808933464,737.5368575396196,0.009737207505776774,0.3919,samplers,652.8215808933464,737.5368575396196
185,Uncertainty Sampling,2029.2413305954572,1876.961401852456,2251.6705231558394,0.016475826795823344,0.1643,samplers,1876.961401852456,2251.6705231558394
185,Weighted Balanced Acceptance,5952.251820514902,5407.354677471529,6751.618179501131,0.012849749629694113,0.1643,samplers,5407.354677471529,6751.618179501131
185,Balanced Acceptance,10868.077376594252,9504.98511451758,11963.249538604096,0.011376483627770486,0.1643,samplers,9504.98511451758,11963.249538604096
185,Balanced Mask,1895.8270735673323,1708.5495474501145,2037.3753665468707,0.014718102312711772,0.1643,samplers,1708.5495474501145,2037.3753665468707
186,Uncertainty Sampling,2663.6282500115262,2468.6750664818946,2839.6920062519553,0.015183001031874121,0.583,samplers,2468.6750664818946,2839.6920062519553
186,Weighted Balanced Acceptance,3107.1459338683994,2932.0410895849773,3319.1582092546478,0.01609619683400672,0.583,samplers,2932.0410895849773,3319.1582092546478
186,Balanced Acceptance,4111.2725419162825,3833.2982741663336,4525.563964614372,0.012920846650478058,0.583,samplers,3833.2982741663336,4525.563964614372
186,Balanced Mask,2554.061907459872,2390.920399179823,2761.2757398217673,0.01694630726088193,0.583,samplers,2390.920399179823,2761.2757398217673
187,Uncertainty Sampling,301.03497509551266,283.50236172397837,320.93315288170743,0.029386138538137135,0.5134,samplers,283.50236172397837,320.93315288170743
187,Weighted Balanced Acceptance,395.9365048337362,372.1316376950533,418.7438756125844,0.026698720573201072,0.5134,samplers,372.1316376950533,418.7438756125844
187,Balanced Acceptance,542.0104383539381,514.5434793589217,574.379921082227,0.031054059736221856,0.5134,samplers,514.5434793589217,574.379921082227
187,Balanced Mask,296.8494340478549,279.00197302460424,315.838578269699,0.024205654249074865,0.5134,samplers,279.00197302460424,315.838578269699
188,Uncertainty Sampling,499.334923203542,470.2530992438686,532.3405733729533,0.020589008861536084,0.6335,samplers,470.2530992438686,532.3405733729533
188,Weighted Balanced Acceptance,578.9938529615187,544.1830396730323,614.800522460634,0.019299209008580818,0.6335,samplers,544.1830396730323,614.800522460634
188,Balanced Acceptance,753.9441272788741,714.3070150384217,797.3740284055859,0.017656981728134315,0.6335,samplers,714.3070150384217,797.3740284055859
188,Balanced Mask,496.347585905388,464.6432276205506,520.7558218450073,0.017024606736383865,0.6335,samplers,464.6432276205506,520.7558218450073
189,Uncertainty Sampling,187.38757200371765,172.63349975314156,200.97611100790024,0.010108221456563867,0.4382,samplers,172.63349975314156,200.97611100790024
189,Weighted Balanced Acceptance,276.7786400977708,260.1378942359582,293.30817675653515,0.010931248907906827,0.4382,samplers,260.1378942359582,293.30817675653515
189,Balanced Acceptance,417.9071412012694,393.5677622651168,448.2119657294789,0.012886684653130469,0.4382,samplers,393.5677622651168,448.2119657294789
189,Balanced Mask,181.1228715416044,168.8766638100003,195.42628509994896,0.009398484107452209,0.4382,samplers,168.8766638100003,195.42628509994896
190,Uncertainty Sampling,4046.0091544257007,3705.144281813463,4409.404305380023,0.013972095151446944,0.352,samplers,3705.144281813463,4409.404305380023
190,Weighted Balanced Acceptance,6929.480224506714,6145.82386923765,7766.318230336189,0.012169399335076,0.352,samplers,6145.82386923765,7766.318230336189
190,Balanced Acceptance,11796.914474077754,10072.633686805992,13407.990206413479,0.009819092496653187,0.352,samplers,10072.633686805992,13407.990206413479
190,Balanced Mask,3757.3863671951112,3420.251887401931,4127.752217427436,0.01409071411702021,0.352,samplers,3420.251887401931,4127.752217427436
191,Uncertainty Sampling,1447.1964340307954,1368.373202019384,1533.6246587676965,0.010186130290996902,0.5248,samplers,1368.373202019384,1533.6246587676965
191,Weighted Balanced Acceptance,1865.7322317255675,1746.5579981483102,1997.0286368563977,0.010135890862397322,0.5248,samplers,1746.5579981483102,1997.0286368563977
191,Balanced Acceptance,2663.6282500115262,2493.4881571128453,2862.5029454824376,0.008896739123679878,0.5248,samplers,2493.4881571128453,2862.5029454824376
191,Balanced Mask,1410.0506007298793,1330.5864570663211,1473.4844812284207,0.009204614303708327,0.5248,samplers,1330.5864570663211,1473.4844812284207
192,Uncertainty Sampling,1082.8529603829847,1019.7863938267503,1147.5221765420756,0.015203416238631863,0.9349,samplers,1019.7863938267503,1147.5221765420756
192,Weighted Balanced Acceptance,1061.4089121214452,991.6256491459385,1120.3068135798414,0.013811830652066991,0.9349,samplers,991.6256491459385,1120.3068135798414
192,Balanced Acceptance,1111.379224287961,1046.6512562423432,1175.3986762323834,0.015378409250599436,0.9349,samplers,1046.6512562423432,1175.3986762323834
