sim,set,sp,type,sampler,layer,offset,nbon,low,med,upp,deg,confint_low,confint_upp,pmax
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,45,0.03508771929824561,0.10526315789473684,0.18508771929824555,57,0.10526315789473684,0.12280701754385964,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,52,0.060526315789473685,0.12280701754385964,0.20263157894736838,57,0.10526315789473684,0.14035087719298245,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,60,0.07017543859649122,0.15789473684210525,0.22807017543859648,57,0.14035087719298245,0.17543859649122806,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,68,0.08771929824561403,0.15789473684210525,0.237719298245614,57,0.15789473684210525,0.17543859649122806,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,75,0.08771929824561403,0.15789473684210525,0.24561403508771928,57,0.15789473684210525,0.17543859649122806,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,82,0.12280701754385964,0.19298245614035087,0.2903508771929824,57,0.17543859649122806,0.21052631578947367,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,90,0.14035087719298245,0.22807017543859648,0.2982456140350877,57,0.21052631578947367,0.22807017543859648,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,98,0.1385964912280702,0.22807017543859648,0.2807017543859649,57,0.21052631578947367,0.22807017543859648,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,105,0.14035087719298245,0.22807017543859648,0.34298245614035083,57,0.22807017543859648,0.24561403508771928,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,112,0.17543859649122806,0.24561403508771928,0.3333333333333333,57,0.24561403508771928,0.2631578947368421,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,120,0.20087719298245613,0.2631578947368421,0.36052631578947364,57,0.24561403508771928,0.2807017543859649,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,128,0.21052631578947367,0.2807017543859649,0.37807017543859645,57,0.2631578947368421,0.2807017543859649,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,135,0.19298245614035087,0.2807017543859649,0.36052631578947364,57,0.2631578947368421,0.2982456140350877,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,142,0.22807017543859648,0.2982456140350877,0.36052631578947364,57,0.2807017543859649,0.2982456140350877,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,150,0.22807017543859648,0.3157894736842105,0.39561403508771925,57,0.2982456140350877,0.3333333333333333,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,158,0.24561403508771928,0.3333333333333333,0.40350877192982454,57,0.2982456140350877,0.3684210526315789,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,165,0.23596491228070174,0.3333333333333333,0.42105263157894735,57,0.3157894736842105,0.3508771929824561,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,172,0.2710526315789474,0.3508771929824561,0.44824561403508767,57,0.3333333333333333,0.3684210526315789,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,180,0.24561403508771928,0.3508771929824561,0.43859649122807015,57,0.3333333333333333,0.3684210526315789,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,188,0.2710526315789474,0.3684210526315789,0.4657894736842105,57,0.3508771929824561,0.38596491228070173,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,195,0.2982456140350877,0.38596491228070173,0.45614035087719296,57,0.3684210526315789,0.38596491228070173,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,202,0.2631578947368421,0.3684210526315789,0.4657894736842105,57,0.3508771929824561,0.38596491228070173,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,210,0.2631578947368421,0.3684210526315789,0.45614035087719296,57,0.3508771929824561,0.40350877192982454,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,218,0.2982456140350877,0.38596491228070173,0.5087719298245614,57,0.38596491228070173,0.40350877192982454,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.25,-0.25,225,0.3333333333333333,0.40350877192982454,0.49122807017543857,57,0.38596491228070173,0.42105263157894735,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,7,0.0,0.017543859649122806,0.05263157894736842,57,0.017543859649122806,0.017543859649122806,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,14,0.0,0.03508771929824561,0.09736842105263153,57,0.03508771929824561,0.05263157894736842,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,21,0.017543859649122806,0.07017543859649122,0.11491228070175434,57,0.05263157894736842,0.08771929824561403,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,28,0.03508771929824561,0.07017543859649122,0.14035087719298245,57,0.05263157894736842,0.07017543859649122,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,35,0.03508771929824561,0.08771929824561403,0.15789473684210525,57,0.08771929824561403,0.10526315789473684,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,42,0.05263157894736842,0.11403508771929824,0.17543859649122806,57,0.10526315789473684,0.12280701754385964,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,49,0.07017543859649122,0.13157894736842105,0.20263157894736838,57,0.12280701754385964,0.14035087719298245,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,56,0.07017543859649122,0.14035087719298245,0.18508771929824555,57,0.12280701754385964,0.14035087719298245,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,63,0.08771929824561403,0.15789473684210525,0.237719298245614,57,0.14035087719298245,0.15789473684210525,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,70,0.08771929824561403,0.17543859649122806,0.24561403508771928,57,0.17543859649122806,0.19298245614035087,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,77,0.10526315789473684,0.18421052631578946,0.2631578947368421,57,0.17543859649122806,0.19298245614035087,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,84,0.12280701754385964,0.19298245614035087,0.2631578947368421,57,0.19298245614035087,0.21052631578947367,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,91,0.14035087719298245,0.22807017543859648,0.325438596491228,57,0.21052631578947367,0.24561403508771928,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,98,0.1482456140350877,0.22807017543859648,0.3271929824561402,57,0.21052631578947367,0.24561403508771928,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,105,0.14035087719298245,0.24561403508771928,0.3157894736842105,57,0.21052631578947367,0.24561403508771928,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,112,0.17543859649122806,0.24561403508771928,0.3333333333333333,57,0.22807017543859648,0.2631578947368421,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,119,0.19298245614035087,0.2807017543859649,0.38596491228070173,57,0.2631578947368421,0.2982456140350877,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,126,0.19298245614035087,0.2719298245614035,0.37807017543859645,57,0.24561403508771928,0.2982456140350877,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,133,0.21052631578947367,0.2982456140350877,0.3684210526315789,57,0.2807017543859649,0.2982456140350877,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,140,0.22807017543859648,0.2807017543859649,0.38596491228070173,57,0.2807017543859649,0.2982456140350877,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,147,0.22807017543859648,0.2982456140350877,0.41315789473684206,57,0.2807017543859649,0.3333333333333333,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,154,0.22807017543859648,0.3157894736842105,0.39561403508771925,57,0.3157894736842105,0.3333333333333333,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,161,0.22807017543859648,0.3157894736842105,0.43070175438596486,57,0.2982456140350877,0.3508771929824561,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,168,0.22807017543859648,0.3157894736842105,0.42105263157894735,57,0.2982456140350877,0.3333333333333333,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,175,0.2631578947368421,0.3508771929824561,0.42105263157894735,57,0.3333333333333333,0.3508771929824561,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,182,0.2535087719298246,0.3508771929824561,0.44824561403508767,57,0.3333333333333333,0.3684210526315789,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,189,0.2710526315789474,0.3508771929824561,0.4578947368421052,57,0.3508771929824561,0.3684210526315789,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,196,0.2885964912280702,0.3508771929824561,0.47368421052631576,57,0.3508771929824561,0.3684210526315789,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,203,0.3140350877192983,0.40350877192982454,0.47368421052631576,57,0.38596491228070173,0.40350877192982454,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.30,-0.3,210,0.3157894736842105,0.38596491228070173,0.44824561403508767,57,0.3684210526315789,0.40350877192982454,0.9473684210526315
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,6,0.0,0.017543859649122806,0.03508771929824561,57,0.0,0.017543859649122806,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,13,0.0,0.03508771929824561,0.08771929824561403,57,0.017543859649122806,0.05263157894736842,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,20,0.017543859649122806,0.05263157894736842,0.09736842105263153,57,0.05263157894736842,0.07017543859649122,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,26,0.025438596491228073,0.07017543859649122,0.14035087719298245,57,0.07017543859649122,0.08771929824561403,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,32,0.03508771929824561,0.08771929824561403,0.14035087719298245,57,0.07017543859649122,0.10526315789473684,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,39,0.05263157894736842,0.10526315789473684,0.17543859649122806,57,0.08771929824561403,0.12280701754385964,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,46,0.07017543859649122,0.12280701754385964,0.20263157894736838,57,0.10526315789473684,0.12280701754385964,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,52,0.06842105263157895,0.14035087719298245,0.21052631578947367,57,0.12280701754385964,0.15789473684210525,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,58,0.08771929824561403,0.15789473684210525,0.22807017543859648,57,0.14035087719298245,0.17543859649122806,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,65,0.12280701754385964,0.17543859649122806,0.237719298245614,57,0.15789473684210525,0.17543859649122806,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,72,0.11315789473684211,0.16666666666666666,0.237719298245614,57,0.15789473684210525,0.17543859649122806,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,78,0.10526315789473684,0.19298245614035087,0.2552631578947368,57,0.17543859649122806,0.19298245614035087,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,84,0.12280701754385964,0.21052631578947367,0.2982456140350877,57,0.19298245614035087,0.22807017543859648,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,91,0.14035087719298245,0.22807017543859648,0.2903508771929824,57,0.21052631578947367,0.22807017543859648,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,98,0.14035087719298245,0.22807017543859648,0.2982456140350877,57,0.21052631578947367,0.24561403508771928,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,104,0.15789473684210525,0.2543859649122807,0.34298245614035083,57,0.24561403508771928,0.2631578947368421,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,110,0.16578947368421051,0.2631578947368421,0.34298245614035083,57,0.2631578947368421,0.2807017543859649,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,117,0.19298245614035087,0.2719298245614035,0.34298245614035083,57,0.2631578947368421,0.2807017543859649,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,124,0.18333333333333332,0.2631578947368421,0.3508771929824561,57,0.24561403508771928,0.2807017543859649,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,130,0.18333333333333332,0.2719298245614035,0.3684210526315789,57,0.2631578947368421,0.2807017543859649,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,136,0.21842105263157893,0.2807017543859649,0.3684210526315789,57,0.2631578947368421,0.2982456140350877,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,143,0.20087719298245613,0.2894736842105263,0.37807017543859645,57,0.2631578947368421,0.2982456140350877,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,150,0.22807017543859648,0.3157894736842105,0.39561403508771925,57,0.2982456140350877,0.3333333333333333,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,156,0.24561403508771928,0.3157894736842105,0.39561403508771925,57,0.2982456140350877,0.3157894736842105,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,162,0.23596491228070174,0.3333333333333333,0.43070175438596486,57,0.3157894736842105,0.3508771929824561,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,169,0.24561403508771928,0.3333333333333333,0.41315789473684206,57,0.3157894736842105,0.3508771929824561,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,176,0.2535087719298246,0.3508771929824561,0.43070175438596486,57,0.3508771929824561,0.3684210526315789,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,182,0.2535087719298246,0.3508771929824561,0.43070175438596486,57,0.3333333333333333,0.3684210526315789,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,188,0.2710526315789474,0.3684210526315789,0.47368421052631576,57,0.3508771929824561,0.40350877192982454,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.35,-0.35,195,0.2789473684210526,0.35964912280701755,0.43859649122807015,57,0.3508771929824561,0.3684210526315789,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,6,0.0,0.017543859649122806,0.05263157894736842,57,0.017543859649122806,0.017543859649122806,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,12,0.0,0.03508771929824561,0.07017543859649122,57,0.03508771929824561,0.03508771929824561,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,18,0.017543859649122806,0.05263157894736842,0.09736842105263153,57,0.03508771929824561,0.05263157894736842,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,24,0.017543859649122806,0.05263157894736842,0.10526315789473684,57,0.05263157894736842,0.07017543859649122,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,30,0.03508771929824561,0.07017543859649122,0.14035087719298245,57,0.07017543859649122,0.10526315789473684,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,36,0.03508771929824561,0.08771929824561403,0.14035087719298245,57,0.08771929824561403,0.10526315789473684,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,42,0.03508771929824561,0.10526315789473684,0.16754385964912274,57,0.08771929824561403,0.12280701754385964,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,48,0.07017543859649122,0.14035087719298245,0.2201754385964912,57,0.12280701754385964,0.15789473684210525,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,54,0.0780701754385965,0.13157894736842105,0.19298245614035087,57,0.12280701754385964,0.14035087719298245,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,60,0.08771929824561403,0.15789473684210525,0.20263157894736838,57,0.14035087719298245,0.15789473684210525,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,66,0.0956140350877193,0.15789473684210525,0.22982456140350868,57,0.14035087719298245,0.15789473684210525,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,72,0.0956140350877193,0.17543859649122806,0.24561403508771928,57,0.15789473684210525,0.19298245614035087,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,78,0.08771929824561403,0.19298245614035087,0.2631578947368421,57,0.17543859649122806,0.19298245614035087,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,84,0.14035087719298245,0.19298245614035087,0.2982456140350877,57,0.19298245614035087,0.22807017543859648,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,90,0.14035087719298245,0.21052631578947367,0.2807017543859649,57,0.19298245614035087,0.22807017543859648,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,96,0.15789473684210525,0.21929824561403508,0.2807017543859649,57,0.21052631578947367,0.24561403508771928,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,102,0.14035087719298245,0.24561403508771928,0.3078947368421052,57,0.22807017543859648,0.2631578947368421,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,108,0.18333333333333332,0.24561403508771928,0.3175438596491227,57,0.22807017543859648,0.2631578947368421,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,114,0.1482456140350877,0.2543859649122807,0.34298245614035083,57,0.22807017543859648,0.2631578947368421,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,120,0.15789473684210525,0.2543859649122807,0.3508771929824561,57,0.24561403508771928,0.2807017543859649,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,126,0.18333333333333332,0.2631578947368421,0.3333333333333333,57,0.24561403508771928,0.2807017543859649,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,132,0.19298245614035087,0.2807017543859649,0.3684210526315789,57,0.2631578947368421,0.2982456140350877,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,138,0.20877192982456141,0.2982456140350877,0.37807017543859645,57,0.2807017543859649,0.3157894736842105,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,144,0.20087719298245613,0.2982456140350877,0.3684210526315789,57,0.2807017543859649,0.2982456140350877,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,150,0.23596491228070174,0.3157894736842105,0.37807017543859645,57,0.2982456140350877,0.3333333333333333,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,156,0.22807017543859648,0.2982456140350877,0.38596491228070173,57,0.2982456140350877,0.3157894736842105,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,162,0.24385964912280703,0.3157894736842105,0.40350877192982454,57,0.2982456140350877,0.3333333333333333,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,168,0.21842105263157893,0.3333333333333333,0.39561403508771925,57,0.3157894736842105,0.3508771929824561,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,174,0.2631578947368421,0.3508771929824561,0.41315789473684206,57,0.3333333333333333,0.3508771929824561,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.40,-0.4,180,0.2807017543859649,0.3508771929824561,0.44824561403508767,57,0.3333333333333333,0.3684210526315789,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,1,0.0,0.0,0.017543859649122806,57,0.0,0.0,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,6,0.0,0.017543859649122806,0.04473684210526311,57,0.0,0.017543859649122806,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,11,0.0,0.02631578947368421,0.07982456140350873,57,0.017543859649122806,0.03508771929824561,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,16,0.0,0.05263157894736842,0.08771929824561403,57,0.03508771929824561,0.05263157894736842,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,22,0.017543859649122806,0.05263157894736842,0.11491228070175434,57,0.05263157894736842,0.07017543859649122,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,28,0.03508771929824561,0.08771929824561403,0.14035087719298245,57,0.07017543859649122,0.08771929824561403,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,33,0.025438596491228073,0.08771929824561403,0.14035087719298245,57,0.07017543859649122,0.10526315789473684,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,38,0.03508771929824561,0.09649122807017543,0.16754385964912274,57,0.08771929824561403,0.10526315789473684,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,44,0.04298245614035088,0.11403508771929824,0.16754385964912274,57,0.10526315789473684,0.12280701754385964,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,50,0.04298245614035088,0.12280701754385964,0.19298245614035087,57,0.10526315789473684,0.12280701754385964,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,55,0.07017543859649122,0.14912280701754385,0.19298245614035087,57,0.12280701754385964,0.17543859649122806,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,60,0.07017543859649122,0.14035087719298245,0.2201754385964912,57,0.14035087719298245,0.15789473684210525,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,66,0.10526315789473684,0.16666666666666666,0.237719298245614,57,0.15789473684210525,0.17543859649122806,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,72,0.12280701754385964,0.17543859649122806,0.24561403508771928,57,0.15789473684210525,0.19298245614035087,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,77,0.10350877192982456,0.19298245614035087,0.2903508771929824,57,0.19298245614035087,0.21052631578947367,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,82,0.12280701754385964,0.20175438596491227,0.2728070175438596,57,0.19298245614035087,0.22807017543859648,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,88,0.12280701754385964,0.21052631578947367,0.2807017543859649,57,0.17543859649122806,0.21052631578947367,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,94,0.1482456140350877,0.22807017543859648,0.2903508771929824,57,0.21052631578947367,0.22807017543859648,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,99,0.16578947368421051,0.22807017543859648,0.2982456140350877,57,0.21052631578947367,0.24561403508771928,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,104,0.15789473684210525,0.22807017543859648,0.325438596491228,57,0.21052631578947367,0.24561403508771928,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,110,0.18333333333333332,0.22807017543859648,0.3333333333333333,57,0.22807017543859648,0.2631578947368421,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,116,0.16578947368421051,0.2543859649122807,0.3333333333333333,57,0.22807017543859648,0.2631578947368421,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,121,0.16578947368421051,0.24561403508771928,0.34298245614035083,57,0.22807017543859648,0.24561403508771928,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,126,0.20087719298245613,0.2543859649122807,0.3508771929824561,57,0.24561403508771928,0.2631578947368421,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,132,0.21842105263157893,0.2807017543859649,0.3701754385964911,57,0.2631578947368421,0.2982456140350877,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,138,0.21052631578947367,0.2807017543859649,0.38596491228070173,57,0.2631578947368421,0.2982456140350877,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,143,0.21842105263157893,0.2982456140350877,0.3877192982456139,57,0.2807017543859649,0.2982456140350877,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,148,0.21052631578947367,0.2982456140350877,0.40350877192982454,57,0.2807017543859649,0.3157894736842105,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,154,0.23596491228070174,0.3157894736842105,0.38596491228070173,57,0.2982456140350877,0.3157894736842105,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,160,0.21842105263157893,0.3157894736842105,0.40350877192982454,57,0.2982456140350877,0.3333333333333333,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.45,-0.45,165,0.24561403508771928,0.3333333333333333,0.4228070175438596,57,0.3157894736842105,0.3508771929824561,0.9298245614035088
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,1,0.0,0.0,0.0,57,0.0,0.0,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,5,0.0,0.017543859649122806,0.062280701754385916,57,0.0,0.017543859649122806,0.8947368421052632
