sim,set,variable,offset,eff,eff_low,eff_upp,occ
15,ranges,Under-0.45,-0.45,7670.718723641944,7585.034493966785,7779.621262713061,0.3835
15,ranges,Under-0.50,-0.5,7515.493867709676,7394.38357349892,7664.881034655262,0.3835
16,ranges,Over-0.50,0.5,9382.019432561083,9348.97322113495,9408.074824374231,0.1926
16,ranges,Over-0.45,0.45,9382.019432561083,9353.931943678212,9408.986485315505,0.1926
16,ranges,Over-0.40,0.4,9383.914764014133,9351.952599888313,9411.713750729808,0.1926
16,ranges,Over-0.35,0.35,9379.166440021578,9351.952599888313,9410.805946960641,0.1926
16,ranges,Over-0.30,0.3,9388.629861342215,9355.905775397228,9418.930133474923,0.1926
16,ranges,Over-0.25,0.25,9382.019432561083,9352.94296158978,9408.074824374231,0.1926
16,ranges,Over-0.20,0.2,9384.86043536224,9351.952599888313,9413.525511816346,0.1926
16,ranges,Over-0.15,0.15,9384.86043536224,9347.97732500556,9414.429472192405,0.1926
16,ranges,Over-0.10,0.1,9385.804779208294,9352.94296158978,9409.896858999908,0.1926
16,ranges,Over-0.05,0.05,9375.343726142772,9346.980041270226,9407.16187464178,0.1926
16,ranges,True-0.00,0.0,9377.257763144513,9349.96773125898,9408.074824374231,0.1926
16,ranges,Under-0.05,-0.05,9351.952599888313,9314.324676185446,9374.384693667369,0.1926
16,ranges,Under-0.10,-0.1,9310.140097598258,9274.723913091073,9343.979848407695,0.1926
16,ranges,Under-0.15,-0.15,9268.110617550976,9236.522993622913,9297.446980702325,0.1926
16,ranges,Under-0.20,-0.2,9227.275063378986,9192.90116152816,9256.96731761926,0.1926
16,ranges,Under-0.25,-0.25,9206.097880334415,9175.821138832984,9233.066759853453,0.1926
16,ranges,Under-0.30,-0.3,9162.174978660214,9132.988197440625,9200.123559839061,0.1926
16,ranges,Under-0.35,-0.35,9127.820737589449,9089.530278601711,9158.418421617038,0.1926
16,ranges,Under-0.40,-0.4,9038.51823048183,9001.179680961557,9082.779791829718,0.1926
16,ranges,Under-0.45,-0.45,8980.551437383237,8948.909588414925,9021.440528424559,0.1926
16,ranges,Under-0.50,-0.5,8903.806445075212,8855.388634185418,8944.319997392991,0.1926
17,ranges,Over-0.50,0.5,8944.319997392991,8897.455118298183,8989.437411797564,0.2978
17,ranges,Over-0.45,0.45,8938.173351459056,8889.471070951058,8986.482993675603,0.2978
17,ranges,Over-0.40,0.4,8947.381663441804,8899.045937315845,8995.323598742734,0.2978
17,ranges,Over-0.35,0.35,8939.712931584323,8891.071879905994,8982.037170883987,0.2978
17,ranges,Over-0.30,0.3,8955.001942499946,8903.806445075212,9002.639010919436,0.2978
17,ranges,Over-0.25,0.25,8941.250564771944,8894.267495077618,8979.063804649815,0.2978
17,ranges,Over-0.20,0.2,8956.520203399998,8903.806445075212,9001.179680961557,0.2978
17,ranges,Over-0.15,0.15,8939.712931584323,8899.045937315845,8989.437411797564,0.2978
17,ranges,Over-0.10,0.1,8939.712931584323,8892.670687363288,8980.551437383237,0.2978
17,ranges,Over-0.05,0.05,8939.712931584323,8886.263441531635,8979.063804649815,0.2978
17,ranges,True-0.00,0.0,8958.036536784435,8911.700899142825,8996.790437193331,0.2978
17,ranges,Under-0.05,-0.05,8911.700899142825,8863.584493891474,8959.550944419987,0.2978
17,ranges,Under-0.10,-0.1,8868.477620670998,8820.40657481852,8924.229227091737,0.2978
17,ranges,Under-0.15,-0.15,8832.168214778198,8781.041634339732,8881.43694232783,0.2978
17,ranges,Under-0.20,-0.2,8801.718200592808,8752.998378922546,8847.141774968588,0.2978
17,ranges,Under-0.25,-0.25,8749.454535400746,8697.097047246956,8801.718200592808,0.2978
17,ranges,Under-0.30,-0.3,8674.894156811451,8639.086093869002,8735.193158420407,0.2978
17,ranges,Under-0.35,-0.35,8616.053400657096,8547.00144851393,8671.162739677544,0.2978
17,ranges,Under-0.40,-0.4,8530.821468969474,8481.382814320938,8588.76942939976,0.2978
17,ranges,Under-0.45,-0.45,8466.707170834708,8382.795919116958,8532.852113861478,0.2978
17,ranges,Under-0.50,-0.5,8376.188979141687,8276.749179638864,8451.914989614474,0.2978
18,ranges,Over-0.50,0.5,8663.673270884945,8604.414894598802,8718.983811114535,0.494
18,ranges,Over-0.45,0.45,8661.795345267668,8602.467190464315,8724.406444427044,0.494
18,ranges,Over-0.40,0.4,8646.691644281955,8584.835218569613,8713.541599866068,0.494
18,ranges,Over-0.35,0.35,8659.915193010818,8602.467190464315,8717.171918257443,0.494
18,ranges,Over-0.30,0.3,8663.673270884945,8616.053400657096,8722.60107252322,0.494
18,ranges,Over-0.25,0.25,8673.029556648906,8608.303479545804,8728.010679022951,0.494
18,ranges,Over-0.20,0.2,8669.293704255357,8619.914762314183,8731.60624586908,0.494
18,ranges,Over-0.15,0.15,8671.162739677544,8610.244363534694,8724.406444427044,0.494
18,ranges,Over-0.10,0.1,8656.148202046144,8602.467190464315,8720.793528644619,0.494
18,ranges,Over-0.05,0.05,8682.33042226236,8612.182977320948,8728.010679022951,0.494
18,ranges,True-0.00,0.0,8656.148202046144,8602.467190464315,8711.723170986672,0.494
18,ranges,Under-0.05,-0.05,8627.61035176452,8565.02646942,8682.33042226236,0.494
18,ranges,Under-0.10,-0.1,8590.733102621207,8526.75318046405,8654.261360075852,0.494
18,ranges,Under-0.15,-0.15,8532.852113861478,8487.636824392172,8600.517209774465,0.494
18,ranges,Under-0.20,-0.2,8485.55452007962,8417.66404471064,8557.03847936726,0.494
18,ranges,Under-0.25,-0.25,8426.284419290854,8340.580705063587,8481.382814320938,0.494
18,ranges,Under-0.30,-0.3,8360.687436710114,8267.471493824238,8443.40980162523,0.494
18,ranges,Under-0.35,-0.35,8322.540958437581,8260.487012336012,8391.571120059654,0.494
18,ranges,Under-0.40,-0.4,8239.398399390051,8153.00184004943,8331.58053464808,0.494
18,ranges,Under-0.45,-0.45,8170.058462036191,8078.482798598069,8265.145832166818,0.494
18,ranges,Under-0.50,-0.5,8101.081006311189,8030.089006672521,8179.7491423702595,0.494
19,ranges,Over-0.45,0.45,8327.065677356715,8227.594665340863,8402.485515723598,0.7114
19,ranges,Over-0.40,0.4,8290.590957126367,8191.805384331599,8351.77562857491,0.7114
19,ranges,Over-0.35,0.35,8262.817672062884,8189.399206648379,8351.77562857491,0.7114
19,ranges,Over-0.30,0.3,8272.115326522635,8206.189289933769,8358.463157019976,0.7114
19,ranges,Over-0.25,0.25,8276.749179638864,8194.20902877914,8369.560108189356,0.7114
19,ranges,Over-0.20,0.2,8290.590957126367,8201.404773389075,8354.00725426002,0.7114
19,ranges,Over-0.15,0.15,8279.062366831486,8184.5792473294305,8373.981794044048,0.7114
19,ranges,Over-0.10,0.1,8279.062366831486,8186.990494667142,8360.687436710114,0.7114
19,ranges,Over-0.05,0.05,8269.794658215053,8170.058462036191,8345.066038670531,0.7114
19,ranges,True-0.00,0.0,8276.749179638864,8182.165463580689,8360.687436710114,0.7114
19,ranges,Under-0.05,-0.05,8199.008722235889,8093.571431563435,8269.794658215053,0.7114
19,ranges,Under-0.10,-0.1,8150.554988788374,8063.301362164677,8232.323701609314,0.7114
19,ranges,Under-0.15,-0.15,8055.675784440832,7978.136609486728,8162.763757542148,0.7114
19,ranges,Under-0.20,-0.2,7949.118435595352,7854.678564547419,8027.516077016823,0.7114
19,ranges,Under-0.25,-0.25,7838.1654161196975,7717.038583456139,7933.156998971643,0.7114
19,ranges,Under-0.30,-0.3,7796.467030111461,7664.881034655262,7887.420437394772,0.7114
19,ranges,Under-0.35,-0.35,7670.718723641944,7533.769872320028,7793.666010340454,0.7114
19,ranges,Under-0.40,-0.4,7573.041076664206,7506.320168881459,7719.911051805742,0.7114
19,ranges,Under-0.45,-0.45,7447.6681223182295,7304.968086566385,7564.018203266347,0.7114
19,ranges,Under-0.50,-0.5,7275.7927191201,7123.403454806688,7406.989493808641,0.7114
20,ranges,Over-0.20,0.2,7150.29640354362,6989.978896600429,7311.422859591574,0.8687
20,ranges,Over-0.15,0.15,7103.12672124902,6969.113602567582,7269.280703614539,0.8687
20,ranges,Over-0.10,0.1,7082.758571932851,6937.648399959497,7236.56500841683,0.8687
20,ranges,Over-0.05,0.05,7096.347480965827,6951.65765063417,7223.406253481457,0.8687
20,ranges,True-0.00,0.0,7103.12672124902,6955.153790090104,7252.955248646958,0.8687
20,ranges,Under-0.05,-0.05,6962.138648865159,6827.749122619836,7089.558094180022,0.8687
20,ranges,Under-0.10,-0.1,6934.139922943979,6755.616791781726,7086.159599293451,0.8687
20,ranges,Under-0.15,-0.15,6820.578877325204,6645.654266871381,6951.65765063417,0.8687
20,ranges,Under-0.20,-0.2,6737.435499999232,6495.8487438525735,6895.384575194805,0.8687
20,ranges,Under-0.25,-0.25,6537.400177498486,6415.795433990432,6711.883113215954,0.8687
20,ranges,Under-0.30,-0.3,6454.033977883044,6272.502430797136,6623.41256586604,0.8687
20,ranges,Under-0.35,-0.35,6346.43609791243,6094.581474849583,6548.68616988294,0.8687
20,ranges,Under-0.40,-0.4,6237.229402789137,6058.544493321537,6442.584775295594,0.8687
20,ranges,Under-0.45,-0.45,6114.5386258858125,5847.60348266015,6260.7625080193575,0.8687
20,ranges,Under-0.50,-0.5,5953.638418267539,5798.305118847358,6150.345464788759,0.8687
21,ranges,Over-0.10,0.1,8745.902105123352,8702.59826295946,8805.134878566207,0.9154
21,ranges,Over-0.05,0.05,8745.902105123352,8686.035296929036,8796.577463519201,0.9154
21,ranges,True-0.00,0.0,8760.060359951254,8706.254785568377,8823.777399700832,0.9154
21,ranges,Under-0.05,-0.05,8722.60107252322,8658.032812480966,8768.839777599183,0.9154
21,ranges,Under-0.10,-0.1,8665.548971497527,8631.444605210314,8728.010679022951,0.9154
21,ranges,Under-0.15,-0.15,8631.444605210314,8557.03847936726,8695.258920213533,0.9154
21,ranges,Under-0.20,-0.2,8586.803468573029,8526.75318046405,8648.587428669402,0.9154
21,ranges,Under-0.25,-0.25,8544.98708785162,8470.912081732862,8608.303479545804,0.9154
21,ranges,Under-0.30,-0.3,8483.469850544518,8411.173454009197,8542.970405447995,0.9154
21,ranges,Under-0.35,-0.35,8387.188379727753,8315.735367391775,8464.601148612897,0.9154
21,ranges,Under-0.40,-0.4,8324.804551234063,8244.1023067223,8393.758848497524,0.9154
21,ranges,Under-0.45,-0.45,8255.81818932522,8179.7491423702595,8320.274897704348,0.9154
21,ranges,Under-0.50,-0.5,8145.653632995962,8042.914766153527,8218.10638175776,0.9154
22,ranges,Over-0.40,0.4,8959.550944419987,8922.670080588605,9001.179680961557,0.7362
22,ranges,Over-0.35,0.35,8945.851800356317,8895.862304804079,8990.911787042985,0.7362
22,ranges,Over-0.30,0.3,8944.319997392991,8903.806445075212,8985.002947261568,0.7362
22,ranges,Over-0.25,0.25,8950.435577041348,8905.389303754077,8987.961147931359,0.7362
22,ranges,Over-0.20,0.2,8945.851800356317,8892.670687363288,8986.482993675603,0.7362
22,ranges,Over-0.15,0.15,8944.319997392991,8903.806445075212,8986.482993675603,0.7362
22,ranges,Over-0.10,0.1,8944.319997392991,8902.221598947466,8985.002947261568,0.7362
22,ranges,Over-0.05,0.05,8950.435577041348,8903.806445075212,8990.911787042985,0.7362
22,ranges,True-0.00,0.0,8947.381663441804,8902.221598947466,8983.521006920573,0.7362
22,ranges,Under-0.05,-0.05,8897.455118298183,8855.388634185418,8939.712931584323,0.7362
22,ranges,Under-0.10,-0.1,8860.312255998837,8815.334759736957,8910.125972677532,0.7362
22,ranges,Under-0.15,-0.15,8810.24420985865,8756.533649247627,8855.388634185418,0.7362
22,ranges,Under-0.20,-0.2,8747.67939445328,8697.097047246956,8800.006719304498,0.7362
22,ranges,Under-0.25,-0.25,8682.33042226236,8639.086093869002,8728.010679022951,0.7362
22,ranges,Under-0.30,-0.3,8621.842049007895,8559.038941806557,8684.18396305956,0.7362
22,ranges,Under-0.35,-0.35,8557.03847936726,8495.942418816483,8619.914762314183,0.7362
22,ranges,Under-0.40,-0.4,8495.942418816483,8451.914989614474,8557.03847936726,0.7362
22,ranges,Under-0.45,-0.45,8428.433496074837,8371.772170836539,8479.293409945294,0.7362
22,ranges,Under-0.50,-0.5,8336.085540478183,8276.749179638864,8406.834320506267,0.7362
23,ranges,Over-0.50,0.5,9408.074824374231,9378.2127708136,9433.995941418343,0.6546
23,ranges,Over-0.45,0.45,9405.332102660655,9374.384693667369,9431.363620156866,0.6546
23,ranges,Over-0.40,0.4,9408.986485315505,9379.166440021578,9435.744596016159,0.6546
23,ranges,Over-0.35,0.35,9408.986485315505,9382.967763601568,9433.119747749544,0.6546
23,ranges,Over-0.30,0.3,9408.074824374231,9378.2127708136,9434.870890339906,0.6546
23,ranges,Over-0.25,0.25,9407.16187464178,9377.257763144513,9433.995941418343,0.6546
23,ranges,Over-0.20,0.2,9402.577740334518,9375.343726142772,9433.995941418343,0.6546
23,ranges,Over-0.15,0.15,9409.896858999908,9374.384693667369,9435.744596016159,0.6546
23,ranges,Over-0.10,0.1,9401.657025573266,9373.424316445366,9433.119747749544,0.6546
23,ranges,Over-0.05,0.05,9406.247634582754,9375.343726142772,9433.995941418343,0.6546
23,ranges,True-0.00,0.0,9399.81169582182,9375.343726142772,9427.836361794292,0.6546
23,ranges,Under-0.05,-0.05,9395.175548022726,9366.663890639888,9416.233560248555,0.6546
23,ranges,Under-0.10,-0.1,9359.836953615946,9328.78982280583,9385.804779208294,0.6546
23,ranges,Under-0.15,-0.15,9343.979848407695,9317.447974170129,9367.633725218213,0.6546
23,ranges,Under-0.20,-0.2,9314.324676185446,9279.102714238687,9345.981368327359,0.6546
23,ranges,Under-0.25,-0.25,9281.283136011096,9249.07614506515,9310.140097598258,0.6546
23,ranges,Under-0.30,-0.3,9241.109485404928,9200.123559839061,9270.321079690428,0.6546
23,ranges,Under-0.35,-0.35,9195.315098369436,9157.16289698559,9216.750786808892,0.6546
23,ranges,Under-0.40,-0.4,9134.275794435605,9101.570216826465,9174.588845354232,0.6546
23,ranges,Under-0.45,-0.45,9065.020646054518,9025.73480566963,9102.899227066579,0.6546
23,ranges,Under-0.50,-0.5,9021.440528424559,8970.09802533598,9053.941411103275,0.6546
24,ranges,Over-0.50,0.5,9238.819351002014,9195.315098369436,9270.321079690428,0.0774
24,ranges,Over-0.45,0.45,9233.066759853453,9201.321641008373,9278.01026114691,0.0774
24,ranges,Over-0.40,0.4,9241.109485404928,9198.923866706202,9272.52550708786,0.0774
24,ranges,Over-0.35,0.35,9237.671951030408,9195.315098369436,9275.820862237355,0.0774
24,ranges,Over-0.30,0.3,9246.807684633144,9203.712974314534,9284.542582560729,0.0774
24,ranges,Over-0.25,0.25,9237.671951030408,9200.123559839061,9276.91631103441,0.0774
24,ranges,Over-0.20,0.2,9230.754785773226,9198.923866706202,9269.216603798215,0.0774
24,ranges,Over-0.15,0.15,9241.109485404928,9202.518111928848,9279.102714238687,0.0774
24,ranges,Over-0.10,0.1,9237.671951030408,9194.108940222231,9271.424046897344,0.0774
24,ranges,Over-0.05,0.05,9231.911555767003,9191.691760568625,9272.52550708786,0.0774
24,ranges,True-0.00,0.0,9230.754785773226,9191.691760568625,9270.321079690428,0.0774
24,ranges,Under-0.05,-0.05,9202.518111928848,9163.42383117272,9239.965195229763,0.0774
24,ranges,Under-0.10,-0.1,9179.508147831013,9141.965659830415,9215.573505370574,0.0774
24,ranges,Under-0.15,-0.15,9127.820737589449,9080.067205031572,9167.160413472984,0.0774
24,ranges,Under-0.20,-0.2,9052.548384441141,8996.790437193331,9090.875079133362,0.0774
24,ranges,Under-0.25,-0.25,9018.568431331354,8965.589352813131,9066.397454592385,0.0774
24,ranges,Under-0.30,-0.3,8927.34162814887,8879.824087562887,8990.911787042985,0.0774
24,ranges,Under-0.35,-0.35,8858.673085802555,8791.417821027759,8911.700899142825,0.0774
24,ranges,Under-0.40,-0.4,8817.027444104377,8765.33440645205,8863.584493891474,0.0774
24,ranges,Under-0.45,-0.45,8621.842049007895,8567.01769721304,8695.258920213533,0.0774
24,ranges,Under-0.50,-0.5,8506.271371210705,8443.40980162523,8565.02646942,0.0774
25,ranges,Over-0.50,0.5,8604.414894598802,8540.951399773914,8661.795345267668,0.6427
25,ranges,Over-0.45,0.45,8592.69448981059,8536.906412507962,8644.793620228913,0.6427
25,ranges,Over-0.40,0.4,8604.414894598802,8544.98708785162,8658.032812480966,0.6427
25,ranges,Over-0.35,0.35,8590.733102621207,8530.821468969474,8656.148202046144,0.6427
25,ranges,Over-0.30,0.3,8594.653592542918,8536.906412507962,8663.673270884945,0.6427
25,ranges,Over-0.25,0.25,8600.517209774465,8538.930069302258,8658.032812480966,0.6427
25,ranges,Over-0.20,0.2,8590.733102621207,8526.75318046405,8656.148202046144,0.6427
25,ranges,Over-0.15,0.15,8590.733102621207,8532.852113861478,8659.915193010818,0.6427
25,ranges,Over-0.10,0.1,8574.959576030722,8514.492216386014,8644.793620228913,0.6427
25,ranges,Over-0.05,0.05,8602.467190464315,8542.970405447995,8654.261360075852,0.6427
25,ranges,True-0.00,0.0,8604.414894598802,8536.906412507962,8658.032812480966,0.6427
25,ranges,Under-0.05,-0.05,8536.906412507962,8468.810814725723,8600.517209774465,0.6427
25,ranges,Under-0.10,-0.1,8466.707170834708,8404.661127711328,8530.821468969474,0.6427
25,ranges,Under-0.15,-0.15,8428.433496074837,8360.687436710114,8485.55452007962,0.6427
25,ranges,Under-0.20,-0.2,8295.184987817644,8208.577757492214,8362.909270355536,0.6427
25,ranges,Under-0.25,-0.25,8251.139353793096,8167.6294378952725,8329.324338071641,0.6427
25,ranges,Under-0.30,-0.3,8215.728010393192,8125.9460217119495,8302.057415617099,0.6427
25,ranges,Under-0.35,-0.35,8101.081006311189,8030.089006672521,8201.404773389075,0.6427
25,ranges,Under-0.40,-0.4,7999.042450062064,7895.5467249649355,8070.903692547453,0.6427
25,ranges,Under-0.45,-0.45,7919.78377597714,7832.639941405482,7983.3787059342085,0.6427
25,ranges,Under-0.50,-0.5,7804.854235588245,7725.648041720844,7887.420437394772,0.6427
26,ranges,Over-0.25,0.25,8866.848606756816,8818.718048555293,8925.786409024466,0.8161
26,ranges,Over-0.20,0.2,8866.848606756816,8805.134878566207,8906.970176741892,0.8161
26,ranges,Over-0.15,0.15,8845.4862640149,8803.427586439411,8905.389303754077,0.8161
26,ranges,Over-0.10,0.1,8855.388634185418,8805.134878566207,8908.549065796858,0.8161
26,ranges,Over-0.05,0.05,8858.673085802555,8805.134878566207,8921.108967753276,0.8161
26,ranges,True-0.00,0.0,8863.584493891474,8801.718200592808,8905.389303754077,0.8161
26,ranges,Under-0.05,-0.05,8805.134878566207,8745.902105123352,8863.584493891474,0.8161
26,ranges,Under-0.10,-0.1,8765.33440645205,8706.254785568377,8828.818093878715,0.8161
26,ranges,Under-0.15,-0.15,8717.171918257443,8658.032812480966,8758.298073703032,0.8161
26,ranges,Under-0.20,-0.2,8654.261360075852,8608.303479545804,8709.902560090075,0.8161
26,ranges,Under-0.25,-0.25,8580.891844756183,8516.541562788396,8650.480975014263,0.8161
26,ranges,Under-0.30,-0.3,8475.10749089525,8430.580168908438,8561.037093264742,0.8161
26,ranges,Under-0.35,-0.35,8426.284419290854,8342.824600095799,8475.10749089525,0.8161
26,ranges,Under-0.40,-0.4,8311.185950256633,8253.480023705955,8402.485515723598,0.8161
26,ranges,Under-0.45,-0.45,8208.577757492214,8125.9460217119495,8269.794658215053,0.8161
26,ranges,Under-0.50,-0.5,8075.9590089604935,8014.612496895507,8184.5792473294305,0.8161
27,ranges,Over-0.50,0.5,9081.424385339504,9038.51823048183,9127.820737589449,0.429
27,ranges,Over-0.45,0.45,9086.835385991764,9041.338832723915,9131.698895004305,0.429
27,ranges,Over-0.40,0.4,9092.21811816033,9049.756896842146,9135.561687734351,0.429
27,ranges,Over-0.35,0.35,9088.183714807306,9045.556053274811,9134.275794435605,0.429
27,ranges,Over-0.30,0.3,9089.530278601711,9039.929444968071,9131.698895004305,0.429
27,ranges,Over-0.25,0.25,9085.485290396378,9038.51823048183,9129.11516682496,0.429
27,ranges,Over-0.20,0.2,9097.572694371282,9044.152135110864,9136.845879081498,0.429
27,ranges,Over-0.15,0.15,9086.835385991764,9044.152135110864,9131.698895004305,0.429
27,ranges,Over-0.10,0.1,9102.899227066579,9058.109643720658,9141.965659830415,0.429
27,ranges,Over-0.05,0.05,9085.485290396378,9038.51823048183,9129.11516682496,0.429
27,ranges,True-0.00,0.0,9085.485290396378,9045.556053274811,9127.820737589449,0.429
27,ranges,Under-0.05,-0.05,9065.020646054518,9017.129603800957,9117.40350952585,0.429
27,ranges,Under-0.10,-0.1,9021.440528424559,8974.58949336948,9069.145693845623,0.429
27,ranges,Under-0.15,-0.15,8976.082834411263,8931.99552629713,9025.73480566963,0.429
27,ranges,Under-0.20,-0.2,8931.99552629713,8868.477620670998,8979.063804649815,0.429
27,ranges,Under-0.25,-0.25,8866.848606756816,8810.24420985865,8921.108967753276,0.429
27,ranges,Under-0.30,-0.3,8805.134878566207,8738.771430149876,8865.21756507934,0.429
