sim,variable,offset,eff,eff_low,eff_upp,deg,pmax,occ,set
174,Under-0.40,-0.4,1969.26227738186,2172.044294128793,1799.754007798606,60,0.9,0.6512,ranges
174,Under-0.45,-0.45,1922.5580055670139,2099.428982730828,1792.5686535219663,60,0.85,0.6512,ranges
174,Under-0.50,-0.5,1884.485037061288,2061.973625114785,1729.1777263484848,60,0.8166666666666667,0.6512,ranges
175,Over-0.50,0.5,1461.7424618843336,1558.3625020473612,1338.5947775749478,48,1.0,0.5423,ranges
175,Over-0.45,0.45,1412.873806516542,1521.403389633729,1317.3455831294177,48,1.0,0.5423,ranges
175,Over-0.40,0.4,1330.5864570663211,1438.538389731791,1258.1145226762808,48,1.0,0.5423,ranges
175,Over-0.35,0.35,1314.7132619297665,1410.0506007298793,1225.8219387299328,48,1.0,0.5423,ranges
175,Over-0.30,0.3,1296.4337038087856,1379.3651961818352,1189.589856234401,48,1.0,0.5423,ranges
175,Over-0.25,0.25,1218.488296662661,1306.847815750792,1145.2291966353105,48,1.0,0.5423,ranges
175,Over-0.20,0.2,1173.0499934773686,1263.1575644299423,1089.3702622271524,48,1.0,0.5423,ranges
175,Over-0.15,0.15,1118.0682154372828,1196.7495690001087,1042.4725962434718,48,1.0,0.5423,ranges
175,Over-0.10,0.1,1063.534066907497,1138.3777113194149,989.644181828787,48,1.0,0.5423,ranges
175,Over-0.05,0.05,1015.7149893490297,1098.121055903525,948.9359135372033,48,1.0,0.5423,ranges
175,True-0.00,0.0,971.9882015370333,1059.2880038217118,895.4581307386311,48,1.0,0.5423,ranges
175,Under-0.05,-0.05,1009.6383399280174,1089.3702622271524,932.0061987011209,48,1.0,0.5423,ranges
175,Under-0.10,-0.1,1023.8741181723387,1093.7369074081662,956.5586132559272,48,1.0,0.5423,ranges
175,Under-0.15,-0.15,1046.6512562423432,1120.3068135798417,975.8843310197394,48,0.9791666666666666,0.5423,ranges
175,Under-0.20,-0.2,1015.7149893490297,1106.9421437605104,941.3739581891812,48,0.9583333333333334,0.5423,ranges
175,Under-0.25,-0.25,1015.7149893490297,1100.3197158082664,943.2587787798742,48,0.9583333333333334,0.5423,ranges
175,Under-0.30,-0.3,1025.9241207280932,1109.1584652628344,954.6472169233093,48,0.9583333333333334,0.5423,ranges
175,Under-0.35,-0.35,1011.6598395835952,1091.551401277441,943.2587787798741,48,0.9583333333333334,0.5423,ranges
175,Under-0.40,-0.4,1025.924120728093,1109.1584652628346,932.0061987011209,48,0.9583333333333334,0.5423,ranges
175,Under-0.45,-0.45,1005.6074506330227,1095.9267893630995,919.047736980528,48,0.9583333333333334,0.5423,ranges
175,Under-0.50,-0.5,1017.7486556827398,1111.3792242879617,937.6156082329763,48,0.9166666666666666,0.5423,ranges
176,Over-0.50,0.5,701.5632523696268,749.4335567029285,667.3442717390026,61,1.0,0.6529,ranges
176,Over-0.45,0.45,689.0468478025173,727.2822657254533,655.4383589614781,61,1.0,0.6529,ranges
176,Over-0.40,0.4,659.3832063062971,695.9725797935872,619.7391486658149,61,1.0,0.6529,ranges
176,Over-0.35,0.35,645.0337635081303,683.5559169383299,603.832028827028,61,1.0,0.6529,ranges
176,Over-0.30,0.3,614.800522460634,654.1286614079621,580.153115469741,61,1.0,0.6529,ranges
176,Over-0.25,0.25,582.4786083657357,619.7391486658149,547.4582813335171,61,1.0,0.6529,ranges
176,Over-0.20,0.2,563.0053104944784,596.6286309776275,530.2152520240687,61,1.0,0.6529,ranges
176,Over-0.15,0.15,542.0104383539381,569.8027570671853,509.42317672164006,61,1.0,0.6529,ranges
176,Over-0.10,0.1,520.7558218450073,549.6527198535334,490.4264208095058,61,1.0,0.6529,ranges
176,Over-0.05,0.05,490.4264208095058,518.6767515635321,463.7147770803097,61,1.0,0.6529,ranges
176,True-0.00,0.0,461.8634379849687,487.4923798065556,441.9800998806131,61,1.0,0.6529,ranges
176,Under-0.05,-0.05,470.2530992438686,502.3402402086314,440.21553450828645,61,1.0,0.6529,ranges
176,Under-0.10,-0.1,465.5735371060913,492.39225211712017,438.458014002808,61,1.0,0.6529,ranges
176,Under-0.15,-0.15,459.1002788089703,489.44645026806404,434.09484973098955,61,1.0,0.6529,ranges
176,Under-0.20,-0.2,460.9405420230262,486.518272068641,434.96399520072396,61,0.9836065573770492,0.6529,ranges
176,Under-0.25,-0.25,460.9405420230262,490.42642080950566,441.09693482382016,61,0.9836065573770492,0.6529,ranges
176,Under-0.30,-0.3,465.5735371060914,493.37812074819294,438.4580140028081,61,0.9672131147540983,0.6529,ranges
176,Under-0.35,-0.35,470.2530992438687,493.378120748193,438.45801400280817,61,0.9672131147540983,0.6529,ranges
176,Under-0.40,-0.4,465.57353710609146,495.3557836862091,439.33589540770237,61,0.9672131147540983,0.6529,ranges
176,Under-0.45,-0.45,469.31343905280465,494.3659632871681,444.64021886760594,61,0.9672131147540983,0.6529,ranges
176,Under-0.50,-0.5,460.01949019267585,488.4684379046911,435.83488087504355,61,0.9508196721311475,0.6529,ranges
177,Over-0.50,0.5,650.215250073785,704.3754071542406,608.682546307327,53,1.0,0.224,ranges
177,Over-0.45,0.45,637.3388506796882,678.1087426370692,595.4364470786151,53,1.0,0.224,ranges
177,Over-0.40,0.4,611.1223969253963,650.215250073785,573.2321945765318,53,1.0,0.224,ranges
177,Over-0.35,0.35,591.8741696884696,630.9965920972973,557.4027565961761,53,1.0,0.224,ranges
177,Over-0.30,0.3,565.2620679177348,600.2195237573609,538.767789135463,53,1.0,0.224,ranges
177,Over-0.25,0.25,551.8559545879502,591.8741696884696,515.5736992160415,53,1.0,0.224,ranges
177,Over-0.20,0.2,524.9389971259438,558.5187893733748,492.39225211712017,53,1.0,0.224,ranges
177,Over-0.15,0.15,506.3754851109648,535.5445394953161,472.13806756076787,53,1.0,0.224,ranges
177,Over-0.10,0.1,476.88361095761525,515.5736992160415,451.8124040481835,53,1.0,0.224,ranges
177,Over-0.05,0.05,467.4397478084616,495.35578368620907,441.0969348238203,53,1.0,0.224,ranges
177,True-0.00,0.0,442.8650332120312,466.5057092589161,410.4513703451242,53,1.0,0.224,ranges
177,Under-0.05,-0.05,437.5818867813728,460.94054202302635,407.18053309383504,53,1.0,0.224,ranges
177,Under-0.10,-0.1,429.77510398923573,459.1002788089703,406.3669045645607,53,0.9811320754716981,0.224,ranges
177,Under-0.15,-0.15,420.422373722846,447.3163481524087,393.56776226511676,53,0.9811320754716981,0.224,ranges
177,Under-0.20,-0.2,423.799581249934,451.8124040481836,399.9161328179651,53,0.9811320754716981,0.224,ranges
177,Under-0.25,-0.25,418.74387561258436,450.90959207183363,390.4314684414629,53,0.9622641509433962,0.224,ranges
177,Under-0.30,-0.3,419.5822853350071,444.64021886760594,393.56776226511676,53,0.9622641509433962,0.224,ranges
177,Under-0.35,-0.35,417.07207875345176,443.7517383585182,395.93650483373614,53,0.9433962264150944,0.224,ranges
177,Under-0.40,-0.4,420.42237372284603,443.75173835851825,397.5235815979627,53,0.9245283018867925,0.224,ranges
177,Under-0.45,-0.45,429.77510398923573,454.5317001316327,404.7445216372569,53,0.8490566037735849,0.224,ranges
177,Under-0.50,-0.5,416.23868492821305,434.0948497309896,388.09566048201725,53,0.8113207547169812,0.224,ranges
178,Over-0.50,0.5,1106.9421437605106,1194.358222870819,1040.3895265081726,56,1.0,0.5779,ranges
178,Over-0.45,0.45,1089.3702622271524,1170.706003862475,1013.6853866893298,56,1.0,0.5779,ranges
178,Over-0.40,0.4,1059.2880038217118,1122.5498938475287,989.644181828787,56,1.0,0.5779,ranges
178,Over-0.35,0.35,987.6666738815171,1048.7468632238995,919.0477369805282,56,1.0,0.5779,ranges
178,Over-0.30,0.3,952.7396399446679,1034.1652584012945,897.2510185790447,56,1.0,0.5779,ranges
178,Over-0.25,0.25,941.3739581891814,1007.6208796349791,879.4824988916437,56,1.0,0.5779,ranges
178,Over-0.20,0.2,904.4585391179734,950.835874688161,839.9388273399637,56,1.0,0.5779,ranges
178,Over-0.15,0.15,841.6205543337045,900.8475706167592,798.9705320842234,56,1.0,0.5779,ranges
178,Over-0.10,0.1,810.2359197668159,870.730630994826,758.4818453540726,56,1.0,0.5779,ranges
178,Over-0.05,0.05,770.7163936925931,824.9537007115347,727.2822657254533,56,1.0,0.5779,ranges
178,True-0.00,0.0,746.4415113520744,802.1731354089773,697.3660573139078,56,1.0,0.5779,ranges
178,Under-0.05,-0.05,743.4614114703047,789.4392347402736,690.4264586100941,56,1.0,0.5779,ranges
178,Under-0.10,-0.1,749.4335567029285,807.001126508428,697.3660573139078,56,1.0,0.5779,ranges
178,Under-0.15,-0.15,746.4415113520744,803.7792478680767,694.5818867213768,56,1.0,0.5779,ranges
178,Under-0.20,-0.2,755.4536755332795,810.2359197668159,718.6061716152882,56,1.0,0.5779,ranges
178,Under-0.25,-0.25,760.0004790355694,813.4836794103566,707.1988342147386,56,0.9821428571428571,0.5779,ranges
178,Under-0.30,-0.3,781.5834014477206,824.9537007115347,725.8290096089735,56,0.9821428571428571,0.5779,ranges
178,Under-0.35,-0.35,758.4818453540726,823.3052774405838,720.044966152864,56,0.9821428571428571,0.5779,ranges
178,Under-0.40,-0.4,766.1054808119055,818.3797445992482,721.486641447388,56,0.9642857142857143,0.5779,ranges
178,Under-0.45,-0.45,769.1763474602178,826.6054244584502,721.4866414473879,56,0.9464285714285714,0.5779,ranges
178,Under-0.50,-0.5,784.7163099838087,834.9137820838,730.1975129200785,56,0.9285714285714286,0.5779,ranges
179,Over-0.50,0.5,1739.5850241046223,1876.961401852456,1625.2144758465404,43,1.0,0.1703,ranges
179,Over-0.45,0.45,1688.1674518537516,1817.8436543119299,1570.8806597401679,43,1.0,0.1703,ranges
179,Over-0.40,0.4,1648.1298030113744,1760.587909938233,1527.501801725633,43,1.0,0.1703,ranges
179,Over-0.35,0.35,1570.8806597401679,1711.970408351601,1447.1964340307954,43,1.0,0.1703,ranges
179,Over-0.30,0.3,1491.2746012329137,1621.966970732057,1398.8140782955813,43,1.0,0.1703,ranges
179,Over-0.25,0.25,1464.6691652060927,1605.8265237319897,1343.9604173739258,43,1.0,0.1703,ranges
179,Over-0.20,0.2,1371.1129612452237,1485.3208229458883,1275.853784986841,43,1.0,0.1703,ranges
179,Over-0.15,0.15,1325.2742115881656,1421.3773849354675,1233.1997193466814,43,1.0,0.1703,ranges
179,Over-0.10,0.1,1296.4337038087856,1387.6670983474569,1184.8405268683293,43,1.0,0.1703,ranges
179,Over-0.05,0.05,1258.1145226762808,1346.6512972795192,1159.0561253205753,43,1.0,0.1703,ranges
179,True-0.00,0.0,1161.376789528215,1278.4083016735763,1074.223836310353,43,1.0,0.1703,ranges
179,Under-0.05,-0.05,1133.8328417866805,1228.2762815663157,1046.6512562423432,43,1.0,0.1703,ranges
179,Under-0.10,-0.1,1106.9421437605106,1182.4729773983786,1032.0987883963885,43,0.9767441860465116,0.1703,ranges
179,Under-0.15,-0.15,1113.604429720705,1206.3629290519953,1050.8466660334345,43,0.9534883720930233,0.1703,ranges
179,Under-0.20,-0.2,1118.0682154372832,1196.7495690001094,1030.0364476138168,43,0.9069767441860465,0.1703,ranges
179,Under-0.25,-0.25,1159.0561253205758,1243.1058795200865,1067.7971499648697,43,0.8837209302325582,0.1703,ranges
179,Under-0.30,-0.3,1118.0682154372832,1208.7783110250602,1059.2880038217122,43,0.8837209302325582,0.1703,ranges
179,Under-0.35,-0.35,1091.5514012774415,1180.1101587680319,1009.6383399280178,43,0.8604651162790697,0.1703,ranges
179,Under-0.40,-0.4,1140.65697317026,1235.6688339883628,1040.389526508173,43,0.8604651162790697,0.1703,ranges
179,Under-0.45,-0.45,1106.9421437605108,1218.4882966626612,1009.6383399280176,43,0.8604651162790697,0.1703,ranges
179,Under-0.50,-0.5,1061.4089121214452,1142.9407985631822,966.1731534142464,43,0.813953488372093,0.1703,ranges
180,Over-0.50,0.5,860.343273492609,920.8878559719464,815.1124378604982,52,1.0,0.1825,ranges
180,Over-0.45,0.45,851.7818630210965,888.3223333638349,802.1731354089773,52,1.0,0.1825,ranges
180,Over-0.40,0.4,818.3797445992483,863.7918840701857,778.463000764177,52,1.0,0.1825,ranges
180,Over-0.35,0.35,776.9074752541673,836.5854479231142,743.4614114703047,52,1.0,0.1825,ranges
180,Over-0.30,0.3,761.5221533280869,803.7792478680767,717.1702520783299,52,1.0,0.1825,ranges
180,Over-0.25,0.25,727.2822657254533,764.5746481100418,697.3660573139078,52,1.0,0.1825,ranges
180,Over-0.20,0.2,702.9679235443883,749.4335567029285,660.7034245188274,52,1.0,0.1825,ranges
180,Over-0.15,0.15,674.0518672915833,720.0449661528642,633.525886611436,52,1.0,0.1825,ranges
180,Over-0.10,0.1,648.9159893414267,689.0468478025173,613.5720274707423,52,1.0,0.1825,ranges
180,Over-0.05,0.05,614.800522460634,652.8215808933464,587.1575961254055,52,1.0,0.1825,ranges
180,True-0.00,0.0,583.6448480573416,614.800522460634,551.8559545879502,52,1.0,0.1825,ranges
180,Under-0.05,-0.05,594.2466454026056,633.5258866114361,563.0053104944784,52,0.9807692307692307,0.1825,ranges
180,Under-0.10,-0.1,591.8741696884696,632.2599745810551,564.1325607149223,52,0.9807692307692307,0.1825,ranges
180,Under-0.15,-0.15,595.436447078615,636.0653195808704,561.8803127464992,52,0.9615384615384616,0.1825,ranges
180,Under-0.20,-0.2,594.2466454026057,628.4773955615889,556.2889538767354,52,0.9615384615384616,0.1825,ranges
180,Under-0.25,-0.25,590.6914861585365,624.7174463219837,561.8803127464995,52,0.9038461538461539,0.1825,ranges
180,Under-0.30,-0.3,590.6914861585365,623.469135325382,557.4027565961763,52,0.9038461538461539,0.1825,ranges
180,Under-0.35,-0.35,574.3799210822272,606.2524365710667,546.364349674024,52,0.8846153846153846,0.1825,ranges
180,Under-0.40,-0.4,581.314699055392,619.7391486658149,549.6527198535335,52,0.8461538461538461,0.1825,ranges
180,Under-0.45,-0.45,573.2321945765318,611.1223969253963,542.010438353938,52,0.8076923076923077,0.1825,ranges
180,Under-0.50,-0.5,572.086761459033,605.0410223745462,540.9273925794779,52,0.7884615384615384,0.1825,ranges
181,Over-0.50,0.5,287.4997106692768,313.3216988977765,269.1355761541075,50,1.0,0.1556,ranges
181,Over-0.45,0.45,271.84070553050697,293.8954389026351,258.0648868679388,50,1.0,0.1556,ranges
181,Over-0.40,0.4,268.5977891893481,289.2300678489618,249.43731782091194,50,1.0,0.1556,ranges
181,Over-0.35,0.35,259.6180864477819,275.6736265366442,238.22200952191463,50,1.0,0.1556,ranges
181,Over-0.30,0.3,247.9450260374785,265.924930580649,229.7977218233354,50,1.0,0.1556,ranges
181,Over-0.25,0.25,235.38014650513563,258.0648868679388,220.34516555660545,50,1.0,0.1556,ranges
181,Over-0.20,0.2,227.05635611871233,244.0090835414104,212.97863401064163,50,1.0,0.1556,ranges
181,Over-0.15,0.15,219.02692142636917,235.8514250474339,203.40259678254895,50,1.0,0.1556,ranges
181,Over-0.10,0.1,209.17893849006842,227.51096875329532,195.03578411081952,50,1.0,0.1556,ranges
181,Over-0.05,0.05,199.7737448112803,213.4050602053208,184.78216585716106,50,1.0,0.1556,ranges
181,True-0.00,0.0,191.93973639732448,204.21791825757302,177.536043282638,50,1.0,0.1556,ranges
181,Under-0.05,-0.05,189.2710377017238,199.7737448112803,174.71779091231477,50,1.0,0.1556,ranges
181,Under-0.10,-0.1,185.8943031411407,197.39054932803356,172.63349975314156,50,1.0,0.1556,ranges
181,Under-0.15,-0.15,189.2710377017238,202.59053040440057,174.36866965600626,50,1.0,0.1556,ranges
181,Under-0.20,-0.2,193.86895670645734,206.68354400331614,180.39975494123027,50,1.0,0.1556,ranges
181,Under-0.25,-0.25,194.25712147171083,206.68354400331611,180.39975494123027,50,0.98,0.1556,ranges
181,Under-0.30,-0.3,195.81756795084428,207.09736615773815,181.84888669146895,50,0.98,0.1556,ranges
181,Under-0.35,-0.35,194.6460634211382,207.51201686760362,180.76095164707826,50,0.98,0.1556,ranges
181,Under-0.40,-0.4,198.18177203796765,212.97863401064163,184.04443985686555,50,0.98,0.1556,ranges
181,Under-0.45,-0.45,204.62680373180126,218.5892616232402,190.02971406121634,50,0.98,0.1556,ranges
181,Under-0.50,-0.5,209.5977569277098,222.55989386867873,195.42628509994896,50,0.98,0.1556,ranges
182,Over-0.15,0.15,1390.4454878463782,1488.2947349035294,1296.4337038087856,59,1.0,0.8763,ranges
182,Over-0.10,0.1,1325.2742115881656,1415.7026649307797,1263.1575644299423,59,1.0,0.8763,ranges
182,Over-0.05,0.05,1258.1145226762808,1330.5864570663211,1184.8405268683293,59,1.0,0.8763,ranges
182,True-0.00,0.0,1220.9279560680316,1301.6303446402183,1140.6569731702596,59,1.0,0.8763,ranges
182,Under-0.05,-0.05,1170.706003862475,1230.7355384922325,1093.7369074081662,59,1.0,0.8763,ranges
182,Under-0.10,-0.1,1133.8328417866805,1196.7495690001087,1065.663476682189,59,1.0,0.8763,ranges
182,Under-0.15,-0.15,1102.5227778737278,1175.3986762323834,1030.0364476138166,59,1.0,0.8763,ranges
182,Under-0.20,-0.2,1072.0773212168945,1138.3777113194144,1009.6383399280172,59,0.9830508474576272,0.8763,ranges
182,Under-0.25,-0.25,1059.2880038217115,1140.6569731702593,1001.592654297123,59,0.9830508474576272,0.8763,ranges
182,Under-0.30,-0.3,1059.288003821712,1129.3061172324212,981.7578272218439,59,0.9661016949152542,0.8763,ranges
182,Under-0.35,-0.35,1034.1652584012945,1095.9267893630995,973.9343180194687,59,0.9661016949152542,0.8763,ranges
182,Under-0.40,-0.4,1015.7149893490299,1098.121055903525,952.7396399446677,59,0.9661016949152542,0.8763,ranges
182,Under-0.45,-0.45,1003.5980448668139,1098.121055903525,939.4929038487902,59,0.9661016949152542,0.8763,ranges
182,Under-0.50,-0.5,985.6931173925108,1059.2880038217118,913.5494121971312,59,0.9491525423728814,0.8763,ranges
183,Over-0.40,0.4,281.24316574474307,302.2416473986744,265.39355913093425,69,1.0,0.7343,ranges
183,Over-0.35,0.35,282.9358670346015,302.2416473986744,268.5977891893481,69,1.0,0.7343,ranges
183,Over-0.30,0.3,270.21438251352686,288.0753430943864,253.96829912347224,69,1.0,0.7343,ranges
183,Over-0.25,0.25,257.5492213650614,276.7786400977708,241.09818378170226,69,1.0,0.7343,ranges
183,Over-0.20,0.2,244.49763895658185,260.6587427841994,230.257823225142,69,1.0,0.7343,ranges
183,Over-0.15,0.15,236.32364718445638,254.98630878276933,223.4520056893757,69,1.0,0.7343,ranges
183,Over-0.10,0.1,227.96649161409252,242.54926688834126,213.4050602053208,69,1.0,0.7343,ranges
183,Over-0.05,0.05,217.28152242079557,229.7977218233354,204.62680373180126,69,1.0,0.7343,ranges
183,True-0.00,0.0,207.92749779184828,220.78634103367028,195.03578411081952,69,1.0,0.7343,ranges
183,Under-0.05,-0.05,208.7609569358282,222.1151744766488,195.8175679508443,69,1.0,0.7343,ranges
183,Under-0.10,-0.1,215.98160694129538,229.33853979658912,203.80984981868946,69,1.0,0.7343,ranges
183,Under-0.15,-0.15,221.2283998330491,234.4404126665118,207.09736615773812,69,1.0,0.7343,ranges
183,Under-0.20,-0.2,219.46545751272345,234.90980967206988,207.09736615773812,69,1.0,0.7343,ranges
183,Under-0.25,-0.25,223.00550367865588,239.17690155996613,209.5977569277098,69,1.0,0.7343,ranges
183,Under-0.30,-0.3,230.257823225142,244.98717255826227,217.71656386619864,69,1.0,0.7343,ranges
183,Under-0.35,-0.35,229.33853979658912,244.0090835414104,214.68946837828153,69,1.0,0.7343,ranges
183,Under-0.40,-0.4,234.90980967206988,246.4616620872437,221.67134372333223,69,1.0,0.7343,ranges
183,Under-0.45,-0.45,235.8514250474339,247.44958205015683,222.55989386867873,69,0.9710144927536232,0.7343,ranges
183,Under-0.50,-0.5,237.27092980352467,250.93859117095462,225.6979614022671,69,0.9710144927536232,0.7343,ranges
184,Over-0.50,0.5,1046.6512562423432,1122.5498938475287,979.7960777958643,54,1.0,0.3919,ranges
184,Over-0.45,0.45,1005.6074506330227,1072.0773212168947,950.835874688161,54,1.0,0.3919,ranges
184,Over-0.40,0.4,964.2425452983223,1032.0987883963885,895.4581307386311,54,1.0,0.3919,ranges
184,Over-0.35,0.35,945.1473731616604,999.5912709007819,886.5472868307305,54,1.0,0.3919,ranges
184,Over-0.30,0.3,919.0477369805282,975.8843310197395,863.7918840701857,54,1.0,0.3919,ranges
184,Over-0.25,0.25,865.5213696959617,933.8722631473305,813.4836794103567,54,1.0,0.3919,ranges
184,Over-0.20,0.2,829.9187998262811,888.3223333638349,786.287470356414,54,1.0,0.3919,ranges
184,Over-0.15,0.15,816.7444574136669,860.343273492609,766.1054808119056,54,1.0,0.3919,ranges
184,Over-0.10,0.1,761.5221533280869,803.7792478680767,724.3786573902507,54,1.0,0.3919,ranges
184,Over-0.05,0.05,731.6595156615522,776.9074752541673,690.4264586100941,54,1.0,0.3919,ranges
184,True-0.00,0.0,695.9725797935872,743.4614114703047,650.215250073785,54,1.0,0.3919,ranges
184,Under-0.05,-0.05,682.190034853669,739.0135551297664,639.893567581271,54,1.0,0.3919,ranges
184,Under-0.10,-0.1,695.9725797935872,752.4375954052294,652.8215808933464,54,1.0,0.3919,ranges
184,Under-0.15,-0.15,676.7537451012877,724.3786573902507,636.0653195808704,54,1.0,0.3919,ranges
184,Under-0.20,-0.2,686.2958908977346,741.9758261693795,634.7943332531075,54,1.0,0.3919,ranges
184,Under-0.25,-0.25,686.2958908977345,728.7384315538782,638.614931644705,54,0.9814814814814815,0.3919,ranges
184,Under-0.30,-0.3,668.6804296107082,717.1702520783298,627.2215714308342,54,0.9814814814814815,0.3919,ranges
184,Under-0.35,-0.35,682.1900348536691,722.9312032667162,648.9159893414266,54,0.9629629629629629,0.3919,ranges
184,Under-0.40,-0.4,668.6804296107084,705.7857088302453,629.7357341056226,54,0.9629629629629629,0.3919,ranges
184,Under-0.45,-0.45,675.4014551228735,725.8290096089736,632.2599745810551,54,0.9629629629629629,0.3919,ranges
184,Under-0.50,-0.5,668.6804296107084,707.1988342147387,625.9682566890529,54,0.9629629629629629,0.3919,ranges
185,Over-0.50,0.5,2897.0633847419617,3138.3764083473825,2616.107162381981,35,1.0,0.1643,ranges
185,Over-0.45,0.45,2851.0746626770724,3119.6006559122106,2564.299640677795,35,1.0,0.1643,ranges
185,Over-0.40,0.4,2663.6282500115262,2908.6760093074668,2410.1264045531316,35,1.0,0.1643,ranges
185,Over-0.35,0.35,2642.402119139072,2834.0177309788187,2352.966319784717,35,1.0,0.1643,ranges
185,Over-0.30,0.3,2513.518078209425,2766.8043709525946,2297.1618798009767,35,1.0,0.1643,ranges
185,Over-0.25,0.25,2439.2250740737272,2652.993956349914,2215.926931760328,35,1.0,0.1643,ranges
185,Over-0.20,0.2,2297.1618798009767,2528.6460379655337,2124.776445849371,35,1.0,0.1643,ranges
185,Over-0.15,0.15,2176.39316502527,2390.920399179823,1961.400176747384,35,1.0,0.1643,ranges
185,Over-0.10,0.1,2082.698887476473,2297.1618798009767,1969.2622773818598,35,1.0,0.1643,ranges
185,Over-0.05,0.05,2053.741382852041,2229.2637976204805,1847.1660384886675,35,1.0,0.1643,ranges
185,True-0.00,0.0,1926.4073545788144,2074.383901487699,1750.054959636472,35,1.0,0.1643,ranges
185,Under-0.05,-0.05,1926.4073545788144,2116.2934690336892,1764.1129621403988,35,1.0,0.1643,ranges
185,Under-0.10,-0.1,2001.0270910968225,2159.0497515250754,1817.84365431193,35,0.9428571428571428,0.1643,ranges
185,Under-0.15,-0.15,1993.0381723310416,2141.8445455862143,1810.5860787659517,35,0.9142857142857143,0.1643,ranges
185,Under-0.20,-0.2,2082.698887476474,2278.856075041747,1862.0041238020765,35,0.8857142857142857,0.1643,ranges
185,Under-0.25,-0.25,2247.171232970608,2444.1088947965654,2029.241330595458,35,0.8,0.1643,ranges
185,Under-0.30,-0.3,2310.9876695465005,2518.550648515488,2103.6324631234156,35,0.7714285714285715,0.1643,ranges
185,Under-0.35,-0.35,2381.374866823234,2626.593598564183,2129.0306769770928,35,0.7142857142857143,0.1643,ranges
185,Under-0.40,-0.4,2616.1071623819803,2908.6760093074663,2371.8674441368667,35,0.6,0.1643,ranges
185,Under-0.45,-0.45,2548.9583785223417,2811.4337869722303,2274.3024626608267,35,0.6,0.1643,ranges
185,Under-0.50,-0.5,2493.4881571128444,2750.251597433335,2172.044294128792,35,0.6,0.1643,ranges
186,Over-0.50,0.5,3588.4451402981977,3926.419732153889,3365.957937787276,52,1.0,0.583,ranges
186,Over-0.45,0.45,3559.8492556523997,3840.973310696248,3240.4389502803688,52,1.0,0.583,ranges
186,Over-0.40,0.4,3386.216425945783,3712.562728195038,3169.9207858605055,52,1.0,0.583,ranges
186,Over-0.35,0.35,3299.3009057570916,3559.8492556523997,3063.9446850994104,52,1.0,0.583,ranges
186,Over-0.30,0.3,3163.5866471252393,3475.4216153297,2932.0410895849773,52,1.0,0.583,ranges
186,Over-0.25,0.25,3057.8223079096783,3208.192835484111,2817.062844633058,52,1.0,0.583,ranges
186,Over-0.20,0.2,2973.38251364138,3188.9993970287683,2800.2093931399713,52,1.0,0.583,ranges
186,Over-0.15,0.15,2728.3351755981757,3009.2816577523777,2538.781893899034,52,1.0,0.583,ranges
186,Over-0.10,0.1,2674.305170306884,2920.335182060369,2478.5705340344084,52,1.0,0.583,ranges
186,Over-0.05,0.05,2574.5784109516876,2772.3440715183638,2352.966319784717,52,1.0,0.583,ranges
186,True-0.00,0.0,2439.2250740737272,2584.8983827749876,2260.696147023217,52,1.0,0.583,ranges
186,Under-0.05,-0.05,2434.3510122061093,2685.024888101092,2269.7579493125136,52,0.9807692307692307,0.583,ranges
186,Under-0.10,-0.1,2685.0248881010925,2902.8638901336763,2503.483085763557,52,0.9423076923076923,0.583,ranges
186,Under-0.15,-0.15,2750.251597433337,2979.335825326883,2605.662592343008,52,0.8846153846153846,0.583,ranges
186,Under-0.20,-0.2,2658.3057855039,2845.37764256901,2498.480623475743,52,0.8846153846153846,0.583,ranges
186,Under-0.25,-0.25,2690.4008496428273,2937.9116273987015,2468.6750664818956,52,0.8653846153846154,0.583,ranges
186,Under-0.30,-0.3,2668.961371166939,2851.0746626770733,2498.4806234757416,52,0.8461538461538461,0.583,ranges
186,Under-0.35,-0.35,2658.3057855038987,2868.234253902039,2458.8191056840783,52,0.8269230769230769,0.583,ranges
186,Under-0.40,-0.4,2503.4830857635584,2789.029811679783,2357.6774330783824,52,0.8269230769230769,0.583,ranges
186,Under-0.45,-0.45,2564.2996406777947,2800.2093931399713,2306.3698517828225,52,0.8269230769230769,0.583,ranges
186,Under-0.50,-0.5,2449.0024939138243,2685.0248881010925,2306.3698517828225,52,0.8269230769230769,0.583,ranges
187,Over-0.50,0.5,428.916326966865,456.35365059863045,406.3669045645607,63,1.0,0.5134,ranges
187,Over-0.45,0.45,416.238684928213,439.33589540770225,387.3201673633838,63,1.0,0.5134,ranges
187,Over-0.40,0.4,403.9357607483969,433.2274409885616,377.37864869138775,63,1.0,0.5134,ranges
187,Over-0.35,0.35,388.872706294334,412.92172926804295,362.57996975643346,63,1.0,0.5134,ranges
187,Over-0.30,0.3,374.3713639527763,397.5235815979627,351.863056507961,63,1.0,0.5134,ranges
187,Over-0.25,0.25,357.53871717110684,379.6499548179324,334.70081906948275,63,1.0,0.5134,ranges
187,Over-0.20,0.2,343.5180493337017,368.42849756726486,319.0131277978082,63,1.0,0.5134,ranges
187,Over-0.15,0.15,324.8079404182718,346.9708101312699,308.34795044498173,63,1.0,0.5134,ranges
187,Over-0.10,0.1,312.0707904961926,328.7295102156239,292.72208807821477,63,1.0,0.5134,ranges
187,Over-0.05,0.05,300.43344672138784,320.2918639497665,283.50236172397837,63,1.0,0.5134,ranges
