nbon,nrep,refmethod,βos_low_realized,βos_upp_possible,βos_detected,βos_upp_realized,βos_possible,βos_realized,βos_med_realized,βos_upp_detected,βos_med_possible,βos_low_possible,βos_med_detected,βos_low_detected
27,18,metawebify,0.983871640407785,0.7146253276862551,0.9282371294851794,0.9973339532429675,0.025300705101617586,0.8642533936651584,0.9935483870967742,0.998949070331447,0.5938104448742747,0.44940494197592606,0.9967689822294022,0.9886595657994295
27,19,metawebify,0.9829593210826679,0.7404582499596475,0.9290780141843972,0.9963302752293578,0.04565112926477655,0.8347386172006745,0.9908508691674291,0.9981634527089073,0.6238805970149254,0.5542471282100387,0.9963302752293578,0.9913989727518064
27,20,metawebify,0.9889968675915372,0.6889818688981869,0.951651893634166,0.9967023907666942,0.02976190476190476,0.9010989010989011,0.9934156378600824,1.0,0.5309734513274337,0.42539554296716064,0.9967023907666942,0.9912034959780305
28,1,metawebify,0.9847108064175445,0.6502580261555533,0.9237918215613383,0.996142719382835,0.019704433497536946,0.8286219081272085,0.9913424520618939,0.9986969111969112,0.5115023609351607,0.3779171933083466,0.996142719382835,0.9910562972044168
28,2,metawebify,0.9854280288418742,0.8226983661499792,0.9210779595765158,0.9966493493493493,0.025166923472008218,0.8602050326188257,0.9910229391665324,0.9986486486486487,0.6103395845212153,0.528774658218,0.994005994005994,0.9900299102691924
28,3,metawebify,0.9818905183679396,0.7692106059078536,0.9234972677595629,0.9974480151228733,0.06936708860759494,0.8510078878177038,0.9924528301886792,1.0,0.6519381362568519,0.5657064529040535,0.996219281663516,0.9905749293119699
28,4,metawebify,0.9863384759566567,0.6828162771958097,0.9487648673376029,0.998733583489681,0.012838801711840228,0.8766519823788547,0.9925163704396632,1.0,0.5644562480174529,0.4285540683644949,0.9962511715089035,0.9900501322024137
28,5,metawebify,0.9843120886067251,0.6796903937737013,0.9253604749787956,0.9958689416817248,0.02947845804988662,0.8425324675324676,0.9903554899518736,0.9988116197183098,0.570937265477694,0.5050381946469182,0.9964819700967458,0.9912280701754386
28,6,metawebify,0.9866539561487131,0.7861556266754846,0.9368029739776952,0.9980824544582934,0.05040322580645161,0.8657117278424351,0.9942583732057416,1.0,0.6599093555156864,0.5442547685675285,0.9961685823754789,0.9917333691271246
28,7,metawebify,0.9836734693877551,0.7283072546230441,0.9347133757961783,0.995606676354275,0.06252732837778749,0.8423047763457164,0.9918032786885246,1.0,0.6162304081822243,0.5159890654133001,0.9967132292522597,0.9912731099206509
28,8,metawebify,0.9846734638901737,0.7325522178229184,0.9267202859696158,0.9981464318813716,0.038535645472061654,0.8348936170212766,0.9907663896583564,1.0,0.6308632629601593,0.504194952411819,0.9962962962962963,0.988929889298893
28,9,metawebify,0.982642237222758,0.7040090702947845,0.939622641509434,0.996116504854369,0.030576441102756893,0.8243123336291038,0.9912837599525728,1.0,0.5652838202682229,0.44078486334968464,0.9970864351288367,0.9916212656745986
28,10,metawebify,0.9871463427713427,0.7064544636735794,0.9280898876404494,0.9984472049689441,0.047619047619047616,0.8571428571428571,0.9922600619195047,1.0,0.6092530487804878,0.48525971230740245,0.9953488372093023,0.9922600619195047
28,11,metawebify,0.9854280510018215,0.6619232842387425,0.9309123117803366,0.9969316888427796,0.02299389957766307,0.8273260687342833,0.9926873857404022,1.0,0.5768586825720714,0.4482625998471219,0.9972519078843551,0.9920959488450911
28,12,metawebify,0.9896051724224715,0.7520716055515031,0.9458709229701596,0.9985744832501782,0.050974512743628186,0.8483849703361899,0.9928926794598436,1.0,0.641713757813531,0.5013087305364792,0.9978627402005877,0.9952682200837286
28,13,metawebify,0.987012987012987,0.6659457784663052,0.9332129963898917,0.9968773473035568,0.02,0.8577623590633131,0.9907063197026023,1.0,0.5652527032438927,0.43826185894664016,0.9962721342031687,0.9907063197026023
28,14,metawebify,0.9884009942004971,0.7017949228014874,0.9401778496362166,0.9972125281067774,0.023017902813299233,0.8390804597701149,0.991701244813278,1.0,0.604814622717436,0.4694461475577355,0.9983347210657785,0.9928178547304283
28,15,metawebify,0.9837825255953511,0.7935957589995574,0.92188919164396,0.9974528301886793,0.04133858267716536,0.8336221837088388,0.992467043314501,1.0,0.685480811323508,0.5368987023707688,0.9962264150943396,0.992467043314501
28,16,metawebify,0.9875555555555555,0.6766391376549433,0.9511343804537522,1.0,0.020072992700729927,0.8869198312236287,0.9928698752228164,1.0,0.5415375840680625,0.4150544355351107,0.995538103733911,0.9910952804986642
28,17,metawebify,0.9840954274353877,0.6628200423410161,0.9303675048355899,0.9966493493493493,0.022017409114183307,0.8178506375227687,0.9900299102691924,1.0,0.5630393296736181,0.4346972620416981,0.996,0.9920159680638723
28,18,metawebify,0.9828404802690214,0.6765811201906707,0.9224137931034483,0.9964189794091316,0.04205607476635514,0.8308702791461412,0.9928507596067918,1.0,0.6002889012483006,0.5020699363702912,0.9964189794091316,0.9922724770202987
28,19,metawebify,0.9881393624907339,0.7358131469600673,0.9505454545454546,0.9975052238632063,0.021714285714285714,0.8742138364779874,0.9947938794476898,1.0,0.5992986533461532,0.4725695491200964,0.9977656402408914,0.9940520446096655
28,20,metawebify,0.9851104423792145,0.7955211336639372,0.9540441176470589,0.9981203007518797,0.049358341559723594,0.8814159292035398,0.9925023430178069,0.9987312030075188,0.6947316583425471,0.5870161341484996,0.9953078068158796,0.9918960103759711
29,1,metawebify,0.9854771784232366,0.7409933578366807,0.9313824419778002,0.9979123173277662,0.056291390728476824,0.8228571428571428,0.991675338189386,1.0,0.6345004269854825,0.5317891496729511,0.9979123173277662,0.991675338189386
29,2,metawebify,0.984555630608897,0.7191838334079713,0.943089430894309,0.9971591464726476,0.039582427142235754,0.8370484242890085,0.9916666666666667,1.0,0.6018766756032171,0.47175417871317393,0.9966583124477861,0.9928294412010008
29,3,metawebify,0.9892665474060823,0.7376466917500228,0.9457567804024497,0.9964093357271095,0.02725173210161663,0.8831498729889924,0.992831541218638,0.9987421383647799,0.5942652329749104,0.45654542792076314,0.9964093357271095,0.992831541218638
29,4,metawebify,0.9828080229226361,0.6826103000424262,0.9275766016713092,0.9967302139631302,0.025691699604743084,0.8020833333333334,0.9923224568138196,1.0,0.5981524249422633,0.45839988045775365,0.9961538461538462,0.9942363112391931
29,5,metawebify,0.9849543472508673,0.7214762616605036,0.9531396438612934,0.9961685823754789,0.029135802469135802,0.8657117278424351,0.9923518164435946,1.0,0.542561065877128,0.42642417365748403,0.9961685823754789,0.9923518164435946
29,6,metawebify,0.9842553306294235,0.6906511291065902,0.9122486288848263,0.9967551783722304,0.03564356435643564,0.803448275862069,0.9904852521408183,1.0,0.5542347696879644,0.4392880574636362,0.9961832061068703,0.9923809523809524
29,7,metawebify,0.9849409217231342,0.7047627992759316,0.9483526268922529,0.9963503649635036,0.0636849781234808,0.8417508417508418,0.9927140255009107,1.0,0.5970802919708029,0.5031448404122343,0.9981735159817352,0.9945305378304466
29,8,metawebify,0.9830508474576272,0.7497670246430619,0.9180327868852459,0.9967767116019316,0.06741003547896604,0.8202247191011236,0.9905482041587902,1.0,0.6861489191353083,0.5681492537313433,0.9962085308056872,0.9881057245176119
29,9,metawebify,0.9862779932277832,0.7204063319384789,0.9434628975265018,0.9981834695731153,0.027557216254086876,0.8771331058020477,0.9927536231884058,1.0,0.6034985422740525,0.49821790970803936,0.9963702359346642,0.9922126041051872
29,10,metawebify,0.9871045437541366,0.7132406730065838,0.9419568822553898,0.9959105418306771,0.020479302832244008,0.8470031545741324,0.9914965986394558,1.0,0.6218836565096952,0.4368098159509202,0.9965899403239556,0.9909889954282478
29,11,metawebify,0.9871897518014412,0.7213783015523278,0.9420970266040689,0.9972642935705651,0.023083264633140973,0.8717948717948718,0.993574297188755,1.0,0.5940912010276173,0.3737825363260904,0.996781979082864,0.9919743178170144
29,12,metawebify,0.9796334012219959,0.6449947698744768,0.9266600594648167,0.9958932238193019,0.01620491374803973,0.8016682113067656,0.9897645854657113,1.0,0.5343330702446725,0.43936094674556214,0.9958932238193019,0.9897645854657113
29,13,metawebify,0.9836299112801014,0.6701430542023981,0.9172033118675254,0.9986577181208054,0.03066271018793274,0.8074588031222897,0.9885496183206107,1.0,0.5752078609221466,0.41442437496811235,0.9961685823754789,0.9923518164435946
29,14,metawebify,0.9860031104199067,0.7917784877948848,0.943683409436834,0.998904538341158,0.04330065359477124,0.8561046511627907,0.9921996879875195,1.0,0.6802631578947368,0.48736558813411845,0.99687255668491,0.9928224916840227
29,15,metawebify,0.9887369267900241,0.7278291814946618,0.9342723004694836,0.9967689822294022,0.04215851602023609,0.8670694864048338,0.9935483870967742,0.9988682295877122,0.6241787122207622,0.5317583730687445,0.9967689822294022,0.9935483870967742
29,16,metawebify,0.9825174825174825,0.6949493448601918,0.9351535836177475,0.9964788732394366,0.023927765237020317,0.8379254457050244,0.9929701230228472,1.0,0.609652235628105,0.4213954978450326,0.9964788732394366,0.9912203687445127
29,17,metawebify,0.9861128094554164,0.762475866507309,0.9441340782122905,0.9980861244019139,0.041916167664670656,0.8527062999112689,0.9923664122137404,1.0,0.6402199528672428,0.4902654507334542,0.9980861244019139,0.9917966220100568
29,18,metawebify,0.9866095409480402,0.7332162049639712,0.947841726618705,0.9987084870848708,0.04385542168674699,0.8802083333333334,0.9926402943882244,1.0,0.6273478587528174,0.5220127118644068,0.9981549815498155,0.9922793856759087
29,19,metawebify,0.985301942571846,0.7669173441734416,0.9127061105722599,0.9985815602836879,0.04173269941891178,0.8310120705663882,0.9899091826437941,1.0,0.6124284546197875,0.5325525982256021,0.9959514170040485,0.9859013091641491
29,20,metawebify,0.9791066797123733,0.6470544864705448,0.9363548698167792,0.9980099502487563,0.026584867075664622,0.8472861085556578,0.9900891972249752,0.9986069651741294,0.5363427697016068,0.4679713006088718,0.9960238568588469,0.9897013614404919
30,1,metawebify,0.9800341323014299,0.7698416821273963,0.9326530612244898,0.9957850368809273,0.034972677595628415,0.7734082397003745,0.9894957983193278,1.0,0.6037360046804019,0.4962350359409182,0.9978902953586498,0.9904384074641703
30,2,metawebify,0.9835535940267037,0.8067847891665028,0.9303675048355899,0.9965494494494495,0.0521876647337902,0.8584729981378026,0.9910229391665324,0.997997997997998,0.54131641762387,0.3953646373803759,0.994005994005994,0.9900299102691924
30,3,metawebify,0.9864930918533807,0.7681840448900467,0.9409888357256778,0.997169440886026,0.014589412255106295,0.8637059724349158,0.9926323436961735,1.0,0.5934917709583405,0.436940418261865,0.9967186218211649,0.9929993860844923
30,4,metawebify,0.9874167845489917,0.7616333119292236,0.9214046822742475,0.9970021909114948,0.027268663388466695,0.8517324738114423,0.9930615784908933,1.0,0.588662478098914,0.4763639791777678,0.996524761077324,0.9913344887348353
30,5,metawebify,0.9838056680161943,0.7357829934590228,0.9291338582677166,0.9985219164118246,0.02779234399580493,0.8097876269621422,0.9898477157360406,1.0,0.6125185119004107,0.4473787167449139,0.9959266802443992,0.993338998751127
30,6,metawebify,0.9863033326069663,0.6723771249396705,0.9357798165137615,0.9981060606060606,0.01833976833976834,0.8427947598253275,0.9924457034938622,1.0,0.5948601662887377,0.4433090782605448,0.9981060606060606,0.9938110372698858
30,7,metawebify,0.9805227773390415,0.6600102111831142,0.9057899901864573,0.9979423868312757,0.028601694915254237,0.8031569173630455,0.9897540983606558,1.0,0.5673930589184827,0.44891038016857154,0.9958890030832477,0.9880773392890035
30,8,metawebify,0.9876498267064601,0.7391482528263104,0.9393455706304868,0.9983552631578947,0.030534351145038167,0.8535469107551488,0.9934372436423298,1.0,0.6066131504152288,0.5343452317769426,0.9967132292522597,0.9929879032800333
30,9,metawebify,0.9868770380434783,0.7625882616220087,0.9471890971039182,0.9982517482517482,0.04574565416285453,0.8465266558966075,0.993025283347864,1.0,0.6316916488222698,0.5400516693163752,0.9973791492350443,0.993025283347864
30,10,metawebify,0.9878682842287695,0.738617508855635,0.9407783417935702,0.9982578397212544,0.04940530649588289,0.8514931396287329,0.9921844832995463,1.0,0.6420935588912715,0.5310010017996932,0.9982578397212544,0.9920988046896133
30,11,metawebify,0.9851301115241635,0.6697487710829187,0.9174147217235189,0.9981290926099158,0.01859799713876967,0.8397932816537468,0.9906803355079217,1.0,0.5534553671168884,0.4658737079593968,0.9962616822429906,0.9906803355079217
30,12,metawebify,0.9834862385321101,0.6662036871137358,0.9200710479573713,0.9968139350711637,0.030996661897949453,0.836873406966865,0.992626728110599,0.9981515711645101,0.5741911714032772,0.4845112507649579,0.9963065558633426,0.9921221495192267
30,13,metawebify,0.9868984063810112,0.6708366399640637,0.9262745098039216,0.9967479674796748,0.015295576684580404,0.8466165413533835,0.991889699918897,1.0,0.5733562275722367,0.43044382148674953,0.9967479674796748,0.9930618752699045
30,14,metawebify,0.9812753132711156,0.7109299742559632,0.919549477071601,0.9966527196652719,0.04192139737991266,0.8103186646433991,0.9908222071537076,0.9987855946398659,0.632578641085783,0.491835649989811,0.9966527196652719,0.9933166248955723
30,15,metawebify,0.9862424763542562,0.7262333529356522,0.9186046511627907,0.9982698961937716,0.014492753623188406,0.8032786885245902,0.9913793103448276,1.0,0.5540254323582362,0.3827592099713484,0.996542783059637,0.9904367469879518
30,16,metawebify,0.985353946297803,0.7052231507127991,0.931908155186065,0.9983619983619983,0.03258569614896318,0.8683001531393568,0.9918367346938776,0.9983619983619983,0.6132233167923848,0.5067570089116051,0.9950940310711366,0.9918367346938776
30,17,metawebify,0.9863143845401909,0.7681924537039296,0.9200639488409272,0.9971317892180254,0.0637732506643047,0.8224582701062215,0.9908830605327409,0.998793677204659,0.6543084209452841,0.5349970499284311,0.9966749792186201,0.9917081260364843
30,18,metawebify,0.9840911106184882,0.7053002315156889,0.9563981042654028,0.9980638915779284,0.02942643391521197,0.8729582577132486,0.9932404454143584,1.0,0.6125482268451632,0.5027858189448265,0.9961315280464217,0.9942028985507246
30,19,metawebify,0.982332797463058,0.6068379740560191,0.9279454722492697,0.9945104643796902,0.03125,0.8148487626031164,0.990950729502644,1.0,0.5444627181974333,0.4224948527519394,0.9959677419354839,0.9914011708441604
30,20,metawebify,0.9875122513446598,0.7615356035064058,0.9325018341892883,0.9973840657324202,0.05149700598802395,0.8549295774647887,0.9924357034795764,0.9988998482549317,0.6477962586098935,0.5188399535309094,0.9962109724998277,0.9909297052154195
31,1,metawebify,0.9835466179159049,0.7124420259302202,0.9306049822064056,1.0,0.014492753623188406,0.8281381634372368,0.992653810835629,1.0,0.5667870036101083,0.4121111537574512,0.998158379373849,0.9921967801450704
31,2,metawebify,0.9839536704064616,0.7538865334140924,0.9318181818181818,0.9965748632916196,0.044012282497441144,0.7973568281938326,0.9921875,1.0,0.6152019002375297,0.5086006432468902,0.9980411361410382,0.9921875
31,3,metawebify,0.9860864811852377,0.6973970773098679,0.9288762446657184,0.9974224090870119,0.03471957268218237,0.8398914518317503,0.9926524614254225,1.0,0.6094955489614243,0.4874678512976385,0.9970544918998527,0.9922867028972607
31,4,metawebify,0.9817258883248731,0.7502931758974731,0.9212598425196851,0.996420744610709,0.05570578691184424,0.7859103385178408,0.9898063200815495,1.0,0.6417157275021026,0.5828656583083769,0.9959100204498977,0.9913291310407956
31,5,metawebify,0.9870317002881844,0.706915115472575,0.9367977528089888,0.9989130434782608,0.045489006823351025,0.8622552329507089,0.9942154736080984,1.0,0.572405929304447,0.4205739093464595,0.997103548153512,0.9938552468245709
31,6,metawebify,0.9801996312930028,0.760516282914891,0.9095477386934674,0.998422712933754,0.037684325505188423,0.8164435946462715,0.9895287958115183,1.0,0.6536118363794604,0.44329560651032324,0.9957983193277311,0.991092890776779
31,7,metawebify,0.9853758739611405,0.755646160486658,0.9178082191780822,0.9964349376114082,0.04380242311276794,0.8181818181818182,0.9911111111111112,1.0,0.644640234948605,0.5741341991341992,0.9964349376114082,0.9906690349319125
31,8,metawebify,0.984417189292708,0.6981614518881422,0.9195979899497487,0.9958202716823407,0.02467811158798283,0.8207816968541468,0.9916579770594369,1.0,0.5591836734693878,0.43530058651026393,0.9958202716823407,0.9911393161279111
31,9,metawebify,0.9844155844155844,0.7388068726923859,0.9325463743676222,0.996950839791123,0.03476297968397291,0.8394863563402889,0.9930434782608696,1.0,0.5994417306350314,0.4713666210838846,0.9965156794425087,0.9930434782608696
31,10,metawebify,0.9879621668099742,0.7566066763797124,0.9363484087102177,0.996977174307325,0.025732031943212066,0.8540497193263833,0.993103448275862,1.0,0.5813953488372093,0.4352417130366112,0.9965457685664939,0.993103448275862
31,11,metawebify,0.9857546482361513,0.7390604890604889,0.9214703425229741,0.998262380538662,0.01545253863134658,0.8370607028753994,0.9913419913419913,0.9986967854039965,0.5667574931880109,0.398712355240619,0.9965277777777778,0.992636191076399
31,12,metawebify,0.9826171943944368,0.766127370665628,0.9269406392694064,0.9957466918714555,0.030776746458231558,0.8236819360414867,0.9905660377358491,1.0,0.6343919442292796,0.45351168760343014,0.9962157048249763,0.9905660377358491
31,13,metawebify,0.9881174393469475,0.7084609003395819,0.9376996805111821,0.9983525535420099,0.04209621993127148,0.874806800618238,0.9934264585045193,1.0,0.592908732764281,0.49522724747826147,0.9967078189300411,0.9930172987223961
31,14,metawebify,0.9861177750055977,0.6604748561270299,0.917981072555205,0.9971260994693403,0.02443133951137321,0.8299473288186606,0.9918099918099919,1.0,0.5520102105934908,0.4757153744890182,0.9967159277504105,0.9918099918099919
31,15,metawebify,0.980594456348932,0.6409283334347614,0.9114642451759364,0.99585237782013,0.03503380454824831,0.7972251867662753,0.9905437352245863,1.0,0.5506445672191529,0.41997558423439135,0.995260663507109,0.9899562075577549
31,16,metawebify,0.9816176470588235,0.7011670210252775,0.9267202859696158,0.9967588301925652,0.04054054054054054,0.825571549534293,0.9926062846580407,1.0,0.6283987915407855,0.4939340109496243,0.9962962962962963,0.9898489857921544
31,17,metawebify,0.9821866677850238,0.7337110481586402,0.8908341915550978,0.9956521739130435,0.02627166014533259,0.7859922178988327,0.9891657638136512,0.9978237214363439,0.5665529010238908,0.4274516939107126,0.9956521739130435,0.9886275696134851
31,18,metawebify,0.9874888293118856,0.8011745483894251,0.9305555555555556,0.9968577654970392,0.03925233644859813,0.8380165289256198,0.991047448522829,1.0,0.5885714285714285,0.44579891186329257,0.9964093357271095,0.9941720108651977
31,19,metawebify,0.9823842163127878,0.6484667585843873,0.9157706093189965,0.9948685319899104,0.02837902837902838,0.8042194092827004,0.9906890130353817,0.9985981308411215,0.5583090379008746,0.47197043993382665,0.996265172735761,0.9906890130353817
31,20,metawebify,0.9844232722219253,0.7168847944486477,0.9161349134001823,0.9966757119798946,0.0268685881778212,0.8278260869565217,0.9924170616113744,1.0,0.6009139375476009,0.48061462125932247,0.9962013295346629,0.9924170616113744
32,1,metawebify,0.9855101376273109,0.7313072449210409,0.9279454722492697,0.9964209132189707,0.033402922755741124,0.8165137614678899,0.9919517102615694,1.0,0.6309731000580134,0.5152978496145779,0.9969747892321214,0.991501268920053
32,2,metawebify,0.9784246767256476,0.6427408566459127,0.9032258064516129,0.994661921708185,0.026556776556776556,0.8037007240547064,0.9911190053285968,0.9986185383244206,0.5526323235665797,0.4811644071520874,0.994661921708185,0.9907214882246048
32,3,metawebify,0.9802079256863916,0.7812299331103678,0.9283694627709708,0.9960975609756098,0.04281345565749235,0.7714285714285715,0.9902723735408561,1.0,0.6186962146774899,0.46106628226004326,0.9960975609756098,0.9922103213242454
32,4,metawebify,0.9743589743589743,0.7059415911379657,0.899103139013453,0.9976415094339622,0.03735456215554195,0.7756813417190775,0.9894311028726216,1.0,0.5846641061923051,0.49016060217142465,0.9952885747938751,0.9895491546391184
32,5,metawebify,0.9821921525857915,0.6732594384546597,0.9108695652173913,0.9954597048808173,0.020905923344947737,0.8293444328824141,0.9909399773499433,0.9982386363636363,0.563361803084223,0.4122751353023429,0.9954597048808173,0.9871744070969816
32,6,metawebify,0.9860738144887241,0.72179572601708,0.9282930631332814,0.9971344927445527,0.05636208368915457,0.8380386329866271,0.9919484702093397,1.0,0.6054570904950242,0.47906878883096476,0.9967715899919289,0.9935535858178888
32,7,metawebify,0.9850473422224957,0.7048833585679188,0.9337748344370861,0.9973021715765022,0.019394879751745538,0.8199445983379502,0.9931743480656818,1.0,0.5985496092825006,0.49705867598454134,0.9969604863221885,0.9947634105356962
32,8,metawebify,0.9842319072965914,0.6436864150921833,0.9202226345083488,0.998503861003861,0.015701668302257114,0.851520572450805,0.9923002887391723,1.0,0.5593240248000573,0.45603763269308595,0.9951811862810129,0.9914390638304955
32,9,metawebify,0.9844894209803764,0.6269176458722072,0.9266932270916335,0.9966969446738233,0.012138970280452072,0.8387832699619772,0.9925837746217189,0.9987190082644628,0.495824454894469,0.3638917594717502,0.9966969446738233,0.9917627677100495
32,10,metawebify,0.9846152910492936,0.704524232597118,0.9340175953079178,0.9984848484848485,0.015787447054293417,0.8268698060941828,0.9924471299093656,1.0,0.5508529757378862,0.42166810810810806,0.9969719909159728,0.9939531368102796
32,11,metawebify,0.985546522131888,0.6343444384984633,0.9230096237970253,0.9967752869292378,0.01948051948051948,0.8316666666666667,0.9909420289855072,1.0,0.5301169845700551,0.45991168560496415,0.9963669391462306,0.9919355275410953
32,12,metawebify,0.9856759176365264,0.7515872344186972,0.9071367153912295,0.9981981981981982,0.03451492537313433,0.8076609616951915,0.9928122192273136,1.0,0.6278953889248007,0.5148394093495275,0.9963996399639964,0.992409721247667
32,13,metawebify,0.9857606090564567,0.7083848228460093,0.9391377852916315,0.9982578397212544,0.034265103697024346,0.8293460925039873,0.9930495221546481,1.0,0.5755524233796179,0.46451265358518246,0.9982578397212544,0.9930495221546481
32,14,metawebify,0.9837479834956879,0.6875734854630983,0.928082191780822,0.9982253771073647,0.02085222121486854,0.8205335489086499,0.9911582670203359,1.0,0.567190980764388,0.4469753653232059,0.9964539007092199,0.9929203539823008
32,15,metawebify,0.9855426862210275,0.6849241561530832,0.9396825396825397,1.0,0.015793848711554447,0.8473167044595616,0.9942883776675434,1.0,0.5717048300595858,0.4926618025127056,0.9967320261437909,0.9918500407497962
32,16,metawebify,0.9843411008437124,0.7277577493830448,0.9163934426229509,0.9969680746239244,0.03359858532272325,0.8265625,0.9914821124361158,0.9982905982905983,0.6213787169865039,0.5039514618273325,0.9965841161400513,0.9914821124361158
32,17,metawebify,0.9834265356972952,0.7442584572827862,0.9186691312384473,0.9965861220108092,0.02115100836202656,0.833922261484099,0.9904122722914669,0.9985081809432146,0.5975434270507267,0.4144831184007346,0.9961538461538462,0.9885057471264368
32,18,metawebify,0.9836720327108206,0.7205031135295142,0.9294117647058824,0.9982593559617058,0.04363636363636364,0.8666666666666667,0.9930555555555556,0.998651000870322,0.593891202097309,0.48533960292580985,0.9956544403732104,0.9909387161214585
32,19,metawebify,0.9830875981960489,0.7336686129601654,0.916955017301038,0.9981965734896303,0.03648269410664172,0.8298926507018992,0.9910152740341419,1.0,0.649428859836032,0.5483228341754159,0.9963963963963964,0.9892280071813285
32,20,metawebify,0.9807119484999911,0.7132567673817813,0.9230769230769231,0.9980970504281637,0.03652517275419546,0.8150388936905791,0.9924098671726755,1.0,0.5963624974574233,0.39289896437428384,0.9961977186311787,0.9915608288770054
33,1,metawebify,0.979237595465986,0.6743744099292005,0.8900862068965517,0.9954493742889647,0.025730994152046785,0.7663645518630413,0.986409966024915,0.9977220956719818,0.5773381294964028,0.4976094642133704,0.9954493742889647,0.9904679541131625
33,2,metawebify,0.9795415789913966,0.7668316280994941,0.9165942658557776,0.9967417535576103,0.03470919324577861,0.797881010594947,0.9909747292418772,1.0,0.5634301913536499,0.4754702084825702,0.9945750452079566,0.9906156715810581
33,3,metawebify,0.9795686719636776,0.710827218732385,0.9039301310043668,0.9954233409610984,0.015133876600698487,0.7850562947799385,0.9885974914481186,1.0,0.5585344057193923,0.455281614889938,0.9954233409610984,0.9904135622165643
33,4,metawebify,0.9838565022421525,0.6828985440044515,0.905254091300603,0.9963898916967509,0.02883720930232558,0.8057142857142857,0.9927927927927928,1.0,0.5925125989920806,0.4725070941118207,0.9963898916967509,0.9924340542162324
33,5,metawebify,0.9847826086956522,0.7063101132321921,0.9322751322751323,0.9982494529540482,0.035734543391945546,0.8481781376518218,0.9934497816593887,1.0,0.5864465682015638,0.45590829663800936,0.9978118161925602,0.9891067538126361
33,6,metawebify,0.986569946168505,0.7314619098658905,0.918918918918919,0.9966257026855468,0.02700096432015429,0.8205128205128205,0.9925163704396632,1.0,0.65244375484872,0.5074789131748765,0.9962511715089035,0.9925163704396632
33,7,metawebify,0.9820140005749404,0.7252862614661758,0.9246575342465754,0.9982222222222222,0.02089009990917348,0.826157595450853,0.9929078014184397,1.0,0.5842142353770261,0.4058484613204175,0.9964476021314387,0.9911426040744021
33,8,metawebify,0.983183270281631,0.7629958487277042,0.9129574678536103,0.9950515463917525,0.04034427111350188,0.8007448789571695,0.9917610710607621,1.0,0.5904605263157895,0.42335884668890356,0.9958720330237358,0.9893029491750516
33,9,metawebify,0.9867765329728886,0.7357201424424693,0.9204988308651598,0.9970823951280363,0.020712510356255178,0.8144329896907216,0.9919159256265158,1.0,0.628552544613351,0.44125461341634536,0.9967585089141004,0.9932051915977951
33,10,metawebify,0.9804896953047872,0.7502964272863193,0.9040511727078892,0.9955307262569832,0.019406392694063926,0.8058645096056622,0.9888641425389755,1.0,0.616289592760181,0.4444970050920179,0.9955307262569832,0.9884216811057076
33,11,metawebify,0.9832810867293625,0.8302796528447445,0.9269035532994924,0.9978947368421053,0.04515418502202643,0.8409311348205626,0.9936974789915967,1.0,0.6811337466784765,0.5352935549413477,0.9957939011566772,0.9907712761574087
33,12,metawebify,0.9828232785651574,0.7450038305344442,0.9204339963833634,0.9947410780472308,0.039647577092511016,0.7803855825649623,0.9887640449438202,1.0,0.6127562642369021,0.5080947775628627,0.9962406015037594,0.9924953095684803
33,13,metawebify,0.9837085084080667,0.6874197196951067,0.9246323529411765,0.9984732824427481,0.01650485436893204,0.8177083333333334,0.9904942965779467,1.0,0.5295836376917458,0.42341296715257637,0.996186844613918,0.9920094206857131
33,14,metawebify,0.9821428571428571,0.7347694465192138,0.9398058252427185,0.9944103800391225,0.018867924528301886,0.8130671506352087,0.9900398406374502,1.0,0.5416666666666666,0.3814367860647787,0.996003996003996,0.9936143664813941
33,15,metawebify,0.987006214334311,0.7451712516258064,0.9366754617414248,0.9963735267452403,0.02275894101254064,0.8380634390651085,0.9927601809954751,1.0,0.5617021276595745,0.4296960747359133,0.9963735267452403,0.9909584086799277
33,16,metawebify,0.9811718253381447,0.7772312174785643,0.9367209971236817,0.9984174085064292,0.05759162303664921,0.7891939769707705,0.9901477832512315,1.0,0.6476345840130505,0.5051207276640803,0.9980217606330366,0.9901477832512315
33,17,metawebify,0.9864291772688719,0.6658860241362343,0.9355371900826446,0.9986348122866894,0.03904170363797693,0.8183229813664596,0.9914965986394558,1.0,0.5910326086956522,0.4786381763780056,0.9982935153583617,0.9914965986394558
33,18,metawebify,0.983177570093458,0.6541941116459935,0.9290909090909091,0.9962370649106302,0.021174205967276226,0.8308886971527178,0.9924882629107982,1.0,0.5683665927568367,0.5097703081232493,0.9962370649106302,0.9906191369606003
33,19,metawebify,0.9861751152073732,0.7847649831597975,0.9226765799256506,0.9987635239567234,0.06903679206283589,0.837953091684435,0.9938319198149576,1.0,0.6555697823303457,0.4947938493775422,0.9969111969111969,0.9935247038026593
33,20,metawebify,0.978409259779073,0.7102863438391285,0.9072398190045249,0.9957390841021903,0.0343558282208589,0.7345679012345679,0.9882075471698113,1.0,0.5875706214689266,0.3895948542133252,0.9976303317535545,0.9905548996458088
34,1,metawebify,0.9821405335068315,0.7174551411252273,0.9525283797729618,0.9982576557550158,0.029379760609358,0.7899716177861873,0.991578947368421,1.0,0.5885821442671029,0.3551874997138166,0.9978880675818373,0.9933102989296212
