sp,type,sampler,nbon,rep,deg,monitored
node_13,realized,BalancedAcceptance,386,73,20,5
node_13,realized,BalancedAcceptance,391,73,20,5
node_13,realized,BalancedAcceptance,396,73,20,3
node_13,realized,BalancedAcceptance,401,73,20,4
node_13,realized,BalancedAcceptance,406,73,20,3
node_13,realized,BalancedAcceptance,411,73,20,3
node_13,realized,BalancedAcceptance,416,73,20,8
node_13,realized,BalancedAcceptance,421,73,20,3
node_13,realized,BalancedAcceptance,426,73,20,5
node_13,realized,BalancedAcceptance,431,73,20,5
node_13,realized,BalancedAcceptance,436,73,20,5
node_13,realized,BalancedAcceptance,441,73,20,4
node_13,realized,BalancedAcceptance,446,73,20,7
node_13,realized,BalancedAcceptance,451,73,20,8
node_13,realized,BalancedAcceptance,456,73,20,2
node_13,realized,BalancedAcceptance,461,73,20,5
node_13,realized,BalancedAcceptance,466,73,20,6
node_13,realized,BalancedAcceptance,471,73,20,9
node_13,realized,BalancedAcceptance,476,73,20,3
node_13,realized,BalancedAcceptance,481,73,20,4
node_13,realized,BalancedAcceptance,486,73,20,5
node_13,realized,BalancedAcceptance,491,73,20,2
node_13,realized,BalancedAcceptance,496,73,20,4
node_13,realized,BalancedAcceptance,1,74,20,0
node_13,realized,BalancedAcceptance,6,74,20,0
node_13,realized,BalancedAcceptance,11,74,20,0
node_13,realized,BalancedAcceptance,16,74,20,0
node_13,realized,BalancedAcceptance,21,74,20,0
node_13,realized,BalancedAcceptance,26,74,20,0
node_13,realized,BalancedAcceptance,31,74,20,0
node_13,realized,BalancedAcceptance,36,74,20,1
node_13,realized,BalancedAcceptance,41,74,20,0
node_13,realized,BalancedAcceptance,46,74,20,0
node_13,realized,BalancedAcceptance,51,74,20,0
node_13,realized,BalancedAcceptance,56,74,20,1
node_13,realized,BalancedAcceptance,61,74,20,0
node_13,realized,BalancedAcceptance,66,74,20,2
node_13,realized,BalancedAcceptance,71,74,20,1
node_13,realized,BalancedAcceptance,76,74,20,0
node_13,realized,BalancedAcceptance,81,74,20,1
node_13,realized,BalancedAcceptance,86,74,20,1
node_13,realized,BalancedAcceptance,91,74,20,1
node_13,realized,BalancedAcceptance,96,74,20,0
node_13,realized,BalancedAcceptance,101,74,20,1
node_13,realized,BalancedAcceptance,106,74,20,0
node_13,realized,BalancedAcceptance,111,74,20,0
node_13,realized,BalancedAcceptance,116,74,20,1
node_13,realized,BalancedAcceptance,121,74,20,1
node_13,realized,BalancedAcceptance,126,74,20,1
node_13,realized,BalancedAcceptance,131,74,20,3
node_13,realized,BalancedAcceptance,136,74,20,1
node_13,realized,BalancedAcceptance,141,74,20,1
node_13,realized,BalancedAcceptance,146,74,20,1
node_13,realized,BalancedAcceptance,151,74,20,2
node_13,realized,BalancedAcceptance,156,74,20,3
node_13,realized,BalancedAcceptance,161,74,20,6
node_13,realized,BalancedAcceptance,166,74,20,5
node_13,realized,BalancedAcceptance,171,74,20,2
node_13,realized,BalancedAcceptance,176,74,20,2
node_13,realized,BalancedAcceptance,181,74,20,1
node_13,realized,BalancedAcceptance,186,74,20,2
node_13,realized,BalancedAcceptance,191,74,20,2
node_13,realized,BalancedAcceptance,196,74,20,3
node_13,realized,BalancedAcceptance,201,74,20,5
node_13,realized,BalancedAcceptance,206,74,20,2
node_13,realized,BalancedAcceptance,211,74,20,5
node_13,realized,BalancedAcceptance,216,74,20,5
node_13,realized,BalancedAcceptance,221,74,20,1
node_13,realized,BalancedAcceptance,226,74,20,3
node_13,realized,BalancedAcceptance,231,74,20,6
node_13,realized,BalancedAcceptance,236,74,20,3
node_13,realized,BalancedAcceptance,241,74,20,4
node_13,realized,BalancedAcceptance,246,74,20,1
node_13,realized,BalancedAcceptance,251,74,20,4
node_13,realized,BalancedAcceptance,256,74,20,4
node_13,realized,BalancedAcceptance,261,74,20,4
node_13,realized,BalancedAcceptance,266,74,20,3
node_13,realized,BalancedAcceptance,271,74,20,5
node_13,realized,BalancedAcceptance,276,74,20,2
node_13,realized,BalancedAcceptance,281,74,20,4
node_13,realized,BalancedAcceptance,286,74,20,5
node_13,realized,BalancedAcceptance,291,74,20,3
node_13,realized,BalancedAcceptance,296,74,20,5
node_13,realized,BalancedAcceptance,301,74,20,5
node_13,realized,BalancedAcceptance,306,74,20,1
node_13,realized,BalancedAcceptance,311,74,20,5
node_13,realized,BalancedAcceptance,316,74,20,5
node_13,realized,BalancedAcceptance,321,74,20,3
node_13,realized,BalancedAcceptance,326,74,20,6
node_13,realized,BalancedAcceptance,331,74,20,2
node_13,realized,BalancedAcceptance,336,74,20,2
node_13,realized,BalancedAcceptance,341,74,20,3
node_13,realized,BalancedAcceptance,346,74,20,5
node_13,realized,BalancedAcceptance,351,74,20,5
node_13,realized,BalancedAcceptance,356,74,20,6
node_13,realized,BalancedAcceptance,361,74,20,2
node_13,realized,BalancedAcceptance,366,74,20,3
node_13,realized,BalancedAcceptance,371,74,20,7
node_13,realized,BalancedAcceptance,376,74,20,5
node_13,realized,BalancedAcceptance,381,74,20,5
node_13,realized,BalancedAcceptance,386,74,20,4
node_13,realized,BalancedAcceptance,391,74,20,5
node_13,realized,BalancedAcceptance,396,74,20,4
node_13,realized,BalancedAcceptance,401,74,20,5
node_13,realized,BalancedAcceptance,406,74,20,3
node_13,realized,BalancedAcceptance,411,74,20,5
node_13,realized,BalancedAcceptance,416,74,20,5
node_13,realized,BalancedAcceptance,421,74,20,6
node_13,realized,BalancedAcceptance,426,74,20,5
node_13,realized,BalancedAcceptance,431,74,20,7
node_13,realized,BalancedAcceptance,436,74,20,3
node_13,realized,BalancedAcceptance,441,74,20,5
node_13,realized,BalancedAcceptance,446,74,20,5
node_13,realized,BalancedAcceptance,451,74,20,8
node_13,realized,BalancedAcceptance,456,74,20,6
node_13,realized,BalancedAcceptance,461,74,20,3
node_13,realized,BalancedAcceptance,466,74,20,6
node_13,realized,BalancedAcceptance,471,74,20,1
node_13,realized,BalancedAcceptance,476,74,20,8
node_13,realized,BalancedAcceptance,481,74,20,6
node_13,realized,BalancedAcceptance,486,74,20,4
node_13,realized,BalancedAcceptance,491,74,20,8
node_13,realized,BalancedAcceptance,496,74,20,6
node_13,realized,BalancedAcceptance,1,75,20,0
node_13,realized,BalancedAcceptance,6,75,20,0
node_13,realized,BalancedAcceptance,11,75,20,1
node_13,realized,BalancedAcceptance,16,75,20,0
node_13,realized,BalancedAcceptance,21,75,20,0
node_13,realized,BalancedAcceptance,26,75,20,0
node_13,realized,BalancedAcceptance,31,75,20,1
node_13,realized,BalancedAcceptance,36,75,20,1
node_13,realized,BalancedAcceptance,41,75,20,0
node_13,realized,BalancedAcceptance,46,75,20,1
node_13,realized,BalancedAcceptance,51,75,20,1
node_13,realized,BalancedAcceptance,56,75,20,1
node_13,realized,BalancedAcceptance,61,75,20,1
node_13,realized,BalancedAcceptance,66,75,20,4
node_13,realized,BalancedAcceptance,71,75,20,1
node_13,realized,BalancedAcceptance,76,75,20,0
node_13,realized,BalancedAcceptance,81,75,20,0
node_13,realized,BalancedAcceptance,86,75,20,0
node_13,realized,BalancedAcceptance,91,75,20,0
node_13,realized,BalancedAcceptance,96,75,20,1
node_13,realized,BalancedAcceptance,101,75,20,2
node_13,realized,BalancedAcceptance,106,75,20,2
node_13,realized,BalancedAcceptance,111,75,20,0
node_13,realized,BalancedAcceptance,116,75,20,2
node_13,realized,BalancedAcceptance,121,75,20,1
node_13,realized,BalancedAcceptance,126,75,20,3
node_13,realized,BalancedAcceptance,131,75,20,2
node_13,realized,BalancedAcceptance,136,75,20,2
node_13,realized,BalancedAcceptance,141,75,20,4
node_13,realized,BalancedAcceptance,146,75,20,1
node_13,realized,BalancedAcceptance,151,75,20,1
node_13,realized,BalancedAcceptance,156,75,20,2
node_13,realized,BalancedAcceptance,161,75,20,4
node_13,realized,BalancedAcceptance,166,75,20,1
node_13,realized,BalancedAcceptance,171,75,20,1
node_13,realized,BalancedAcceptance,176,75,20,5
node_13,realized,BalancedAcceptance,181,75,20,1
node_13,realized,BalancedAcceptance,186,75,20,3
node_13,realized,BalancedAcceptance,191,75,20,3
node_13,realized,BalancedAcceptance,196,75,20,1
node_13,realized,BalancedAcceptance,201,75,20,7
node_13,realized,BalancedAcceptance,206,75,20,2
node_13,realized,BalancedAcceptance,211,75,20,4
node_13,realized,BalancedAcceptance,216,75,20,4
node_13,realized,BalancedAcceptance,221,75,20,2
node_13,realized,BalancedAcceptance,226,75,20,1
node_13,realized,BalancedAcceptance,231,75,20,2
node_13,realized,BalancedAcceptance,236,75,20,1
node_13,realized,BalancedAcceptance,241,75,20,4
node_13,realized,BalancedAcceptance,246,75,20,1
node_13,realized,BalancedAcceptance,251,75,20,5
node_13,realized,BalancedAcceptance,256,75,20,2
node_13,realized,BalancedAcceptance,261,75,20,4
node_13,realized,BalancedAcceptance,266,75,20,4
node_13,realized,BalancedAcceptance,271,75,20,4
node_13,realized,BalancedAcceptance,276,75,20,4
node_13,realized,BalancedAcceptance,281,75,20,3
node_13,realized,BalancedAcceptance,286,75,20,7
node_13,realized,BalancedAcceptance,291,75,20,5
node_13,realized,BalancedAcceptance,296,75,20,2
node_13,realized,BalancedAcceptance,301,75,20,3
node_13,realized,BalancedAcceptance,306,75,20,5
node_13,realized,BalancedAcceptance,311,75,20,6
node_13,realized,BalancedAcceptance,316,75,20,2
node_13,realized,BalancedAcceptance,321,75,20,5
node_13,realized,BalancedAcceptance,326,75,20,4
node_13,realized,BalancedAcceptance,331,75,20,4
node_13,realized,BalancedAcceptance,336,75,20,3
node_13,realized,BalancedAcceptance,341,75,20,3
node_13,realized,BalancedAcceptance,346,75,20,6
node_13,realized,BalancedAcceptance,351,75,20,11
node_13,realized,BalancedAcceptance,356,75,20,3
node_13,realized,BalancedAcceptance,361,75,20,3
node_13,realized,BalancedAcceptance,366,75,20,3
node_13,realized,BalancedAcceptance,371,75,20,4
node_13,realized,BalancedAcceptance,376,75,20,2
node_13,realized,BalancedAcceptance,381,75,20,6
node_13,realized,BalancedAcceptance,386,75,20,1
node_13,realized,BalancedAcceptance,391,75,20,4
node_13,realized,BalancedAcceptance,396,75,20,3
node_13,realized,BalancedAcceptance,401,75,20,4
node_13,realized,BalancedAcceptance,406,75,20,7
node_13,realized,BalancedAcceptance,411,75,20,0
node_13,realized,BalancedAcceptance,416,75,20,4
node_13,realized,BalancedAcceptance,421,75,20,3
node_13,realized,BalancedAcceptance,426,75,20,2
node_13,realized,BalancedAcceptance,431,75,20,4
node_13,realized,BalancedAcceptance,436,75,20,8
node_13,realized,BalancedAcceptance,441,75,20,6
node_13,realized,BalancedAcceptance,446,75,20,2
node_13,realized,BalancedAcceptance,451,75,20,9
node_13,realized,BalancedAcceptance,456,75,20,2
node_13,realized,BalancedAcceptance,461,75,20,4
node_13,realized,BalancedAcceptance,466,75,20,4
node_13,realized,BalancedAcceptance,471,75,20,4
node_13,realized,BalancedAcceptance,476,75,20,5
node_13,realized,BalancedAcceptance,481,75,20,3
node_13,realized,BalancedAcceptance,486,75,20,7
node_13,realized,BalancedAcceptance,491,75,20,4
node_13,realized,BalancedAcceptance,496,75,20,5
node_13,realized,BalancedAcceptance,1,76,20,0
node_13,realized,BalancedAcceptance,6,76,20,1
node_13,realized,BalancedAcceptance,11,76,20,1
node_13,realized,BalancedAcceptance,16,76,20,0
node_13,realized,BalancedAcceptance,21,76,20,2
node_13,realized,BalancedAcceptance,26,76,20,0
node_13,realized,BalancedAcceptance,31,76,20,2
node_13,realized,BalancedAcceptance,36,76,20,0
node_13,realized,BalancedAcceptance,41,76,20,1
node_13,realized,BalancedAcceptance,46,76,20,1
node_13,realized,BalancedAcceptance,51,76,20,0
node_13,realized,BalancedAcceptance,56,76,20,0
node_13,realized,BalancedAcceptance,61,76,20,0
node_13,realized,BalancedAcceptance,66,76,20,1
node_13,realized,BalancedAcceptance,71,76,20,1
node_13,realized,BalancedAcceptance,76,76,20,0
node_13,realized,BalancedAcceptance,81,76,20,1
node_13,realized,BalancedAcceptance,86,76,20,1
node_13,realized,BalancedAcceptance,91,76,20,0
node_13,realized,BalancedAcceptance,96,76,20,1
node_13,realized,BalancedAcceptance,101,76,20,2
node_13,realized,BalancedAcceptance,106,76,20,1
node_13,realized,BalancedAcceptance,111,76,20,2
node_13,realized,BalancedAcceptance,116,76,20,1
node_13,realized,BalancedAcceptance,121,76,20,4
node_13,realized,BalancedAcceptance,126,76,20,3
node_13,realized,BalancedAcceptance,131,76,20,2
node_13,realized,BalancedAcceptance,136,76,20,3
node_13,realized,BalancedAcceptance,141,76,20,0
node_13,realized,BalancedAcceptance,146,76,20,2
node_13,realized,BalancedAcceptance,151,76,20,0
node_13,realized,BalancedAcceptance,156,76,20,2
node_13,realized,BalancedAcceptance,161,76,20,4
node_13,realized,BalancedAcceptance,166,76,20,5
node_13,realized,BalancedAcceptance,171,76,20,4
node_13,realized,BalancedAcceptance,176,76,20,2
node_13,realized,BalancedAcceptance,181,76,20,5
node_13,realized,BalancedAcceptance,186,76,20,3
node_13,realized,BalancedAcceptance,191,76,20,2
node_13,realized,BalancedAcceptance,196,76,20,2
node_13,realized,BalancedAcceptance,201,76,20,1
node_13,realized,BalancedAcceptance,206,76,20,3
node_13,realized,BalancedAcceptance,211,76,20,4
node_13,realized,BalancedAcceptance,216,76,20,0
node_13,realized,BalancedAcceptance,221,76,20,3
node_13,realized,BalancedAcceptance,226,76,20,3
node_13,realized,BalancedAcceptance,231,76,20,1
node_13,realized,BalancedAcceptance,236,76,20,3
node_13,realized,BalancedAcceptance,241,76,20,6
node_13,realized,BalancedAcceptance,246,76,20,2
node_13,realized,BalancedAcceptance,251,76,20,1
node_13,realized,BalancedAcceptance,256,76,20,1
node_13,realized,BalancedAcceptance,261,76,20,1
node_13,realized,BalancedAcceptance,266,76,20,2
node_13,realized,BalancedAcceptance,271,76,20,3
node_13,realized,BalancedAcceptance,276,76,20,2
node_13,realized,BalancedAcceptance,281,76,20,3
node_13,realized,BalancedAcceptance,286,76,20,1
node_13,realized,BalancedAcceptance,291,76,20,1
node_13,realized,BalancedAcceptance,296,76,20,5
node_13,realized,BalancedAcceptance,301,76,20,2
node_13,realized,BalancedAcceptance,306,76,20,4
node_13,realized,BalancedAcceptance,311,76,20,3
node_13,realized,BalancedAcceptance,316,76,20,4
node_13,realized,BalancedAcceptance,321,76,20,3
node_13,realized,BalancedAcceptance,326,76,20,2
node_13,realized,BalancedAcceptance,331,76,20,2
node_13,realized,BalancedAcceptance,336,76,20,5
node_13,realized,BalancedAcceptance,341,76,20,5
node_13,realized,BalancedAcceptance,346,76,20,5
node_13,realized,BalancedAcceptance,351,76,20,7
node_13,realized,BalancedAcceptance,356,76,20,3
node_13,realized,BalancedAcceptance,361,76,20,3
node_13,realized,BalancedAcceptance,366,76,20,4
node_13,realized,BalancedAcceptance,371,76,20,4
node_13,realized,BalancedAcceptance,376,76,20,5
node_13,realized,BalancedAcceptance,381,76,20,5
node_13,realized,BalancedAcceptance,386,76,20,4
node_13,realized,BalancedAcceptance,391,76,20,6
node_13,realized,BalancedAcceptance,396,76,20,1
node_13,realized,BalancedAcceptance,401,76,20,7
node_13,realized,BalancedAcceptance,406,76,20,3
node_13,realized,BalancedAcceptance,411,76,20,5
node_13,realized,BalancedAcceptance,416,76,20,5
node_13,realized,BalancedAcceptance,421,76,20,5
node_13,realized,BalancedAcceptance,426,76,20,5
node_13,realized,BalancedAcceptance,431,76,20,6
node_13,realized,BalancedAcceptance,436,76,20,2
node_13,realized,BalancedAcceptance,441,76,20,4
node_13,realized,BalancedAcceptance,446,76,20,5
node_13,realized,BalancedAcceptance,451,76,20,3
node_13,realized,BalancedAcceptance,456,76,20,3
node_13,realized,BalancedAcceptance,461,76,20,6
node_13,realized,BalancedAcceptance,466,76,20,4
node_13,realized,BalancedAcceptance,471,76,20,7
node_13,realized,BalancedAcceptance,476,76,20,3
node_13,realized,BalancedAcceptance,481,76,20,2
node_13,realized,BalancedAcceptance,486,76,20,3
node_13,realized,BalancedAcceptance,491,76,20,6
node_13,realized,BalancedAcceptance,496,76,20,5
node_13,realized,BalancedAcceptance,1,77,20,0
node_13,realized,BalancedAcceptance,6,77,20,0
node_13,realized,BalancedAcceptance,11,77,20,0
node_13,realized,BalancedAcceptance,16,77,20,2
node_13,realized,BalancedAcceptance,21,77,20,0
node_13,realized,BalancedAcceptance,26,77,20,0
node_13,realized,BalancedAcceptance,31,77,20,0
node_13,realized,BalancedAcceptance,36,77,20,0
node_13,realized,BalancedAcceptance,41,77,20,1
node_13,realized,BalancedAcceptance,46,77,20,1
node_13,realized,BalancedAcceptance,51,77,20,1
node_13,realized,BalancedAcceptance,56,77,20,0
node_13,realized,BalancedAcceptance,61,77,20,0
node_13,realized,BalancedAcceptance,66,77,20,1
node_13,realized,BalancedAcceptance,71,77,20,1
node_13,realized,BalancedAcceptance,76,77,20,2
node_13,realized,BalancedAcceptance,81,77,20,0
node_13,realized,BalancedAcceptance,86,77,20,1
node_13,realized,BalancedAcceptance,91,77,20,1
node_13,realized,BalancedAcceptance,96,77,20,1
node_13,realized,BalancedAcceptance,101,77,20,3
node_13,realized,BalancedAcceptance,106,77,20,0
node_13,realized,BalancedAcceptance,111,77,20,2
node_13,realized,BalancedAcceptance,116,77,20,3
node_13,realized,BalancedAcceptance,121,77,20,0
node_13,realized,BalancedAcceptance,126,77,20,2
node_13,realized,BalancedAcceptance,131,77,20,2
node_13,realized,BalancedAcceptance,136,77,20,3
node_13,realized,BalancedAcceptance,141,77,20,4
node_13,realized,BalancedAcceptance,146,77,20,0
node_13,realized,BalancedAcceptance,151,77,20,3
node_13,realized,BalancedAcceptance,156,77,20,0
node_13,realized,BalancedAcceptance,161,77,20,5
node_13,realized,BalancedAcceptance,166,77,20,1
node_13,realized,BalancedAcceptance,171,77,20,2
node_13,realized,BalancedAcceptance,176,77,20,4
node_13,realized,BalancedAcceptance,181,77,20,4
node_13,realized,BalancedAcceptance,186,77,20,3
node_13,realized,BalancedAcceptance,191,77,20,5
node_13,realized,BalancedAcceptance,196,77,20,0
node_13,realized,BalancedAcceptance,201,77,20,2
node_13,realized,BalancedAcceptance,206,77,20,3
node_13,realized,BalancedAcceptance,211,77,20,3
node_13,realized,BalancedAcceptance,216,77,20,4
node_13,realized,BalancedAcceptance,221,77,20,3
node_13,realized,BalancedAcceptance,226,77,20,4
node_13,realized,BalancedAcceptance,231,77,20,1
node_13,realized,BalancedAcceptance,236,77,20,0
node_13,realized,BalancedAcceptance,241,77,20,3
node_13,realized,BalancedAcceptance,246,77,20,1
node_13,realized,BalancedAcceptance,251,77,20,1
node_13,realized,BalancedAcceptance,256,77,20,3
node_13,realized,BalancedAcceptance,261,77,20,2
node_13,realized,BalancedAcceptance,266,77,20,3
node_13,realized,BalancedAcceptance,271,77,20,3
node_13,realized,BalancedAcceptance,276,77,20,2
node_13,realized,BalancedAcceptance,281,77,20,3
node_13,realized,BalancedAcceptance,286,77,20,2
node_13,realized,BalancedAcceptance,291,77,20,6
node_13,realized,BalancedAcceptance,296,77,20,3
node_13,realized,BalancedAcceptance,301,77,20,3
node_13,realized,BalancedAcceptance,306,77,20,4
node_13,realized,BalancedAcceptance,311,77,20,5
node_13,realized,BalancedAcceptance,316,77,20,4
node_13,realized,BalancedAcceptance,321,77,20,5
node_13,realized,BalancedAcceptance,326,77,20,3
node_13,realized,BalancedAcceptance,331,77,20,0
node_13,realized,BalancedAcceptance,336,77,20,3
node_13,realized,BalancedAcceptance,341,77,20,1
node_13,realized,BalancedAcceptance,346,77,20,4
node_13,realized,BalancedAcceptance,351,77,20,4
node_13,realized,BalancedAcceptance,356,77,20,4
node_13,realized,BalancedAcceptance,361,77,20,0
node_13,realized,BalancedAcceptance,366,77,20,4
node_13,realized,BalancedAcceptance,371,77,20,5
node_13,realized,BalancedAcceptance,376,77,20,5
node_13,realized,BalancedAcceptance,381,77,20,4
node_13,realized,BalancedAcceptance,386,77,20,9
node_13,realized,BalancedAcceptance,391,77,20,3
node_13,realized,BalancedAcceptance,396,77,20,4
node_13,realized,BalancedAcceptance,401,77,20,10
node_13,realized,BalancedAcceptance,406,77,20,3
node_13,realized,BalancedAcceptance,411,77,20,4
node_13,realized,BalancedAcceptance,416,77,20,4
node_13,realized,BalancedAcceptance,421,77,20,8
node_13,realized,BalancedAcceptance,426,77,20,4
node_13,realized,BalancedAcceptance,431,77,20,5
node_13,realized,BalancedAcceptance,436,77,20,4
node_13,realized,BalancedAcceptance,441,77,20,5
node_13,realized,BalancedAcceptance,446,77,20,7
node_13,realized,BalancedAcceptance,451,77,20,4
node_13,realized,BalancedAcceptance,456,77,20,4
node_13,realized,BalancedAcceptance,461,77,20,5
node_13,realized,BalancedAcceptance,466,77,20,2
node_13,realized,BalancedAcceptance,471,77,20,5
node_13,realized,BalancedAcceptance,476,77,20,6
node_13,realized,BalancedAcceptance,481,77,20,3
node_13,realized,BalancedAcceptance,486,77,20,4
node_13,realized,BalancedAcceptance,491,77,20,8
node_13,realized,BalancedAcceptance,496,77,20,4
node_13,realized,BalancedAcceptance,1,78,20,0
node_13,realized,BalancedAcceptance,6,78,20,0
node_13,realized,BalancedAcceptance,11,78,20,0
node_13,realized,BalancedAcceptance,16,78,20,0
node_13,realized,BalancedAcceptance,21,78,20,0
node_13,realized,BalancedAcceptance,26,78,20,0
node_13,realized,BalancedAcceptance,31,78,20,1
node_13,realized,BalancedAcceptance,36,78,20,1
node_13,realized,BalancedAcceptance,41,78,20,0
node_13,realized,BalancedAcceptance,46,78,20,0
node_13,realized,BalancedAcceptance,51,78,20,2
node_13,realized,BalancedAcceptance,56,78,20,2
node_13,realized,BalancedAcceptance,61,78,20,0
node_13,realized,BalancedAcceptance,66,78,20,1
node_13,realized,BalancedAcceptance,71,78,20,1
node_13,realized,BalancedAcceptance,76,78,20,3
node_13,realized,BalancedAcceptance,81,78,20,0
node_13,realized,BalancedAcceptance,86,78,20,3
node_13,realized,BalancedAcceptance,91,78,20,3
node_13,realized,BalancedAcceptance,96,78,20,1
node_13,realized,BalancedAcceptance,101,78,20,1
node_13,realized,BalancedAcceptance,106,78,20,4
node_13,realized,BalancedAcceptance,111,78,20,2
node_13,realized,BalancedAcceptance,116,78,20,2
node_13,realized,BalancedAcceptance,121,78,20,2
node_13,realized,BalancedAcceptance,126,78,20,0
node_13,realized,BalancedAcceptance,131,78,20,1
node_13,realized,BalancedAcceptance,136,78,20,3
node_13,realized,BalancedAcceptance,141,78,20,1
node_13,realized,BalancedAcceptance,146,78,20,0
node_13,realized,BalancedAcceptance,151,78,20,3
node_13,realized,BalancedAcceptance,156,78,20,1
node_13,realized,BalancedAcceptance,161,78,20,4
node_13,realized,BalancedAcceptance,166,78,20,3
node_13,realized,BalancedAcceptance,171,78,20,3
node_13,realized,BalancedAcceptance,176,78,20,2
node_13,realized,BalancedAcceptance,181,78,20,1
node_13,realized,BalancedAcceptance,186,78,20,3
node_13,realized,BalancedAcceptance,191,78,20,2
node_13,realized,BalancedAcceptance,196,78,20,4
node_13,realized,BalancedAcceptance,201,78,20,1
node_13,realized,BalancedAcceptance,206,78,20,1
node_13,realized,BalancedAcceptance,211,78,20,2
node_13,realized,BalancedAcceptance,216,78,20,2
node_13,realized,BalancedAcceptance,221,78,20,4
node_13,realized,BalancedAcceptance,226,78,20,1
node_13,realized,BalancedAcceptance,231,78,20,5
node_13,realized,BalancedAcceptance,236,78,20,5
node_13,realized,BalancedAcceptance,241,78,20,2
node_13,realized,BalancedAcceptance,246,78,20,2
node_13,realized,BalancedAcceptance,251,78,20,5
node_13,realized,BalancedAcceptance,256,78,20,2
node_13,realized,BalancedAcceptance,261,78,20,2
node_13,realized,BalancedAcceptance,266,78,20,4
node_13,realized,BalancedAcceptance,271,78,20,1
node_13,realized,BalancedAcceptance,276,78,20,1
node_13,realized,BalancedAcceptance,281,78,20,1
node_13,realized,BalancedAcceptance,286,78,20,4
node_13,realized,BalancedAcceptance,291,78,20,3
node_13,realized,BalancedAcceptance,296,78,20,6
node_13,realized,BalancedAcceptance,301,78,20,3
node_13,realized,BalancedAcceptance,306,78,20,4
node_13,realized,BalancedAcceptance,311,78,20,2
node_13,realized,BalancedAcceptance,316,78,20,2
node_13,realized,BalancedAcceptance,321,78,20,1
node_13,realized,BalancedAcceptance,326,78,20,4
node_13,realized,BalancedAcceptance,331,78,20,2
node_13,realized,BalancedAcceptance,336,78,20,5
node_13,realized,BalancedAcceptance,341,78,20,3
node_13,realized,BalancedAcceptance,346,78,20,4
node_13,realized,BalancedAcceptance,351,78,20,4
node_13,realized,BalancedAcceptance,356,78,20,4
node_13,realized,BalancedAcceptance,361,78,20,5
node_13,realized,BalancedAcceptance,366,78,20,3
node_13,realized,BalancedAcceptance,371,78,20,3
node_13,realized,BalancedAcceptance,376,78,20,3
node_13,realized,BalancedAcceptance,381,78,20,3
node_13,realized,BalancedAcceptance,386,78,20,6
node_13,realized,BalancedAcceptance,391,78,20,7
node_13,realized,BalancedAcceptance,396,78,20,3
node_13,realized,BalancedAcceptance,401,78,20,6
node_13,realized,BalancedAcceptance,406,78,20,5
node_13,realized,BalancedAcceptance,411,78,20,5
node_13,realized,BalancedAcceptance,416,78,20,7
node_13,realized,BalancedAcceptance,421,78,20,4
node_13,realized,BalancedAcceptance,426,78,20,3
node_13,realized,BalancedAcceptance,431,78,20,4
node_13,realized,BalancedAcceptance,436,78,20,6
node_13,realized,BalancedAcceptance,441,78,20,3
node_13,realized,BalancedAcceptance,446,78,20,6
node_13,realized,BalancedAcceptance,451,78,20,5
node_13,realized,BalancedAcceptance,456,78,20,5
node_13,realized,BalancedAcceptance,461,78,20,5
node_13,realized,BalancedAcceptance,466,78,20,3
node_13,realized,BalancedAcceptance,471,78,20,3
node_13,realized,BalancedAcceptance,476,78,20,7
node_13,realized,BalancedAcceptance,481,78,20,4
node_13,realized,BalancedAcceptance,486,78,20,4
node_13,realized,BalancedAcceptance,491,78,20,5
node_13,realized,BalancedAcceptance,496,78,20,4
node_13,realized,BalancedAcceptance,1,79,20,0
node_13,realized,BalancedAcceptance,6,79,20,1
node_13,realized,BalancedAcceptance,11,79,20,0
node_13,realized,BalancedAcceptance,16,79,20,0
node_13,realized,BalancedAcceptance,21,79,20,0
node_13,realized,BalancedAcceptance,26,79,20,0
node_13,realized,BalancedAcceptance,31,79,20,0
node_13,realized,BalancedAcceptance,36,79,20,0
node_13,realized,BalancedAcceptance,41,79,20,1
node_13,realized,BalancedAcceptance,46,79,20,0
node_13,realized,BalancedAcceptance,51,79,20,1
node_13,realized,BalancedAcceptance,56,79,20,1
node_13,realized,BalancedAcceptance,61,79,20,0
node_13,realized,BalancedAcceptance,66,79,20,1
node_13,realized,BalancedAcceptance,71,79,20,1
node_13,realized,BalancedAcceptance,76,79,20,3
node_13,realized,BalancedAcceptance,81,79,20,2
node_13,realized,BalancedAcceptance,86,79,20,0
node_13,realized,BalancedAcceptance,91,79,20,0
node_13,realized,BalancedAcceptance,96,79,20,2
node_13,realized,BalancedAcceptance,101,79,20,0
node_13,realized,BalancedAcceptance,106,79,20,0
node_13,realized,BalancedAcceptance,111,79,20,1
node_13,realized,BalancedAcceptance,116,79,20,0
node_13,realized,BalancedAcceptance,121,79,20,2
node_13,realized,BalancedAcceptance,126,79,20,3
node_13,realized,BalancedAcceptance,131,79,20,2
node_13,realized,BalancedAcceptance,136,79,20,5
node_13,realized,BalancedAcceptance,141,79,20,0
node_13,realized,BalancedAcceptance,146,79,20,2
node_13,realized,BalancedAcceptance,151,79,20,3
node_13,realized,BalancedAcceptance,156,79,20,2
node_13,realized,BalancedAcceptance,161,79,20,3
node_13,realized,BalancedAcceptance,166,79,20,3
node_13,realized,BalancedAcceptance,171,79,20,2
node_13,realized,BalancedAcceptance,176,79,20,2
