sim,set,variable,eff,occ
54,ranges,Under-0.22,7.107210721072107,0.2997
54,ranges,Under-0.24,8.48934893489349,0.2997
54,ranges,Under-0.26,8.469346934693469,0.2997
54,ranges,Under-0.28,15.0,0.2997
54,ranges,Under-0.3,15.0,0.2997
55,ranges,Over-0.3,6.353135313531354,0.9498
55,ranges,Over-0.28,6.35113511351135,0.9498
55,ranges,Over-0.26,6.331133113311331,0.9498
55,ranges,Over-0.24,6.343134313431342,0.9498
55,ranges,Over-0.22,6.3631363136313634,0.9498
55,ranges,Over-0.2,6.341134113411343,0.9498
55,ranges,Over-0.18,6.345134513451344,0.9498
55,ranges,Over-0.16,6.3331333133313334,0.9498
55,ranges,Over-0.14,6.335133513351335,0.9498
55,ranges,Over-0.12,6.355135513551355,0.9498
55,ranges,Over-0.1,6.335133513351335,0.9498
55,ranges,Over-0.08,6.335133513351335,0.9498
55,ranges,Over-0.06,6.3331333133313334,0.9498
55,ranges,Over-0.04,6.317131713171318,0.9498
55,ranges,Over-0.02,6.295129512951294,0.9498
55,ranges,True-0.0,6.2871287128712865,0.9498
55,ranges,Under-0.02,6.2871287128712865,0.9498
55,ranges,Under-0.04,6.299129912991299,0.9498
55,ranges,Under-0.06,6.291129112911291,0.9498
55,ranges,Under-0.08,6.277127712771278,0.9498
55,ranges,Under-0.1,6.279127912791277,0.9498
55,ranges,Under-0.12,6.275127512751276,0.9498
55,ranges,Under-0.14,6.283128312831283,0.9498
55,ranges,Under-0.16,6.263126312631265,0.9498
55,ranges,Under-0.18,6.261126112611261,0.9498
55,ranges,Under-0.2,6.251125112511251,0.9498
55,ranges,Under-0.22,6.26912691269127,0.9498
55,ranges,Under-0.24,6.273127312731272,0.9498
55,ranges,Under-0.26,6.263126312631265,0.9498
55,ranges,Under-0.28,6.267126712671266,0.9498
55,ranges,Under-0.3,6.279127912791277,0.9498
56,ranges,Over-0.3,7.52125212521252,0.5365
56,ranges,Over-0.28,7.533253325332534,0.5365
56,ranges,Over-0.26,7.527252725272525,0.5365
56,ranges,Over-0.24,7.513251325132513,0.5365
56,ranges,Over-0.22,7.51125112511251,0.5365
56,ranges,Over-0.2,7.467246724672468,0.5365
56,ranges,Over-0.18,7.435243524352435,0.5365
56,ranges,Over-0.16,7.405240524052405,0.5365
56,ranges,Over-0.14,7.385238523852385,0.5365
56,ranges,Over-0.12,7.297229722972299,0.5365
56,ranges,Over-0.1,7.247224722472247,0.5365
56,ranges,Over-0.08,7.147214721472148,0.5365
56,ranges,Over-0.06,7.109210921092108,0.5365
56,ranges,Over-0.04,7.045204520452044,0.5365
56,ranges,Over-0.02,6.979197919791979,0.5365
56,ranges,True-0.0,6.907190719071908,0.5365
56,ranges,Under-0.02,6.893189318931894,0.5365
56,ranges,Under-0.04,6.93919391939194,0.5365
56,ranges,Under-0.06,6.927192719271926,0.5365
56,ranges,Under-0.08,6.905190519051905,0.5365
56,ranges,Under-0.1,6.933193319331934,0.5365
56,ranges,Under-0.12,6.891189118911891,0.5365
56,ranges,Under-0.14,6.981198119811983,0.5365
56,ranges,Under-0.16,7.0952095209520945,0.5365
56,ranges,Under-0.18,7.153215321532153,0.5365
56,ranges,Under-0.2,7.0952095209520945,0.5365
56,ranges,Under-0.22,7.159215921592159,0.5365
56,ranges,Under-0.24,7.205220522052206,0.5365
56,ranges,Under-0.26,7.067206720672068,0.5365
56,ranges,Under-0.28,7.093209320932092,0.5365
56,ranges,Under-0.3,7.069206920692068,0.5365
57,ranges,Over-0.3,6.6491649164916495,0.3572
57,ranges,Over-0.28,6.653165316531653,0.3572
57,ranges,Over-0.26,6.625162516251626,0.3572
57,ranges,Over-0.24,6.595159515951593,0.3572
57,ranges,Over-0.22,6.563156315631565,0.3572
57,ranges,Over-0.2,6.5271527152715265,0.3572
57,ranges,Over-0.18,6.4831483148314835,0.3572
57,ranges,Over-0.16,6.447144714471447,0.3572
57,ranges,Over-0.14,6.389138913891391,0.3572
57,ranges,Over-0.12,6.345134513451344,0.3572
57,ranges,Over-0.1,6.299129912991299,0.3572
57,ranges,Over-0.08,6.21912191219122,0.3572
57,ranges,Over-0.06,6.119111911191119,0.3572
57,ranges,Over-0.04,5.999099909990998,0.3572
57,ranges,Over-0.02,5.847084708470847,0.3572
57,ranges,True-0.0,5.6730673067306725,0.3572
57,ranges,Under-0.02,5.729072907290728,0.3572
57,ranges,Under-0.04,5.793079307930793,0.3572
57,ranges,Under-0.06,5.769076907690769,0.3572
57,ranges,Under-0.08,5.787078707870788,0.3572
57,ranges,Under-0.1,5.73107310731073,0.3572
57,ranges,Under-0.12,5.745074507450745,0.3572
57,ranges,Under-0.14,5.833083308330833,0.3572
57,ranges,Under-0.16,5.893089308930892,0.3572
57,ranges,Under-0.18,6.0971097109710986,0.3572
57,ranges,Under-0.2,6.437143714371436,0.3572
57,ranges,Under-0.22,6.623162316231623,0.3572
57,ranges,Under-0.24,6.717171717171716,0.3572
57,ranges,Under-0.26,6.855185518551856,0.3572
57,ranges,Under-0.28,6.935193519351934,0.3572
57,ranges,Under-0.3,7.027202720272028,0.3572
58,ranges,Over-0.3,7.025202520252025,0.2368
58,ranges,Over-0.28,6.98919891989199,0.2368
58,ranges,Over-0.26,6.933193319331934,0.2368
58,ranges,Over-0.24,6.88118811881188,0.2368
58,ranges,Over-0.22,6.8271827182718265,0.2368
58,ranges,Over-0.2,6.777177717771776,0.2368
58,ranges,Over-0.18,6.71917191719172,0.2368
58,ranges,Over-0.16,6.655165516551655,0.2368
58,ranges,Over-0.14,6.551155115511551,0.2368
58,ranges,Over-0.12,6.465146514651465,0.2368
58,ranges,Over-0.1,6.383138313831383,0.2368
58,ranges,Over-0.08,6.279127912791277,0.2368
58,ranges,Over-0.06,6.117111711171117,0.2368
58,ranges,Over-0.04,5.9870987098709865,0.2368
58,ranges,Over-0.02,5.893089308930892,0.2368
58,ranges,True-0.0,5.8110811081108125,0.2368
58,ranges,Under-0.02,5.797079707970798,0.2368
58,ranges,Under-0.04,5.817081708170818,0.2368
58,ranges,Under-0.06,5.83108310831083,0.2368
58,ranges,Under-0.08,5.921092109210922,0.2368
58,ranges,Under-0.1,5.911091109110911,0.2368
58,ranges,Under-0.12,5.895089508950894,0.2368
58,ranges,Under-0.14,5.961096109610962,0.2368
58,ranges,Under-0.16,6.057105710571058,0.2368
58,ranges,Under-0.18,6.073107310731075,0.2368
58,ranges,Under-0.2,6.091109110911091,0.2368
58,ranges,Under-0.22,6.295129512951294,0.2368
58,ranges,Under-0.24,6.477147714771476,0.2368
58,ranges,Under-0.26,6.503150315031503,0.2368
58,ranges,Under-0.28,6.647164716471647,0.2368
58,ranges,Under-0.3,6.573157315731573,0.2368
59,ranges,Over-0.3,6.659165916591658,0.2587
59,ranges,Over-0.28,6.63916391639164,0.2587
59,ranges,Over-0.26,6.595159515951593,0.2587
59,ranges,Over-0.24,6.5431543154315435,0.2587
59,ranges,Over-0.22,6.487148714871488,0.2587
59,ranges,Over-0.2,6.411141114111412,0.2587
59,ranges,Over-0.18,6.353135313531354,0.2587
59,ranges,Over-0.16,6.283128312831283,0.2587
59,ranges,Over-0.14,6.21912191219122,0.2587
59,ranges,Over-0.12,6.173117311731174,0.2587
59,ranges,Over-0.1,6.103110311031104,0.2587
59,ranges,Over-0.08,6.035103510351034,0.2587
59,ranges,Over-0.06,5.947094709470948,0.2587
59,ranges,Over-0.04,5.857085708570857,0.2587
59,ranges,Over-0.02,5.757075707570758,0.2587
59,ranges,True-0.0,5.647064706470648,0.2587
59,ranges,Under-0.02,5.6450645064506455,0.2587
59,ranges,Under-0.04,5.675067506750675,0.2587
59,ranges,Under-0.06,5.725072507250725,0.2587
59,ranges,Under-0.08,5.735073507350734,0.2587
59,ranges,Under-0.1,5.787078707870788,0.2587
59,ranges,Under-0.12,5.94109410941094,0.2587
59,ranges,Under-0.14,6.105110511051106,0.2587
59,ranges,Under-0.16,6.177117711771176,0.2587
59,ranges,Under-0.18,6.275127512751276,0.2587
59,ranges,Under-0.2,6.437143714371436,0.2587
59,ranges,Under-0.22,6.701170117011701,0.2587
59,ranges,Under-0.24,7.125212521252124,0.2587
59,ranges,Under-0.26,7.965296529652965,0.2587
59,ranges,Under-0.28,8.533353335333533,0.2587
59,ranges,Under-0.3,15.0,0.2587
60,ranges,Over-0.3,6.309130913091309,0.4398
60,ranges,Over-0.28,6.297129712971296,0.4398
60,ranges,Over-0.26,6.285128512851285,0.4398
60,ranges,Over-0.24,6.273127312731272,0.4398
60,ranges,Over-0.22,6.237123712371238,0.4398
60,ranges,Over-0.2,6.201120112011201,0.4398
60,ranges,Over-0.18,6.171117111711171,0.4398
60,ranges,Over-0.16,6.129112911291128,0.4398
60,ranges,Over-0.14,6.073107310731075,0.4398
60,ranges,Over-0.12,6.041104110411041,0.4398
60,ranges,Over-0.1,5.961096109610962,0.4398
60,ranges,Over-0.08,5.927092709270927,0.4398
60,ranges,Over-0.06,5.881088108810881,0.4398
60,ranges,Over-0.04,5.799079907990799,0.4398
60,ranges,Over-0.02,5.727072707270726,0.4398
60,ranges,True-0.0,5.629062906290629,0.4398
60,ranges,Under-0.02,5.6150615061506155,0.4398
60,ranges,Under-0.04,5.651065106510651,0.4398
60,ranges,Under-0.06,5.649064906490649,0.4398
60,ranges,Under-0.08,5.691069106910691,0.4398
60,ranges,Under-0.1,5.669066906690669,0.4398
60,ranges,Under-0.12,5.721072107210721,0.4398
60,ranges,Under-0.14,5.785078507850784,0.4398
60,ranges,Under-0.16,5.73107310731073,0.4398
60,ranges,Under-0.18,5.647064706470648,0.4398
60,ranges,Under-0.2,5.743074307430741,0.4398
60,ranges,Under-0.22,6.0651065106510655,0.4398
60,ranges,Under-0.24,6.337133713371337,0.4398
60,ranges,Under-0.26,6.933193319331934,0.4398
60,ranges,Under-0.28,7.527252725272525,0.4398
60,ranges,Under-0.3,7.681268126812682,0.4398
61,ranges,Over-0.3,5.159015901590158,0.7676
61,ranges,Over-0.28,5.163016301630163,0.7676
61,ranges,Over-0.26,5.143014301430142,0.7676
61,ranges,Over-0.24,5.153015301530153,0.7676
61,ranges,Over-0.22,5.129012901290128,0.7676
61,ranges,Over-0.2,5.1190119011901185,0.7676
61,ranges,Over-0.18,5.105010501050105,0.7676
61,ranges,Over-0.16,5.101010101010102,0.7676
61,ranges,Over-0.14,5.087008700870086,0.7676
61,ranges,Over-0.12,5.0630063006300645,0.7676
61,ranges,Over-0.1,5.04100410041004,0.7676
61,ranges,Over-0.08,5.025002500250024,0.7676
61,ranges,Over-0.06,4.9989998999899985,0.7676
61,ranges,Over-0.04,4.972997299729974,0.7676
61,ranges,Over-0.02,4.948994899489949,0.7676
61,ranges,True-0.0,4.9249924992499245,0.7676
61,ranges,Under-0.02,4.912991299129912,0.7676
61,ranges,Under-0.04,4.900990099009901,0.7676
61,ranges,Under-0.06,4.902990299029904,0.7676
61,ranges,Under-0.08,4.906990699069906,0.7676
61,ranges,Under-0.1,4.908990899089909,0.7676
61,ranges,Under-0.12,4.88898889888989,0.7676
61,ranges,Under-0.14,4.906990699069906,0.7676
61,ranges,Under-0.16,4.93099309930993,0.7676
61,ranges,Under-0.18,4.960996099609961,0.7676
61,ranges,Under-0.2,4.988998899889989,0.7676
61,ranges,Under-0.22,5.009000900090008,0.7676
61,ranges,Under-0.24,5.057005700570056,0.7676
61,ranges,Under-0.26,5.127012701270126,0.7676
61,ranges,Under-0.28,5.205020502050206,0.7676
61,ranges,Under-0.3,5.397039703970396,0.7676
62,ranges,Over-0.3,6.677167716771677,0.971
62,ranges,Over-0.28,6.6651665166516665,0.971
62,ranges,Over-0.26,6.663166316631664,0.971
62,ranges,Over-0.24,6.667166716671666,0.971
62,ranges,Over-0.22,6.675167516751675,0.971
62,ranges,Over-0.2,6.675167516751675,0.971
62,ranges,Over-0.18,6.6651665166516665,0.971
62,ranges,Over-0.16,6.667166716671666,0.971
62,ranges,Over-0.14,6.6651665166516665,0.971
62,ranges,Over-0.12,6.6651665166516665,0.971
62,ranges,Over-0.1,6.655165516551655,0.971
62,ranges,Over-0.08,6.659165916591658,0.971
62,ranges,Over-0.06,6.6611661166116605,0.971
62,ranges,Over-0.04,6.635163516351634,0.971
62,ranges,Over-0.02,6.647164716471647,0.971
62,ranges,True-0.0,6.6491649164916495,0.971
62,ranges,Under-0.02,6.657165716571659,0.971
62,ranges,Under-0.04,6.663166316631664,0.971
62,ranges,Under-0.06,6.6611661166116605,0.971
62,ranges,Under-0.08,6.667166716671666,0.971
62,ranges,Under-0.1,6.673167316731674,0.971
62,ranges,Under-0.12,6.675167516751675,0.971
62,ranges,Under-0.14,6.681168116811682,0.971
62,ranges,Under-0.16,6.687168716871687,0.971
62,ranges,Under-0.18,6.671167116711672,0.971
62,ranges,Under-0.2,6.68916891689169,0.971
62,ranges,Under-0.22,6.685168516851685,0.971
62,ranges,Under-0.24,6.697169716971699,0.971
62,ranges,Under-0.26,6.71917191719172,0.971
62,ranges,Under-0.28,6.705170517051705,0.971
62,ranges,Under-0.3,6.725172517251726,0.971
63,ranges,Over-0.3,6.149114911491149,0.8078
63,ranges,Over-0.28,6.141114111411142,0.8078
63,ranges,Over-0.26,6.135113511351136,0.8078
63,ranges,Over-0.24,6.113111311131114,0.8078
63,ranges,Over-0.22,6.113111311131114,0.8078
63,ranges,Over-0.2,6.117111711171117,0.8078
63,ranges,Over-0.18,6.103110311031104,0.8078
63,ranges,Over-0.16,6.0951095109510955,0.8078
63,ranges,Over-0.14,6.085108510851086,0.8078
63,ranges,Over-0.12,6.071107110711071,0.8078
63,ranges,Over-0.1,6.067106710671067,0.8078
63,ranges,Over-0.08,6.041104110411041,0.8078
63,ranges,Over-0.06,6.025102510251026,0.8078
63,ranges,Over-0.04,6.017101710171017,0.8078
63,ranges,Over-0.02,5.989098909890989,0.8078
63,ranges,True-0.0,5.9730973097309725,0.8078
63,ranges,Under-0.02,5.979097909790978,0.8078
63,ranges,Under-0.04,5.999099909990998,0.8078
63,ranges,Under-0.06,5.96909690969097,0.8078
63,ranges,Under-0.08,5.991099109910991,0.8078
63,ranges,Under-0.1,5.999099909990998,0.8078
63,ranges,Under-0.12,6.001100110011002,0.8078
63,ranges,Under-0.14,6.023102310231023,0.8078
63,ranges,Under-0.16,6.0471047104710465,0.8078
63,ranges,Under-0.18,6.083108310831082,0.8078
63,ranges,Under-0.2,6.1071107110711065,0.8078
63,ranges,Under-0.22,6.155115511551155,0.8078
63,ranges,Under-0.24,6.209120912091208,0.8078
63,ranges,Under-0.26,6.177117711771176,0.8078
63,ranges,Under-0.28,6.251125112511251,0.8078
63,ranges,Under-0.3,6.261126112611261,0.8078
64,ranges,Over-0.3,6.583158315831582,0.8524
64,ranges,Over-0.28,6.571157115711571,0.8524
64,ranges,Over-0.26,6.559155915591559,0.8524
64,ranges,Over-0.24,6.547154715471548,0.8524
64,ranges,Over-0.22,6.559155915591559,0.8524
64,ranges,Over-0.2,6.545154515451546,0.8524
64,ranges,Over-0.18,6.547154715471548,0.8524
64,ranges,Over-0.16,6.529152915291529,0.8524
64,ranges,Over-0.14,6.523152315231523,0.8524
64,ranges,Over-0.12,6.525152515251524,0.8524
64,ranges,Over-0.1,6.523152315231523,0.8524
64,ranges,Over-0.08,6.5011501150115,0.8524
64,ranges,Over-0.06,6.485148514851484,0.8524
64,ranges,Over-0.04,6.479147914791478,0.8524
64,ranges,Over-0.02,6.45914591459146,0.8524
64,ranges,True-0.0,6.433143314331433,0.8524
64,ranges,Under-0.02,6.427142714271428,0.8524
64,ranges,Under-0.04,6.427142714271428,0.8524
64,ranges,Under-0.06,6.421142114211422,0.8524
64,ranges,Under-0.08,6.413141314131414,0.8524
64,ranges,Under-0.1,6.415141514151415,0.8524
64,ranges,Under-0.12,6.451145114511452,0.8524
64,ranges,Under-0.14,6.451145114511452,0.8524
64,ranges,Under-0.16,6.433143314331433,0.8524
64,ranges,Under-0.18,6.455145514551454,0.8524
64,ranges,Under-0.2,6.449144914491448,0.8524
64,ranges,Under-0.22,6.451145114511452,0.8524
64,ranges,Under-0.24,6.461146114611459,0.8524
64,ranges,Under-0.26,6.4831483148314835,0.8524
64,ranges,Under-0.28,6.461146114611459,0.8524
64,ranges,Under-0.3,6.43114311431143,0.8524
65,ranges,Over-0.3,5.697069706970696,0.465
65,ranges,Over-0.28,5.6890689068906894,0.465
65,ranges,Over-0.26,5.679067906790678,0.465
65,ranges,Over-0.24,5.659065906590659,0.465
65,ranges,Over-0.22,5.653065306530653,0.465
65,ranges,Over-0.2,5.629062906290629,0.465
65,ranges,Over-0.18,5.597059705970597,0.465
65,ranges,Over-0.16,5.571057105710571,0.465
65,ranges,Over-0.14,5.517051705170517,0.465
65,ranges,Over-0.12,5.46104610461046,0.465
65,ranges,Over-0.1,5.413041304130413,0.465
65,ranges,Over-0.08,5.329032903290329,0.465
65,ranges,Over-0.06,5.255025502550255,0.465
65,ranges,Over-0.04,5.18901890189019,0.465
65,ranges,Over-0.02,5.085008500850085,0.465
65,ranges,True-0.0,5.013001300130013,0.465
65,ranges,Under-0.02,5.023002300230024,0.465
65,ranges,Under-0.04,5.007000700070008,0.465
65,ranges,Under-0.06,5.03900390039004,0.465
65,ranges,Under-0.08,5.029002900290029,0.465
65,ranges,Under-0.1,5.049004900490049,0.465
65,ranges,Under-0.12,5.053005300530053,0.465
65,ranges,Under-0.14,5.077007700770078,0.465
65,ranges,Under-0.16,5.117011701170117,0.465
65,ranges,Under-0.18,5.093009300930094,0.465
65,ranges,Under-0.2,5.093009300930094,0.465
65,ranges,Under-0.22,5.123012301230123,0.465
65,ranges,Under-0.24,5.173017301730174,0.465
65,ranges,Under-0.26,5.1950195019501955,0.465
65,ranges,Under-0.28,5.26102610261026,0.465
65,ranges,Under-0.3,5.255025502550255,0.465
66,ranges,Over-0.3,8.28132813281328,0.7198
66,ranges,Over-0.28,8.327332733273327,0.7198
66,ranges,Over-0.26,8.273327332733274,0.7198
66,ranges,Over-0.24,8.307330733073307,0.7198
66,ranges,Over-0.22,8.265326532653265,0.7198
66,ranges,Over-0.2,8.283328332833284,0.7198
66,ranges,Over-0.18,8.297329732973298,0.7198
66,ranges,Over-0.16,8.245324532453244,0.7198
66,ranges,Over-0.14,8.257325732573257,0.7198
66,ranges,Over-0.12,8.22932293229323,0.7198
66,ranges,Over-0.1,8.195319531953196,0.7198
66,ranges,Over-0.08,8.213321332133214,0.7198
66,ranges,Over-0.06,8.133313331333134,0.7198
66,ranges,Over-0.04,8.095309530953095,0.7198
66,ranges,Over-0.02,8.011301130113011,0.7198
66,ranges,True-0.0,7.977297729772976,0.7198
66,ranges,Under-0.02,7.90929092909291,0.7198
66,ranges,Under-0.04,7.901290129012901,0.7198
66,ranges,Under-0.06,7.975297529752976,0.7198
66,ranges,Under-0.08,7.993299329932992,0.7198
66,ranges,Under-0.1,7.989298929892989,0.7198
66,ranges,Under-0.12,8.001300130013,0.7198
66,ranges,Under-0.14,8.105310531053105,0.7198
66,ranges,Under-0.16,8.129312931293128,0.7198
66,ranges,Under-0.18,8.06930693069307,0.7198
66,ranges,Under-0.2,7.955295529552956,0.7198
66,ranges,Under-0.22,7.955295529552956,0.7198
66,ranges,Under-0.24,7.895289528952896,0.7198
66,ranges,Under-0.26,7.975297529752976,0.7198
66,ranges,Under-0.28,7.923292329232922,0.7198
66,ranges,Under-0.3,7.861286128612861,0.7198
67,ranges,Over-0.3,5.911091109110911,0.466
67,ranges,Over-0.28,5.8990899089909,0.466
67,ranges,Over-0.26,5.881088108810881,0.466
67,ranges,Over-0.24,5.869086908690868,0.466
67,ranges,Over-0.22,5.839083908390839,0.466
67,ranges,Over-0.2,5.7950795079507955,0.466
67,ranges,Over-0.18,5.741074107410742,0.466
67,ranges,Over-0.16,5.68106810681068,0.466
67,ranges,Over-0.14,5.621062106210621,0.466
67,ranges,Over-0.12,5.565056505650565,0.466
67,ranges,Over-0.1,5.501050105010501,0.466
67,ranges,Over-0.08,5.427042704270426,0.466
67,ranges,Over-0.06,5.357035703570356,0.466
67,ranges,Over-0.04,5.305030503050306,0.466
67,ranges,Over-0.02,5.251025102510251,0.466
67,ranges,True-0.0,5.1950195019501955,0.466
67,ranges,Under-0.02,5.207020702070206,0.466
67,ranges,Under-0.04,5.225022502250225,0.466
67,ranges,Under-0.06,5.225022502250225,0.466
67,ranges,Under-0.08,5.243024302430244,0.466
67,ranges,Under-0.1,5.25902590259026,0.466
67,ranges,Under-0.12,5.281028102810281,0.466
67,ranges,Under-0.14,5.331033103310332,0.466
67,ranges,Under-0.16,5.329032903290329,0.466
67,ranges,Under-0.18,5.335033503350335,0.466
67,ranges,Under-0.2,5.377037703770378,0.466
67,ranges,Under-0.22,5.4190419041904185,0.466
67,ranges,Under-0.24,5.445044504450445,0.466
67,ranges,Under-0.26,5.471047104710472,0.466
67,ranges,Under-0.28,5.463046304630463,0.466
67,ranges,Under-0.3,5.483048304830483,0.466
68,ranges,Over-0.3,6.053105310531052,0.1421
68,ranges,Over-0.28,5.989098909890989,0.1421
68,ranges,Over-0.26,5.921092109210922,0.1421
68,ranges,Over-0.24,5.855085508550855,0.1421
68,ranges,Over-0.22,5.78907890789079,0.1421
68,ranges,Over-0.2,5.70907090709071,0.1421
68,ranges,Over-0.18,5.585058505850585,0.1421
68,ranges,Over-0.16,5.477047704770477,0.1421
68,ranges,Over-0.14,5.377037703770378,0.1421
68,ranges,Over-0.12,5.305030503050306,0.1421
68,ranges,Over-0.1,5.225022502250225,0.1421
68,ranges,Over-0.08,5.151015101510151,0.1421
68,ranges,Over-0.06,5.011001100110011,0.1421
68,ranges,Over-0.04,4.846984698469847,0.1421
68,ranges,Over-0.02,4.652965296529653,0.1421
68,ranges,True-0.0,4.5009500950095,0.1421
68,ranges,Under-0.02,4.562956295629563,0.1421
68,ranges,Under-0.04,4.628962896289629,0.1421
68,ranges,Under-0.06,4.736973697369738,0.1421
68,ranges,Under-0.08,4.8049804980498045,0.1421
68,ranges,Under-0.1,4.756975697569757,0.1421
68,ranges,Under-0.12,4.784978497849783,0.1421
68,ranges,Under-0.14,4.8829882988298845,0.1421
68,ranges,Under-0.16,5.159015901590158,0.1421
68,ranges,Under-0.18,5.379037903790378,0.1421
68,ranges,Under-0.2,5.471047104710472,0.1421
68,ranges,Under-0.22,5.48904890489049,0.1421
68,ranges,Under-0.24,5.769076907690769,0.1421
68,ranges,Under-0.26,6.191119111911192,0.1421
68,ranges,Under-0.28,6.791179117911791,0.1421
68,ranges,Under-0.3,6.927192719271926,0.1421
69,ranges,Over-0.3,7.339233923392338,0.1026
69,ranges,Over-0.28,7.269226922692269,0.1026
69,ranges,Over-0.26,7.189218921892189,0.1026
69,ranges,Over-0.24,7.0832083208320835,0.1026
69,ranges,Over-0.22,6.9931993199319935,0.1026
69,ranges,Over-0.2,6.905190519051905,0.1026
69,ranges,Over-0.18,6.757175717571757,0.1026
69,ranges,Over-0.16,6.629162916291628,0.1026
69,ranges,Over-0.14,6.491149114911492,0.1026
69,ranges,Over-0.12,6.295129512951294,0.1026
69,ranges,Over-0.1,6.115111511151115,0.1026
69,ranges,Over-0.08,5.939093909390941,0.1026
69,ranges,Over-0.06,5.737073707370736,0.1026
69,ranges,Over-0.04,5.533053305330533,0.1026
69,ranges,Over-0.02,5.307030703070308,0.1026
69,ranges,True-0.0,5.13901390139014,0.1026
69,ranges,Under-0.02,5.1810181018101815,0.1026
69,ranges,Under-0.04,5.283028302830283,0.1026
69,ranges,Under-0.06,5.309030903090308,0.1026
69,ranges,Under-0.08,5.293029302930292,0.1026
69,ranges,Under-0.1,5.383038303830383,0.1026
69,ranges,Under-0.12,5.425042504250426,0.1026
69,ranges,Under-0.14,5.391039103910391,0.1026
69,ranges,Under-0.16,5.447044704470447,0.1026
69,ranges,Under-0.18,5.509050905090509,0.1026
69,ranges,Under-0.2,5.443044304430442,0.1026
69,ranges,Under-0.22,5.869086908690868,0.1026
69,ranges,Under-0.24,6.345134513451344,0.1026
69,ranges,Under-0.26,6.705170517051705,0.1026
69,ranges,Under-0.28,7.015201520152014,0.1026
69,ranges,Under-0.3,7.611261126112612,0.1026
70,ranges,Over-0.3,7.485248524852485,0.2799
70,ranges,Over-0.28,7.437243724372438,0.2799
70,ranges,Over-0.26,7.403240324032403,0.2799
70,ranges,Over-0.24,7.349234923492349,0.2799
70,ranges,Over-0.22,7.2792279227922805,0.2799
70,ranges,Over-0.2,7.231223122312231,0.2799
70,ranges,Over-0.18,7.187218721872187,0.2799
70,ranges,Over-0.16,7.1272127212721275,0.2799
70,ranges,Over-0.14,7.047204720472047,0.2799
70,ranges,Over-0.12,6.979197919791979,0.2799
70,ranges,Over-0.1,6.905190519051905,0.2799
70,ranges,Over-0.08,6.771177117711771,0.2799
70,ranges,Over-0.06,6.655165516551655,0.2799
70,ranges,Over-0.04,6.529152915291529,0.2799
70,ranges,Over-0.02,6.401140114011402,0.2799
70,ranges,True-0.0,6.273127312731272,0.2799
70,ranges,Under-0.02,6.235123512351235,0.2799
70,ranges,Under-0.04,6.247124712471248,0.2799
70,ranges,Under-0.06,6.265126512651264,0.2799
70,ranges,Under-0.08,6.263126312631265,0.2799
70,ranges,Under-0.1,6.261126112611261,0.2799
70,ranges,Under-0.12,6.299129912991299,0.2799
70,ranges,Under-0.14,6.32113211321132,0.2799
70,ranges,Under-0.16,6.423142314231423,0.2799
70,ranges,Under-0.18,6.515151515151516,0.2799
70,ranges,Under-0.2,6.405140514051406,0.2799
70,ranges,Under-0.22,6.675167516751675,0.2799
70,ranges,Under-0.24,6.9931993199319935,0.2799
70,ranges,Under-0.26,7.073207320732074,0.2799
70,ranges,Under-0.28,7.219221922192219,0.2799
70,ranges,Under-0.3,8.651365136513652,0.2799
71,ranges,Over-0.3,7.451245124512451,0.8064
71,ranges,Over-0.28,7.457245724572457,0.8064
71,ranges,Over-0.26,7.457245724572457,0.8064
71,ranges,Over-0.24,7.449244924492449,0.8064
71,ranges,Over-0.22,7.447244724472448,0.8064
71,ranges,Over-0.2,7.421242124212421,0.8064
71,ranges,Over-0.18,7.445244524452446,0.8064
71,ranges,Over-0.16,7.42924292429243,0.8064
71,ranges,Over-0.14,7.415241524152416,0.8064
71,ranges,Over-0.12,7.405240524052405,0.8064
71,ranges,Over-0.1,7.403240324032403,0.8064
71,ranges,Over-0.08,7.355235523552355,0.8064
71,ranges,Over-0.06,7.339233923392338,0.8064
71,ranges,Over-0.04,7.319231923192319,0.8064
71,ranges,Over-0.02,7.2752275227522745,0.8064
71,ranges,True-0.0,7.255225522552256,0.8064
71,ranges,Under-0.02,7.2592259225922575,0.8064
71,ranges,Under-0.04,7.20922092209221,0.8064
71,ranges,Under-0.06,7.229222922292228,0.8064
71,ranges,Under-0.08,7.213221322132213,0.8064
71,ranges,Under-0.1,7.181218121812181,0.8064
71,ranges,Under-0.12,7.185218521852185,0.8064
71,ranges,Under-0.14,7.197219721972196,0.8064
71,ranges,Under-0.16,7.173217321732173,0.8064
71,ranges,Under-0.18,7.155215521552156,0.8064
71,ranges,Under-0.2,7.195219521952194,0.8064
71,ranges,Under-0.22,7.183218321832183,0.8064
71,ranges,Under-0.24,7.213221322132213,0.8064
71,ranges,Under-0.26,7.235223522352234,0.8064
71,ranges,Under-0.28,7.205220522052206,0.8064
71,ranges,Under-0.3,7.123212321232124,0.8064
72,ranges,Over-0.3,6.9771977197719774,0.2074
72,ranges,Over-0.28,6.94919491949195,0.2074
72,ranges,Over-0.26,6.91119111911191,0.2074
72,ranges,Over-0.24,6.8591859185918596,0.2074
72,ranges,Over-0.22,6.839183918391839,0.2074
72,ranges,Over-0.2,6.795179517951794,0.2074
72,ranges,Over-0.18,6.763176317631762,0.2074
72,ranges,Over-0.16,6.727172717271728,0.2074
