nbon,nrep,refmethod,prop_monitored_sp,prop_possible_int,prop_realized_int,prop_detected_int
98,6,global,1.0,0.9910714285714286,0.2700892857142857,0.10379464285714286
98,7,global,1.0,0.970532319391635,0.14258555133079848,0.055133079847908745
98,8,global,1.0,0.9665391969407265,0.1338432122370937,0.05640535372848948
98,9,global,1.0,0.9709762532981531,0.1864555848724714,0.1011433597185576
98,10,global,1.0,0.9501267962806424,0.20540997464074387,0.07269653423499578
98,11,global,0.9866666666666667,0.9655781112091791,0.1941747572815534,0.08737864077669903
98,12,global,1.0,0.9632139399806389,0.22555663117134558,0.08325266214908035
98,13,global,1.0,0.9804347826086957,0.2717391304347826,0.10652173913043478
98,14,global,1.0,0.9454722492697176,0.20155793573515093,0.08763388510223953
98,15,global,1.0,0.9494020239190433,0.17111315547378106,0.07635694572217111
98,16,global,1.0,0.962280701754386,0.12280701754385964,0.06578947368421052
98,17,global,1.0,0.9740143369175627,0.2517921146953405,0.07885304659498207
98,18,global,1.0,0.9649621212121212,0.22632575757575757,0.08712121212121213
98,19,global,1.0,0.9490268767377201,0.20852641334569044,0.07877664504170528
98,20,global,1.0,0.9659606656580938,0.1951588502269289,0.08169440242057488
99,1,global,1.0,0.9665338645418327,0.19760956175298805,0.08525896414342629
99,2,global,1.0,0.9779816513761468,0.25229357798165136,0.10825688073394496
99,3,global,1.0,0.9767605633802817,0.18661971830985916,0.07816901408450705
99,4,global,1.0,0.9714983713355049,0.1783387622149837,0.06026058631921824
99,5,global,1.0,0.9692307692307692,0.2,0.07884615384615384
99,6,global,1.0,0.9744075829383886,0.2075829383886256,0.09004739336492891
99,7,global,1.0,0.9695222405271828,0.18533772652388797,0.06754530477759473
99,8,global,1.0,0.9762815608263198,0.1820964039785769,0.0703902065799541
99,9,global,1.0,0.9668304668304668,0.2542997542997543,0.10196560196560196
99,10,global,1.0,0.9624765478424016,0.1894934333958724,0.07786116322701689
99,11,global,1.0,0.9312114989733059,0.21252566735112938,0.0944558521560575
99,12,global,1.0,0.9413823272090989,0.14610673665791776,0.05861767279090114
99,13,global,1.0,0.9571045576407506,0.23145665773011617,0.08936550491510277
99,14,global,1.0,0.9499136442141624,0.21934369602763384,0.08376511226252159
99,15,global,1.0,0.9601809954751132,0.17013574660633485,0.06334841628959276
99,16,global,1.0,0.9769357495881383,0.21911037891268534,0.07990115321252059
99,17,global,1.0,0.9883585564610011,0.15366705471478465,0.0640279394644936
99,18,global,1.0,0.9852476290832455,0.18756585879873552,0.0737618545837724
99,19,global,1.0,0.9858532272325375,0.23430592396109637,0.07515473032714412
99,20,global,1.0,0.9866920152091255,0.19296577946768062,0.07699619771863118
100,1,global,1.0,0.9193548387096774,0.1698292220113852,0.06736242884250475
100,2,global,1.0,0.9840871021775545,0.18425460636515914,0.09128978224455611
100,3,global,1.0,0.9800947867298578,0.2,0.08246445497630332
100,4,global,1.0,0.9379779099405268,0.14188615123194562,0.06032285471537808
100,5,global,1.0,0.983065198983912,0.20660457239627433,0.07874682472480948
100,6,global,1.0,0.9763481551561022,0.21475875118259224,0.08136234626300852
100,7,global,1.0,0.946236559139785,0.14068100358422939,0.0528673835125448
100,8,global,1.0,0.9801488833746899,0.19520264681555005,0.07444168734491315
100,9,global,1.0,0.966789667896679,0.1992619926199262,0.06088560885608856
100,10,global,1.0,0.9778142974527527,0.19474116680361545,0.08463434675431389
100,11,global,1.0,0.9657794676806084,0.217680608365019,0.08650190114068441
100,12,global,1.0,0.9692044482463644,0.1804961505560308,0.07613344739093242
100,13,global,1.0,0.9801210025929127,0.25237683664649957,0.10544511668107173
100,14,global,1.0,0.9549763033175356,0.21011058451816747,0.07819905213270142
100,15,global,1.0,0.9534686971235194,0.1988155668358714,0.07529610829103214
100,16,global,1.0,0.9797535211267606,0.19718309859154928,0.06866197183098592
100,17,global,1.0,0.9649464459591042,0.2044790652385589,0.06329113924050633
100,18,global,0.9866666666666667,0.9300970873786408,0.18349514563106797,0.07766990291262135
100,19,global,1.0,0.9639727361246349,0.23271665043816941,0.07497565725413827
100,20,global,1.0,0.9536231884057971,0.23285024154589373,0.08405797101449275
1,1,metawebify,0.52,0.2789620018535681,0.015046296296296295,0.008658008658008658
1,2,metawebify,0.48,0.23634651600753295,0.004362050163576881,0.00646551724137931
1,3,metawebify,0.56,0.3463983050847458,0.0035460992907801418,0.0
1,4,metawebify,0.56,0.27264653641207814,0.004287245444801715,0.004484304932735426
1,5,metawebify,0.56,0.34537725823591925,0.006593406593406593,0.0017985611510791368
1,6,metawebify,0.48,0.2293193717277487,0.0024630541871921183,0.0022675736961451248
1,7,metawebify,0.5333333333333333,0.26972477064220185,0.006322444678609062,0.006589785831960461
1,8,metawebify,0.5466666666666666,0.270979020979021,0.0050916496945010185,0.005454545454545455
1,9,metawebify,0.49333333333333335,0.26282628262826285,0.0048449612403100775,0.004807692307692308
1,10,metawebify,0.49333333333333335,0.2695951765719208,0.002881844380403458,0.0014684287812041115
1,11,metawebify,0.36,0.16864406779661018,0.004056795131845842,0.001834862385321101
1,12,metawebify,0.56,0.3336745138178096,0.006749156355455568,0.0022172949002217295
1,13,metawebify,0.49333333333333335,0.27248201438848924,0.006048387096774193,0.004893964110929853
1,14,metawebify,0.44,0.17572156196943972,0.007284079084287201,0.004106776180698152
1,15,metawebify,0.4266666666666667,0.1484375,0.004801920768307323,0.004761904761904762
1,16,metawebify,0.4533333333333333,0.19781221513217867,0.004940711462450593,0.0017123287671232876
1,17,metawebify,0.41333333333333333,0.17696160267111852,0.002793296089385475,0.0016233766233766235
1,18,metawebify,0.5466666666666666,0.29378980891719747,0.005509641873278237,0.0031545741324921135
1,19,metawebify,0.5333333333333333,0.3525305410122164,0.00101010101010101,0.0
1,20,metawebify,0.5333333333333333,0.2540983606557377,0.0035587188612099642,0.0047169811320754715
2,1,metawebify,0.8266666666666667,0.5152877697841727,0.015182186234817813,0.015503875968992248
2,2,metawebify,0.8533333333333334,0.5805405405405405,0.012925969447708578,0.00927643784786642
2,3,metawebify,0.4666666666666667,0.1979780960404381,0.005741626794258373,0.006289308176100629
2,4,metawebify,0.64,0.292806484295846,0.010428736964078795,0.0039603960396039604
2,5,metawebify,0.7333333333333333,0.40657439446366783,0.0096051227321238,0.006607929515418502
2,6,metawebify,0.6533333333333333,0.40054005400540055,0.014734774066797643,0.013636363636363636
2,7,metawebify,0.7466666666666667,0.4099585062240664,0.007874015748031496,0.008756567425569177
2,8,metawebify,0.7333333333333333,0.5372549019607843,0.012471655328798186,0.014644351464435146
2,9,metawebify,0.7866666666666666,0.4912739965095986,0.009365244536940686,0.006546644844517185
2,10,metawebify,0.64,0.33843537414965985,0.009164969450101833,0.001639344262295082
2,11,metawebify,0.7066666666666667,0.4692942254812099,0.014354066985645933,0.016666666666666666
2,12,metawebify,0.72,0.40825688073394495,0.007423117709437964,0.008849557522123894
2,13,metawebify,0.68,0.36167922497308935,0.011467889908256881,0.011320754716981131
2,14,metawebify,0.76,0.4153592072667217,0.011059907834101382,0.004322766570605188
2,15,metawebify,0.6666666666666666,0.3786213786213786,0.0034562211981566822,0.003952569169960474
2,16,metawebify,0.68,0.3742384682332463,0.005714285714285714,0.0015527950310559005
2,17,metawebify,0.5866666666666667,0.4014401440144014,0.004868549172346641,0.003703703703703704
2,18,metawebify,0.7733333333333333,0.4663951120162933,0.011802575107296138,0.00528169014084507
2,19,metawebify,0.7866666666666666,0.516256157635468,0.00936768149882904,0.004291845493562232
2,20,metawebify,0.8666666666666667,0.551294343240652,0.010604453870625663,0.0033222591362126247
3,1,metawebify,0.8933333333333333,0.6023738872403561,0.017543859649122806,0.006144393241167435
3,2,metawebify,0.8266666666666667,0.592687074829932,0.01466275659824047,0.011456628477905073
3,3,metawebify,0.8533333333333334,0.6459489456159823,0.010037641154328732,0.012875536480686695
3,4,metawebify,0.84,0.5808636748518204,0.014939309056956116,0.007541478129713424
3,5,metawebify,0.6266666666666667,0.30828516377649323,0.012605042016806723,0.008169934640522876
3,6,metawebify,0.8266666666666667,0.5866177818515124,0.014477766287487074,0.01060070671378092
3,7,metawebify,0.7333333333333333,0.5187393526405452,0.011446409989594173,0.010752688172043012
3,8,metawebify,0.6133333333333333,0.3320610687022901,0.007990867579908675,0.007547169811320755
3,9,metawebify,0.76,0.46543330087633883,0.016376663254861822,0.008321775312066574
3,10,metawebify,0.8,0.5858987090367428,0.012304250559284116,0.011787819253438114
3,11,metawebify,0.8533333333333334,0.6612200435729847,0.01674641148325359,0.0071174377224199285
3,12,metawebify,0.7466666666666667,0.5142624286878565,0.0063119927862939585,0.002770083102493075
3,13,metawebify,0.8533333333333334,0.5969062784349408,0.014822134387351778,0.009868421052631578
3,14,metawebify,0.8133333333333334,0.5547667342799188,0.02207505518763797,0.01468189233278956
3,15,metawebify,0.84,0.5258126195028681,0.02287581699346405,0.02127659574468085
3,16,metawebify,0.7066666666666667,0.343778801843318,0.017421602787456445,0.018912529550827423
3,17,metawebify,0.8266666666666667,0.6130790190735694,0.01603206412825651,0.012589928057553957
3,18,metawebify,0.84,0.5403283369022127,0.008264462809917356,0.00424929178470255
3,19,metawebify,0.7733333333333333,0.5753791257805531,0.014925373134328358,0.00686106346483705
3,20,metawebify,0.64,0.44482173174872663,0.012121212121212121,0.015570934256055362
4,1,metawebify,0.8666666666666667,0.5802023121387283,0.020226537216828478,0.012326656394453005
4,2,metawebify,0.8666666666666667,0.652321630804077,0.03065134099616858,0.02040816326530612
4,3,metawebify,0.76,0.5036976170912079,0.01901901901901902,0.014388489208633094
4,4,metawebify,0.92,0.6469957081545065,0.01982651796778191,0.01818181818181818
4,5,metawebify,0.7466666666666667,0.4482758620689655,0.01549053356282272,0.012195121951219513
4,6,metawebify,0.8933333333333333,0.6500732064421669,0.010416666666666666,0.011608623548922056
4,7,metawebify,0.8933333333333333,0.5861759425493717,0.013402061855670102,0.012096774193548387
4,8,metawebify,0.92,0.6454976303317536,0.016166281755196306,0.018367346938775512
4,9,metawebify,0.7866666666666666,0.5083932853717026,0.01521933751119069,0.012302284710017574
4,10,metawebify,0.8,0.5804967801287948,0.022340425531914895,0.009259259259259259
4,11,metawebify,0.8933333333333333,0.7385786802030457,0.01670378619153675,0.020594965675057208
4,12,metawebify,0.8266666666666667,0.5317394888705689,0.01725703905540418,0.009216589861751152
4,13,metawebify,0.84,0.6344314558979809,0.031363088057901084,0.016885553470919325
4,14,metawebify,0.8533333333333334,0.5979381443298969,0.019255455712451863,0.016877637130801686
4,15,metawebify,0.7733333333333333,0.5360315893385982,0.01899441340782123,0.011428571428571429
4,16,metawebify,0.8666666666666667,0.6141533277169334,0.013333333333333334,0.01658374792703151
4,17,metawebify,0.8933333333333333,0.6701461377870563,0.018327605956471937,0.008665511265164644
4,18,metawebify,0.8133333333333334,0.48344370860927155,0.016538037486218304,0.010309278350515464
4,19,metawebify,0.8133333333333334,0.5601577909270217,0.02771362586605081,0.025477707006369428
4,20,metawebify,0.88,0.6862745098039216,0.01650485436893204,0.011363636363636364
5,1,metawebify,0.9733333333333334,0.8109939759036144,0.018949181739879414,0.01818181818181818
5,2,metawebify,0.7733333333333333,0.6074866310160428,0.02888086642599278,0.02100840336134454
5,3,metawebify,0.96,0.7564991334488734,0.02054154995331466,0.008902077151335312
5,4,metawebify,0.8666666666666667,0.609297725024728,0.027233115468409588,0.018425460636515914
5,5,metawebify,0.6933333333333334,0.44763513513513514,0.022132796780684104,0.012219959266802444
5,6,metawebify,0.88,0.6719409282700421,0.02631578947368421,0.017361111111111112
5,7,metawebify,0.92,0.6504320502749411,0.01463860933211345,0.009966777408637873
5,8,metawebify,0.9066666666666666,0.7057728119180633,0.02545068928950159,0.017921146953405017
5,9,metawebify,0.8533333333333334,0.5692454632282713,0.022916666666666665,0.013223140495867768
5,10,metawebify,0.9466666666666667,0.6761133603238867,0.03271537622682661,0.013311148086522463
5,11,metawebify,0.9733333333333334,0.8211538461538461,0.02415966386554622,0.0036101083032490976
5,12,metawebify,0.8266666666666667,0.5192629815745393,0.02149532710280374,0.024834437086092714
5,13,metawebify,0.84,0.5033947623666344,0.020674646354733407,0.01391304347826087
5,14,metawebify,0.84,0.48939512961508247,0.021904761904761906,0.022774327122153208
5,15,metawebify,0.88,0.6214347450302506,0.016488845780795344,0.008
5,16,metawebify,0.84,0.5195121951219512,0.023166023166023165,0.016736401673640166
5,17,metawebify,0.8666666666666667,0.5789473684210527,0.020905923344947737,0.029339853300733496
5,18,metawebify,0.88,0.6622976098689283,0.02,0.012704174228675136
5,19,metawebify,0.88,0.5365853658536586,0.030376670716889428,0.027600849256900213
5,20,metawebify,0.92,0.694888178913738,0.01731996353691887,0.011111111111111112
6,1,metawebify,0.8,0.6362007168458781,0.02608695652173913,0.01991150442477876
6,2,metawebify,0.9066666666666666,0.679635761589404,0.02197802197802198,0.017915309446254073
6,3,metawebify,0.8933333333333333,0.668077900084674,0.02791145332050048,0.021035598705501618
6,4,metawebify,0.96,0.8470046082949308,0.026143790849673203,0.01939655172413793
6,5,metawebify,0.88,0.7110675808031341,0.02796420581655481,0.015238095238095238
6,6,metawebify,0.8533333333333334,0.579864472410455,0.028037383177570093,0.017001545595054096
6,7,metawebify,0.88,0.7265917602996255,0.029197080291970802,0.030560271646859084
6,8,metawebify,0.9466666666666667,0.7390326209223848,0.03402187120291616,0.01981981981981982
6,9,metawebify,0.9466666666666667,0.7965284474445516,0.027659574468085105,0.00946372239747634
6,10,metawebify,0.9466666666666667,0.6640851887705711,0.03240223463687151,0.014830508474576272
6,11,metawebify,0.8933333333333333,0.7062339880444065,0.036734693877551024,0.029259896729776247
6,12,metawebify,0.9066666666666666,0.6433007985803016,0.028712871287128714,0.020030816640986132
6,13,metawebify,0.92,0.7033613445378152,0.031007751937984496,0.025396825396825397
6,14,metawebify,0.9733333333333334,0.784799316823228,0.020895522388059702,0.024291497975708502
6,15,metawebify,0.96,0.7983453981385729,0.03064699205448354,0.0223463687150838
6,16,metawebify,0.88,0.6378026070763501,0.034031413612565446,0.02881844380403458
6,17,metawebify,0.9333333333333333,0.744343891402715,0.027662517289073305,0.024456521739130436
6,18,metawebify,0.92,0.6977777777777778,0.032648125755743655,0.03048780487804878
6,19,metawebify,0.8666666666666667,0.625531914893617,0.010416666666666666,0.01312910284463895
6,20,metawebify,0.9333333333333333,0.7882177479492916,0.01770657672849916,0.015492957746478873
7,1,metawebify,0.9733333333333334,0.8518518518518519,0.026627218934911243,0.023411371237458192
7,2,metawebify,0.8933333333333333,0.7310574521232306,0.0219435736677116,0.02526315789473684
7,3,metawebify,0.96,0.7696577243293247,0.031664964249233915,0.018484288354898338
7,4,metawebify,0.9466666666666667,0.7191328934967012,0.030176899063475548,0.026365348399246705
7,5,metawebify,0.9333333333333333,0.7268560953253895,0.029896907216494847,0.023423423423423424
7,6,metawebify,0.9466666666666667,0.7882653061224489,0.020657276995305163,0.012448132780082987
7,7,metawebify,0.8666666666666667,0.6515444015444015,0.03476245654692932,0.030878859857482184
7,8,metawebify,0.9066666666666666,0.7108225108225108,0.028855721393034824,0.01867572156196944
7,9,metawebify,0.9333333333333333,0.7225866916588566,0.03125,0.021630615640599003
7,10,metawebify,0.96,0.7704778156996587,0.03488372093023256,0.016835016835016835
7,11,metawebify,0.96,0.8238747553816047,0.03,0.025454545454545455
7,12,metawebify,0.92,0.7435440783615316,0.027806385169927908,0.01904761904761905
7,13,metawebify,0.92,0.7396538750940557,0.030821917808219176,0.015174506828528073
7,14,metawebify,0.9333333333333333,0.6963696369636964,0.027158098933074686,0.019417475728155338
7,15,metawebify,0.8933333333333333,0.6271186440677966,0.017735334242837655,0.02127659574468085
7,16,metawebify,0.8933333333333333,0.7331804281345565,0.02338530066815145,0.03225806451612903
7,17,metawebify,0.8933333333333333,0.6884469696969697,0.027692307692307693,0.014492753623188406
7,18,metawebify,0.92,0.7308056872037915,0.03397027600849257,0.024390243902439025
7,19,metawebify,0.92,0.6615935541629364,0.03362151777137368,0.015748031496062992
7,20,metawebify,0.9066666666666666,0.7058261700095511,0.04149377593360996,0.024752475247524754
8,1,metawebify,0.9733333333333334,0.8746618575293057,0.03165182987141444,0.028
8,2,metawebify,0.9333333333333333,0.7792079207920792,0.04247990815154994,0.02766798418972332
8,3,metawebify,0.9466666666666667,0.7520215633423181,0.03189066059225513,0.03125
8,4,metawebify,0.92,0.7542972699696663,0.034224598930481284,0.018032786885245903
8,5,metawebify,0.9466666666666667,0.713818479149632,0.040145985401459854,0.02689873417721519
8,6,metawebify,0.9466666666666667,0.7879282218597063,0.03637976929902396,0.023289665211062592
8,7,metawebify,0.9333333333333333,0.6985221674876847,0.036026200873362446,0.022298456260720412
8,8,metawebify,0.9733333333333334,0.7941176470588235,0.03496503496503497,0.027777777777777776
8,9,metawebify,0.9733333333333334,0.7478031634446397,0.04282407407407408,0.04186046511627907
8,10,metawebify,1.0,0.8647746243739566,0.031746031746031744,0.017379679144385027
8,11,metawebify,0.9733333333333334,0.7826475849731663,0.033846153846153845,0.0273972602739726
8,12,metawebify,0.9733333333333334,0.8214990138067061,0.048298572996706916,0.02973977695167286
8,13,metawebify,0.92,0.6941467436108821,0.022641509433962263,0.014469453376205787
8,14,metawebify,0.84,0.6106750392464678,0.027522935779816515,0.029900332225913623
8,15,metawebify,0.8666666666666667,0.6213389121338913,0.037209302325581395,0.011058451816745656
8,16,metawebify,0.96,0.7490601503759399,0.04121475054229935,0.02032520325203252
8,17,metawebify,0.9733333333333334,0.8520041109969168,0.04054054054054054,0.03319502074688797
8,18,metawebify,0.92,0.7344045368620038,0.03425414364640884,0.023853211009174313
8,19,metawebify,0.9333333333333333,0.6874443455031166,0.04413347685683531,0.026223776223776224
8,20,metawebify,0.9066666666666666,0.6847014925373134,0.03604531410916581,0.027675276752767528
9,1,metawebify,0.9066666666666666,0.697841726618705,0.03819444444444445,0.02394106813996317
9,2,metawebify,0.9466666666666667,0.8177496038034865,0.03415061295971979,0.035653650254668934
9,3,metawebify,0.96,0.7734138972809668,0.0481786133960047,0.033112582781456956
9,4,metawebify,0.92,0.7451737451737451,0.03598971722365039,0.024793388429752067
9,5,metawebify,0.96,0.8280155642023346,0.030499075785582256,0.026016260162601626
9,6,metawebify,0.9733333333333334,0.8564593301435407,0.031062124248496994,0.008368200836820083
9,7,metawebify,0.96,0.7948463825569871,0.04303510758776897,0.033402922755741124
9,8,metawebify,0.96,0.7759472817133443,0.03291384317521781,0.023890784982935155
9,9,metawebify,0.8533333333333334,0.6773488710852149,0.037703513281919454,0.029209621993127148
9,10,metawebify,0.9333333333333333,0.7766295707472178,0.038869257950530034,0.02604920405209841
9,11,metawebify,0.96,0.8021327014218009,0.05105853051058531,0.024029574861367836
9,12,metawebify,0.9733333333333334,0.7883597883597884,0.033218785796105384,0.0297029702970297
9,13,metawebify,0.9866666666666667,0.8185053380782918,0.03398558187435633,0.03619047619047619
9,14,metawebify,0.9466666666666667,0.7288702928870293,0.02452316076294278,0.02073365231259968
9,15,metawebify,0.9333333333333333,0.7225636523266022,0.037037037037037035,0.028462998102466792
9,16,metawebify,0.96,0.7250859106529209,0.03783783783783784,0.021686746987951807
9,17,metawebify,0.9866666666666667,0.8038528896672504,0.034722222222222224,0.03257328990228013
9,18,metawebify,0.9466666666666667,0.7382608695652174,0.03564356435643564,0.02009273570324575
9,19,metawebify,0.92,0.7489669421487604,0.033879781420765025,0.022727272727272728
9,20,metawebify,0.9466666666666667,0.7557319223985891,0.03662258392675483,0.020754716981132074
10,1,metawebify,0.9066666666666666,0.7103139013452915,0.041082164328657314,0.017828200972447326
10,2,metawebify,0.96,0.7982062780269058,0.0471584038694075,0.03571428571428571
10,3,metawebify,0.9866666666666667,0.8481308411214953,0.04446460980036298,0.03110419906687403
10,4,metawebify,0.9866666666666667,0.7807017543859649,0.05269922879177378,0.052109181141439205
10,5,metawebify,0.92,0.6988188976377953,0.04923413566739606,0.038817005545286505
10,6,metawebify,0.92,0.7238095238095238,0.02859778597785978,0.01692524682651622
10,7,metawebify,0.9733333333333334,0.8052681091251176,0.04285714285714286,0.026717557251908396
10,8,metawebify,0.96,0.8027027027027027,0.03532875368007851,0.017857142857142856
10,9,metawebify,0.9733333333333334,0.8728270814272644,0.037601626016260166,0.031683168316831684
10,10,metawebify,0.9733333333333334,0.8456078083407276,0.03152173913043478,0.03938730853391685
10,11,metawebify,0.9733333333333334,0.8024231127679403,0.05177993527508091,0.0328719723183391
10,12,metawebify,0.9866666666666667,0.8947368421052632,0.051682692307692304,0.05010893246187364
10,13,metawebify,0.96,0.7837837837837838,0.03547459252157239,0.030303030303030304
10,14,metawebify,0.9866666666666667,0.8674399337199669,0.05008944543828265,0.01639344262295082
10,15,metawebify,0.9466666666666667,0.8543371522094927,0.04574565416285453,0.028
10,16,metawebify,0.9466666666666667,0.7764034253092293,0.05922551252847381,0.04285714285714286
10,17,metawebify,0.9466666666666667,0.7797164667393675,0.05481120584652863,0.029106029106029108
10,18,metawebify,0.92,0.7325581395348837,0.04175365344467641,0.03125
10,19,metawebify,0.9466666666666667,0.8373056994818653,0.049162011173184354,0.027675276752767528
10,20,metawebify,0.9333333333333333,0.7077814569536424,0.04122722914669223,0.028846153846153848
11,1,metawebify,0.9333333333333333,0.8116254036598493,0.0351123595505618,0.039568345323741004
11,2,metawebify,0.96,0.8727583262169086,0.03162055335968379,0.01735357917570499
11,3,metawebify,0.96,0.8871111111111111,0.04666666666666667,0.04246284501061571
11,4,metawebify,0.96,0.8476011288805269,0.04305705059203445,0.02146690518783542
11,5,metawebify,1.0,0.9168173598553345,0.03988326848249027,0.02773497688751926
11,6,metawebify,0.9866666666666667,0.8069029850746269,0.04026115342763874,0.035955056179775284
11,7,metawebify,0.96,0.8245454545454546,0.048484848484848485,0.036968576709796676
11,8,metawebify,0.9333333333333333,0.7170513775130305,0.0467687074829932,0.03827751196172249
11,9,metawebify,0.9733333333333334,0.832408435072142,0.04941176470588235,0.020522388059701493
11,10,metawebify,0.9466666666666667,0.7806763285024154,0.040289256198347105,0.017857142857142856
11,11,metawebify,0.96,0.7676311030741411,0.05128205128205128,0.030508474576271188
11,12,metawebify,0.9733333333333334,0.8285714285714286,0.04233409610983982,0.03526448362720403
11,13,metawebify,0.9866666666666667,0.8787878787878788,0.05289421157684631,0.04861111111111111
11,14,metawebify,0.96,0.7798165137614679,0.041928721174004195,0.03260869565217391
11,15,metawebify,0.92,0.7353191489361702,0.046875,0.037848605577689244
11,16,metawebify,0.9733333333333334,0.8183503243744208,0.046511627906976744,0.03494176372712146
11,17,metawebify,0.9866666666666667,0.8214585079631181,0.043021032504780114,0.026622296173044926
11,18,metawebify,0.92,0.7995971802618328,0.04342857142857143,0.03184713375796178
11,19,metawebify,0.92,0.7456700091157703,0.03814432989690722,0.029644268774703556
11,20,metawebify,0.96,0.8116817724068479,0.04849884526558892,0.038461538461538464
12,1,metawebify,0.9333333333333333,0.7757847533632287,0.04736275565123789,0.052525252525252523
12,2,metawebify,0.9733333333333334,0.8251533742331288,0.04943820224719101,0.03436426116838488
12,3,metawebify,0.9866666666666667,0.8253676470588235,0.059244126659857,0.03079416531604538
12,4,metawebify,0.92,0.7367491166077739,0.04648862512363996,0.027243589743589744
12,5,metawebify,0.96,0.8253275109170306,0.04965243296921549,0.04423076923076923
12,6,metawebify,0.9866666666666667,0.87743950039032,0.03536345776031434,0.03639846743295019
12,7,metawebify,0.9866666666666667,0.9105560032232071,0.04410354745925216,0.02640845070422535
12,8,metawebify,0.96,0.8776595744680851,0.06793802145411204,0.05029013539651837
12,9,metawebify,0.92,0.6935622317596567,0.05647517039922103,0.044657097288676235
12,10,metawebify,0.9866666666666667,0.8682464454976303,0.054466230936819175,0.032586558044806514
12,11,metawebify,0.9866666666666667,0.8877887788778878,0.04339622641509434,0.03244274809160305
12,12,metawebify,0.9733333333333334,0.8464506172839507,0.039461883408071746,0.038338658146964855
12,13,metawebify,0.9066666666666666,0.6879032258064516,0.04339796860572484,0.030710172744721688
12,14,metawebify,0.9733333333333334,0.8272095332671301,0.046750285062713795,0.037037037037037035
12,15,metawebify,0.96,0.7102803738317757,0.045785639958376693,0.02640845070422535
12,16,metawebify,0.9466666666666667,0.8335005015045135,0.061375661375661375,0.03099510603588907
12,17,metawebify,0.9733333333333334,0.8316221765913757,0.05983889528193326,0.03792415169660679
12,18,metawebify,0.9866666666666667,0.8767932489451477,0.043355325164938736,0.022653721682847898
12,19,metawebify,0.9866666666666667,0.8787255909558068,0.0585480093676815,0.04127579737335835
12,20,metawebify,0.9866666666666667,0.8356997971602435,0.059957173447537475,0.03678929765886288
13,1,metawebify,0.96,0.8143153526970954,0.0691609977324263,0.04553734061930783
13,2,metawebify,0.96,0.7303271441202476,0.05520833333333333,0.044967880085653104
13,3,metawebify,1.0,0.907312925170068,0.042008196721311473,0.04251012145748988
13,4,metawebify,0.96,0.7704626334519573,0.04737384140061792,0.03231017770597738
13,5,metawebify,0.9466666666666667,0.8112889637742208,0.058161350844277676,0.03840472673559823
13,6,metawebify,0.8666666666666667,0.6877593360995851,0.047619047619047616,0.03722084367245657
13,7,metawebify,0.9866666666666667,0.8726790450928382,0.04757085020242915,0.022900763358778626
13,8,metawebify,1.0,0.9071729957805907,0.04085603112840467,0.034904013961605584
13,9,metawebify,0.9733333333333334,0.8228520814880426,0.045098039215686274,0.036521739130434785
13,10,metawebify,0.96,0.760914760914761,0.05714285714285714,0.04789272030651341
13,11,metawebify,0.96,0.8122641509433962,0.05901639344262295,0.05142857142857143
13,12,metawebify,0.9866666666666667,0.9240282685512368,0.03919372900335946,0.04189944134078212
13,13,metawebify,0.9466666666666667,0.78125,0.05545774647887324,0.0514018691588785
13,14,metawebify,0.9466666666666667,0.8255924170616113,0.055378061767838126,0.03180212014134275
13,15,metawebify,1.0,0.9247706422018349,0.057692307692307696,0.04436229205175601
13,16,metawebify,0.9733333333333334,0.8088113050706567,0.05390334572490706,0.03787878787878788
13,17,metawebify,0.9733333333333334,0.9158607350096711,0.055036344755970926,0.03225806451612903
13,18,metawebify,0.9466666666666667,0.7991266375545851,0.04904904904904905,0.03418803418803419
13,19,metawebify,0.9733333333333334,0.8359106529209622,0.05166051660516605,0.046242774566473986
13,20,metawebify,0.96,0.819672131147541,0.0608875128998968,0.03365384615384615
14,1,metawebify,0.9866666666666667,0.8487626031164069,0.054933875890132246,0.031496062992125984
14,2,metawebify,0.9733333333333334,0.8886576482830385,0.05389908256880734,0.03468208092485549
14,3,metawebify,0.9733333333333334,0.8738898756660746,0.06582768635043562,0.03770949720670391
14,4,metawebify,0.96,0.755741127348643,0.08333333333333333,0.05921052631578947
14,5,metawebify,0.96,0.7989795918367347,0.07119741100323625,0.029806259314456036
14,6,metawebify,0.9866666666666667,0.8672645739910314,0.048323471400394474,0.0440251572327044
14,7,metawebify,0.9866666666666667,0.9038179148311307,0.05706760316066725,0.04091653027823241
14,8,metawebify,0.96,0.826048951048951,0.049494949494949494,0.02717391304347826
14,9,metawebify,0.9733333333333334,0.8125,0.07649513212795549,0.06636155606407322
14,10,metawebify,0.9733333333333334,0.8303730017761989,0.05666316894018888,0.050347222222222224
14,11,metawebify,0.9866666666666667,0.7884210526315789,0.058301647655259824,0.055401662049861494
14,12,metawebify,0.9866666666666667,0.8400718778077269,0.058315334773218146,0.062135922330097085
14,13,metawebify,0.9733333333333334,0.8173076923076923,0.05106382978723404,0.015267175572519083
14,14,metawebify,0.9733333333333334,0.841506129597198,0.048205128205128206,0.04567699836867863
14,15,metawebify,1.0,0.8707037643207856,0.054694621695533276,0.04227642276422764
14,16,metawebify,1.0,0.8659003831417624,0.04770477047704771,0.03619909502262444
14,17,metawebify,0.9866666666666667,0.936007640878701,0.059588299024918745,0.034926470588235295
